id,name,type,amapPoiId,amapTypecode,address,district,adcode,rating,averageSpend,openingHours,locatedInAdminArea,latitude,longitude,coordinateSystem,h3Index,h3IndexCoarse,geoPrecision,identityStatus,identityResolutionMethod,sourceId,batchId,externalIds,lastVerifiedAt,dataQuality,contentHash,lastSeenAt,placeAliasId,normalizedAlias,targetCellR8,targetCellR9
food_7cd94395-aec3-49f1-b8bc-3b65bbc7904b,大方特色豆干火锅野莱馆,火锅,B0LR55AGE0,050117,彩湖路1958号,南明区,520102,3.8,26,周一至周日 11:00-22:00,admin_520102_e4faf8f5,26.526412,106.789375,GCJ02,89400c01e63ffff,87400c01effffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0LR55AGE0""]",2026-09-16 07:26:50.841000,needs_review,ec6f533337940be793f830eac12474191090e84e148bfec8d3d17ef0664effeb,2026-09-16 07:26:50.841000,alias_b532c4c2-8be7-42a9-83a8-7e51494578f3,大方特色豆干火锅野莱馆,88400c01e7fffff,89400c01e63ffff
food_07b7cfe4-6504-4618-adab-1b91cc52f6a9,大蛳姐螺蛳粉(商业步行街店),小吃,B0HR3RBS9C,050100,花果园街道花果园后街彭家湾花果园项目E区E5栋1层20号,南明区,520102,3.8,17,,admin_520102_e4faf8f5,26.569822,106.688303,GCJ02,89400c0c467ffff,87400c0c4ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0HR3RBS9C""]",2026-09-16 07:44:20.521000,needs_review,a24a90e126f88b5e0186a54b18e5061b17dd272540c5b29e9a894a37f29dd3f4,2026-09-16 07:44:20.521000,alias_842ee250-ca11-4b84-bf2b-035d0716d61d,大蛳姐螺蛳粉商业步行街店,88400c0c47fffff,89400c0c467ffff
food_5749f573-3506-4d1a-9597-ebbef32c88db,傣屋·正宗傣味烧烤小吃,小吃,B0LRZH2SZL,050100,小车河街道花果园T1区第4510栋L层(负1楼)L39号,南明区,520102,3.8,38,周一至周日 16:00-02:00,admin_520102_e4faf8f5,26.562585,106.672051,GCJ02,89400c0c50bffff,87400c0c5ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0LRZH2SZL""]",2026-09-16 07:44:20.521000,needs_review,f59536ac77cfe8b84a75aaa92ddd247e37ab9e00d75d7819db1c70af0f6ff75a,2026-09-16 07:44:20.521000,alias_2f5a45d0-7af1-4fc4-8f0f-0a8d848afb4f,傣屋正宗傣味烧烤小吃,88400c0c55fffff,89400c0c50bffff
food_775df388-09d7-4c55-9ffc-24fd22cf52d1,代家脆哨,小吃,B0IALDUYDS,050000,太慈桥街道黄岭路2号附6号,南明区,520102,3.8,14,周一至周日 08:00-22:00,admin_520102_e4faf8f5,26.554265,106.686466,GCJ02,89400c0c4b7ffff,87400c0c4ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0IALDUYDS""]",2026-09-16 07:44:20.521000,needs_review,1ab3308732f44170d4de973566fbedff623cc5679e81c295937bdffd4941a9fe,2026-09-16 07:44:20.521000,alias_e02f05ae-e386-4fd4-a0bc-7ea87e315017,代家脆哨,88400c0c4bfffff,89400c0c4b7ffff
food_3a1b0f2d-01d2-4ff1-a302-24d8652bd9fd,戴咖啡的人,咖啡,B0MDK7DKIQ,050500,瑞金南路25号正南方向170米特兴·青云都汇,南明区,520102,3.8,,周一至周日 09:30-23:00,admin_520102_e4faf8f5,26.565455,106.712277,GCJ02,89400c0f133ffff,87400c0f1ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0MDK7DKIQ""]",2026-09-16 07:44:20.521000,needs_review,f3154d9e05f858fc731f16a624212bcfea162afb84a48c1c76133e46243c9662,2026-09-16 07:44:20.521000,alias_14998509-558c-4775-9ee1-c9b757b8decf,戴咖啡的人,88400c0f13fffff,89400c0f133ffff
food_de04b9ce-6187-4d51-a7f8-14467b8924c6,但家香酥鸭(贵阳但家香酥鸭二戈寨店),小吃,B0JKPHUOB1,050000,二戈寨富源天地A栋负1楼,南明区,520102,3.8,31,周一至周日 09:00-22:00,admin_520102_e4faf8f5,26.511075,106.733375,GCJ02,89400c01937ffff,87400c019ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0JKPHUOB1""]",2026-09-16 07:26:50.841000,needs_review,5f6dfd90a44a40b9a0283e4a87a405ca05480354e949192f85616f220d1e68e1,2026-09-16 07:26:50.841000,alias_d3252ddd-c795-4719-875f-ffb6fee25bcd,但家香酥鸭贵阳但家香酥鸭二戈寨店,88400c0193fffff,89400c01937ffff
food_f889c1bf-07e0-4e05-8426-79f6cac543c3,稻夫子(贵阳国际中心3号楼店),小吃,B0FFK913AC,050300,花果园大街109号贵阳国际中心3号楼F1层,南明区,520102,3.8,13,周一至周日 07:00-21:00,admin_520102_e4faf8f5,26.561831,106.685467,GCJ02,89400c0c433ffff,87400c0c4ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0FFK913AC""]",2026-09-16 07:44:20.521000,needs_review,8d1f6f8b286e130c618503dbbb777d4b7c93adf084126117537058c95dbf1c71,2026-09-16 07:44:20.521000,alias_e18b89da-9bc2-410b-a7bc-1eee23de0952,稻夫子贵阳国际中心3号楼店,88400c0c43fffff,89400c0c433ffff
food_c9c3e52a-747d-4241-9a45-ba60e1e80d0d,德发老素粉,小吃,B0I09LR8PA,050100,虹祥·花郡C区北1门旁,南明区,520102,3.8,,,admin_520102_e4faf8f5,26.516442,106.681318,GCJ02,89400c0e18fffff,87400c0e1ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0I09LR8PA""]",2026-09-16 07:26:50.841000,needs_review,be270a64f77ca9673bb044478b4a94ad1e4973868329b099f0dd9caa1df2460d,2026-09-16 07:26:50.841000,alias_2b411bc1-24a7-4e61-b62a-3662c715b759,德发老素粉,88400c0e19fffff,89400c0e18fffff
food_0a838dd7-ae3f-4abe-b250-46b045570894,德克士(花果园店),小吃,B0FFHR29FL,050300,狮峰路52号,南明区,520102,3.8,40,周一至周日 09:00-21:00,admin_520102_e4faf8f5,26.569246,106.691975,GCJ02,89400c0c463ffff,87400c0c4ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0FFHR29FL""]",2026-09-16 07:44:20.521000,needs_review,d37a456301bbdff98d8edf0bdb40220b6008fb3a5211f034627bbde0ec530e11,2026-09-16 07:44:20.521000,alias_abeb5a21-febc-4c60-95ba-672f95caddc0,德克士花果园店,88400c0c47fffff,89400c0c463ffff
food_240bd547-6bfd-4a24-a697-1d52567a7e88,鼎食天下熊猫冲浪火锅(花果园购物中心店),火锅,B0L3HOCGD8,050117,花果园大街1号花果园购物中心3F层,南明区,520102,3.8,60,周一至周日 10:00-22:00,admin_520102_e4faf8f5,26.568475,106.689325,GCJ02,89400c0c477ffff,87400c0c4ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0L3HOCGD8""]",2026-09-16 07:44:20.521000,needs_review,a97694a4ace3a32f637db203c246e91f01bc1bfa384aedacf485fab32ac49997,2026-09-16 07:44:20.521000,alias_b55a2f7a-bf4b-4575-87d3-5b20b967d527,鼎食天下熊猫冲浪火锅花果园购物中心店,88400c0c47fffff,89400c0c477ffff
food_508759dd-2610-4241-bf6b-d4c8af60f727,定番惠水干锅马肉(花果园店),正餐,B0FFKR03NF,050000,花果园街道办事处彭家湾项目一期第12-20栋1层1160号,南明区,520102,3.8,100,周一至周日 11:00-22:00,admin_520102_e4faf8f5,26.567414,106.685556,GCJ02,89400c0c42bffff,87400c0c4ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0FFKR03NF""]",2026-09-16 07:44:20.521000,needs_review,a5a245d0917aefdb74052c0217dbe74f7205d3e98e0b45c92c2817325ac99f9c,2026-09-16 07:44:20.521000,alias_c4884265-f201-42d5-b6c8-46ad4a703d92,定番惠水干锅马肉花果园店,88400c0c43fffff,89400c0c42bffff
food_5598f4f0-2f0c-465f-9b92-8041d382956e,东北铁锅炖野生菌鹅火锅,火锅,B0I3T7HLE3,050117,小车河街道花果园R1区第7-11栋负2层5号,南明区,520102,3.8,66,周一至周日 11:30-23:30,admin_520102_e4faf8f5,26.556127,106.669834,GCJ02,89400c0c517ffff,87400c0c5ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0I3T7HLE3""]",2026-09-16 07:26:50.841000,needs_review,63e91d773fba465fc5808e775472ad4251ef287ba52c2a80b09142460a919088,2026-09-16 07:26:50.841000,alias_14a4e23d-3906-45e3-87f0-990bd24ea04f,东北铁锅炖野生菌鹅火锅,88400c0c51fffff,89400c0c517ffff
food_0ea8bbbc-5a4b-403d-b1f7-78a4e285eb07,逗牛红豆牛肉火锅(财富广场店),火锅,B0MUCZ0YKB,050117,花果园财富广场六号楼一楼5号,南明区,520102,3.8,35,周一至周日 10:00-23:00,admin_520102_e4faf8f5,26.558756,106.671062,GCJ02,89400c0c503ffff,87400c0c5ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0MUCZ0YKB""]",2026-09-16 07:44:20.521000,needs_review,34d485929c111e150a5560be6fc5512c6f500ccf65042d303b3fde900f506f6c,2026-09-16 07:44:20.521000,alias_4b88673b-0172-43ee-95a5-c6b899da9fdb,逗牛红豆牛肉火锅财富广场店,88400c0c51fffff,89400c0c503ffff
food_bc886cad-2b63-4704-b75b-c43590da7826,多米家贵州糯食坊(甲秀楼店),正餐,B0LD47Q798,050100,中华南路街道南横街6幢一层南横里N区9号,南明区,520102,3.8,13,周一至周日 10:00-22:00,admin_520102_e4faf8f5,26.572975,106.716725,GCJ02,89400c0f173ffff,87400c0f1ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0LD47Q798""]",2026-09-16 07:44:20.521000,needs_review,859062faf7366cdafb8902c052b90dc589948a5b49f07668f26d2d93fc205fd7,2026-09-16 07:44:20.521000,alias_74e89d46-fad7-4443-a832-47fc72e0f1f4,多米家贵州糯食坊甲秀楼店,88400c0f17fffff,89400c0f173ffff
food_94d3f635-2a44-421d-83b5-3b9be0a1e292,饿大头(凤凰湾店),正餐,B0HDHGCTJB,050100,沙冲路街道办事处桃园路95号保利凤凰湾N-1-1地块二期F商业市场1层13号,南明区,520102,3.8,13,,admin_520102_e4faf8f5,26.544242,106.691132,GCJ02,89400c0e357ffff,87400c0e3ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0HDHGCTJB""]",2026-09-16 07:44:20.521000,needs_review,37c54101399f6dc7809972751dd69adfd42cb4fce8b9d2512f8670f54a109b58,2026-09-16 07:44:20.521000,alias_d1d6c58b-34ef-4a84-9b95-251b37fed93d,饿大头凤凰湾店,88400c0e35fffff,89400c0e357ffff
food_b9e57cc5-4d3e-48e5-9e4c-996f9027c52e,繁花十里锡纸花甲粉(花果园C区店),小吃,B0FFJ96FP3,050100,花果园社区服务中心花果园C区8栋107门面,南明区,520102,3.8,12,周一至周日 00:00-24:00,admin_520102_e4faf8f5,26.561809,106.686667,GCJ02,89400c0c433ffff,87400c0c4ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0FFJ96FP3""]",2026-09-16 07:44:20.521000,needs_review,ab9e4c9325183efa3933c5446235abc41bd831e17e13aa0ff7aedac4ceb4e1b3,2026-09-16 07:44:20.521000,alias_8ed74c67-20a3-4158-8c05-d37a74057fa6,繁花十里锡纸花甲粉花果园c区店,88400c0c43fffff,89400c0c433ffff
food_4cbbfbc9-7054-4e83-bc03-5fd815eb543c,方记小笼包(花果园J区店),小吃,B0HROCLWJF,050000,花果园J区4栋S1层2号,南明区,520102,3.8,5,周一至周日 05:20-17:00,admin_520102_e4faf8f5,26.557694,106.683255,GCJ02,89400c0c5dbffff,87400c0c4ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0HROCLWJF""]",2026-09-16 07:44:20.521000,needs_review,89093abd11521c56d4fb1a98e4f9ebc3876dbfaa931c370e7b827e1a93ad5c74,2026-09-16 07:44:20.521000,alias_f69ccba2-0004-4b96-bd38-bb503e01bac3,方记小笼包花果园j区店,88400c0c5dfffff,89400c0c5dbffff
food_60ff1217-9b9c-49e9-b23c-8d66d5a839e2,放牛郎全牛馆(青云路店),火锅,B0GUON1LOU,050100,青云路32号乙幢1层1-6(新华社区),南明区,520102,3.8,47,周一至周日 09:30-03:00,admin_520102_e4faf8f5,26.564939,106.715207,GCJ02,89400c0f107ffff,87400c0f1ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0GUON1LOU""]",2026-09-16 07:44:20.521000,needs_review,00926233750b13700cefde591b4061e582ee83c5608a1152f678f2c4c4b60ec7,2026-09-16 07:44:20.521000,alias_d21f6f7e-f627-48c4-b42b-891a56b86fcc,放牛郎全牛馆青云路店,88400c0f11fffff,89400c0f107ffff
food_949b1367-e8f5-410b-9072-cbc689817fe2,风临坊黄焖鸡米饭(文昌店),小吃,B0HKUHVNDY,050300,文昌南路113号,南明区,520102,3.8,17,周一至周日 00:00-24:00,admin_520102_e4faf8f5,26.572987,106.718406,GCJ02,89400c0f17bffff,87400c0f1ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0HKUHVNDY""]",2026-09-16 07:44:20.521000,needs_review,fae0b6fe3e4b37f87c57a70eba06d19a09f7acdf03fa6fa8144c6eaab167ccc6,2026-09-16 07:44:20.521000,alias_2c482bfe-e8e9-413b-8871-4828d1ae30b2,风临坊黄焖鸡米饭文昌店,88400c0f17fffff,89400c0f17bffff
food_1c866c92-6126-4783-b5b1-bdc96f0e6411,烽火烤蹄(太升国际店),正餐,B0LGY93KKY,050200,太升国际A栋3楼24号,南明区,520102,3.8,32,,admin_520102_e4faf8f5,26.543475,106.776975,GCJ02,89400c01a7bffff,87400c01affffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0LGY93KKY""]",2026-09-16 07:26:50.841000,needs_review,a23e0ca53455e072d17b36c5fe29ba21a93156779a3c608caddb73115b52267b,2026-09-16 07:26:50.841000,alias_4bd2a5c6-ea56-42ee-b025-48964a1bc874,烽火烤蹄太升国际店,88400c01a7fffff,89400c01a7bffff
food_ea5b675f-f052-4cb1-b236-058e4314eb63,福建千里香馄饨(沙冲南路店),小吃,B0FFIBWFF8,050100,沙冲南路159-3号(沙南社区),南明区,520102,3.8,14,周一至周日 09:00-16:45,admin_520102_e4faf8f5,26.540763,106.696767,GCJ02,89400c0e3c3ffff,87400c0e3ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0FFIBWFF8""]",2026-09-16 07:26:50.841000,needs_review,3fde613329e5ba5acbe208912fce44e2978136a1331100b0aa54a8d184c5ccbe,2026-09-16 07:26:50.841000,alias_95126221-f2e6-433e-80f5-48b3c44ef0a2,福建千里香馄饨沙冲南路店,88400c0e3dfffff,89400c0e3c3ffff
food_234a4434-d776-476b-ae03-ead826a94e2e,福建千里香馄饨(玉厂路店),小吃,B0KU61YOYJ,050300,朝阳洞路3号茶花小区,南明区,520102,3.8,17,周一至周日 10:00-22:00,admin_520102_e4faf8f5,26.553243,106.698598,GCJ02,89400c0c483ffff,87400c0c4ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0KU61YOYJ""]",2026-09-16 07:44:20.521000,needs_review,bba7593a35b96dc547f2df66a1253c9741b5ddbdfd1161953f1ace99d272cff7,2026-09-16 07:44:20.521000,alias_7823eb59-c5fc-4cb3-9b94-0bdacb9c2c2f,福建千里香馄饨玉厂路店,88400c0c49fffff,89400c0c483ffff
food_c9aeaebb-698e-4a21-9f2c-ce4539f67d6d,福清海鲜,正餐,B0M6USOIGS,050119,尚义北路14号,南明区,520102,3.8,58,周一至周日 09:00-21:00,admin_520102_e4faf8f5,26.566645,106.712449,GCJ02,89400c0f13bffff,87400c0f1ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0M6USOIGS""]",2026-09-16 07:44:20.521000,needs_review,8ed8f76f6a06320888c5a1e7215489883d5526ea9c2e4c4916b51f5094e6f37c,2026-09-16 07:44:20.521000,alias_c7e51aaa-d28a-41e6-9fe0-136e29742387,福清海鲜,88400c0f13fffff,89400c0f13bffff
food_8b4eb37c-6f98-4f30-802f-b1602ede66ce,福园一锅香,正餐,B03530QTTO,050100,中曹司社区服务中心四方河路82-附1号,南明区,520102,3.8,27,周一至周日 10:00-21:00,admin_520102_e4faf8f5,26.528603,106.682797,GCJ02,89400c0e14fffff,87400c0e1ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B03530QTTO""]",2026-09-16 07:26:50.841000,needs_review,732edf13ff8c22dc3297417c7f265c3c3c575ce442cf4ce67b65484b704bb0c2,2026-09-16 07:26:50.841000,alias_53782e36-bd82-429e-9419-b9703d89410e,福园一锅香,88400c0e15fffff,89400c0e14fffff
food_f5839fed-e0fb-4500-9060-93cee8cd35e5,富贵卤味(富源商厦店),正餐,B0ID7RS64M,050000,牡丹街富源商厦(东二环),南明区,520102,3.8,18,,admin_520102_e4faf8f5,26.512477,106.733981,GCJ02,89400c01927ffff,87400c019ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0ID7RS64M""]",2026-09-16 07:26:50.841000,needs_review,e81edb53acb648059a9f11e74a5248624059afc0117621e079b7785e94385fa9,2026-09-16 07:26:50.841000,alias_465d848d-3176-42a3-b0c4-ec7214cccae1,富贵卤味富源商厦店,88400c0193fffff,89400c01927ffff
food_a06170fc-a68a-4736-b9d2-db7a26801acc,嘎子湖南面馆(云虹花园店),小吃,B0G3M70UOY,050300,嘉润路8号云虹花园,南明区,520102,3.8,13,周一至周日 07:30-15:00,admin_520102_e4faf8f5,26.560007,106.724768,GCJ02,89400c0f19bffff,87400c0f1ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0G3M70UOY""]",2026-09-16 07:44:20.521000,needs_review,9ca008d407f1e868b3d8c1109a6409f3410547c4b345bc4eb68f735b1963e510,2026-09-16 07:44:20.521000,alias_6e51109d-2fe8-49af-a63c-f0efdd9f5acf,嘎子湖南面馆云虹花园店,88400c0f19fffff,89400c0f19bffff
food_f9263da9-1c4a-4cce-befe-2986fcdd4c21,干锅牛肉(遵义街道解五社区店),火锅,B0FFHLDPCK,050117,遵义街道解五社区西南门旁,南明区,520102,3.8,30,周一至周日 11:00-21:00,admin_520102_e4faf8f5,26.562644,106.695296,GCJ02,89400c0c403ffff,87400c0c4ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0FFHLDPCK""]",2026-09-16 07:44:20.521000,needs_review,eb786a7b9c358fb793777be3ce9f7dccf429bfbea51693af17439117f2b02a3a,2026-09-16 07:44:20.521000,alias_2c9c2d32-5b9c-4b6c-91ff-56f8416e0ede,干锅牛肉遵义街道解五社区店,88400c0c41fffff,89400c0c403ffff
food_e307f338-b461-40bd-b320-65feba473c99,高姨妈老素粉(国际城店),小吃,B0K1OZ4YDM,050100,太慈桥街道国际城D1D2组团地下室负2-54号,南明区,520102,3.8,12,周一至周六 06:30-14:00,admin_520102_e4faf8f5,26.549785,106.683763,GCJ02,89400c0e363ffff,87400c0e3ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0K1OZ4YDM""]",2026-09-16 07:44:20.521000,needs_review,b2778e91535e8035210a76d8edff81749b653bf2697470cc35fa2570521a7b47,2026-09-16 07:44:20.521000,alias_2709d216-3cd4-439b-ad12-9ad5ba8b5d4f,高姨妈老素粉国际城店,88400c0e37fffff,89400c0e363ffff
food_364ae553-b8d8-4cb1-a5c0-1c403f2d9c68,格林家常菜馆(格林博邸店),正餐,B0IAV67ELV,050100,格林博邸A区(四方河省中医院地铁站A口步行450米),南明区,520102,3.8,24,,admin_520102_e4faf8f5,26.528311,106.685263,GCJ02,89400c0e143ffff,87400c0e1ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0IAV67ELV""]",2026-09-16 07:26:50.841000,needs_review,68f168acce131cf987ff0088d17affa27ac47597d394d9249895f5098b73544b,2026-09-16 07:26:50.841000,alias_04efd5af-a54f-4060-ad03-524434506aab,格林家常菜馆格林博邸店,88400c0e15fffff,89400c0e143ffff
food_c5b06eaf-674b-4fb3-ada8-9b44c7942c00,个芙·云朵蛋糕(海豚广场店),小吃,B0K0C7FGEE,050800,花果园大街88号方圆荟·海豚广场B1层,南明区,520102,3.8,29,周一至周日 10:00-22:00,admin_520102_e4faf8f5,26.563425,106.684825,GCJ02,89400c0c423ffff,87400c0c4ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0K0C7FGEE""]",2026-09-16 07:26:50.841000,needs_review,9fe866dd9b4aa002e2e69b436e749b172cfa9a98f559781b2f7591c2c73ac99d,2026-09-16 07:26:50.841000,alias_aa276433-6a94-4803-93e0-edd0dc22df29,个芙云朵蛋糕海豚广场店,88400c0c43fffff,89400c0c423ffff
food_c1f8fff9-061e-40f3-9b15-7c8ac77cfeae,古味居私房菜,正餐,B0KK06AB0H,050100,贵阳理想城南区北1门西北150米,南明区,520102,3.8,86,,admin_520102_e4faf8f5,26.566968,106.737219,GCJ02,89400c0f0abffff,87400c0f0ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0KK06AB0H""]",2026-09-16 07:26:50.841000,needs_review,d6bd8fb51b31ee479516778a13a2137b07de46f632e5ff4b3a9e226df491cb5f,2026-09-16 07:26:50.841000,alias_7ebbaf11-7717-4817-81b7-0bfb1e2c62bb,古味居私房菜,88400c0f0bfffff,89400c0f0abffff
food_a2bdf241-a854-41bf-9b84-5c3bcc0dd751,顾家烧椒牛肉,正餐,B0L3LHQ5QB,050100,花溪大道北段470号,南明区,520102,3.8,22,周一至周日 10:00-22:00,admin_520102_e4faf8f5,26.558329,106.688749,GCJ02,89400c0c4abffff,87400c0c4ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0L3LHQ5QB""]",2026-09-16 07:44:20.521000,needs_review,355051b4c57851262ccd69952daf8dcf81f3123f687ab0d32c88af507044ca8a,2026-09-16 07:44:20.521000,alias_75421afb-3667-4fc4-88e5-31af1b9bb7b1,顾家烧椒牛肉,88400c0c4bfffff,89400c0c4abffff
food_db4a5a2b-71ae-442d-84c5-9d422e8dab21,灌木咖啡(中医二附院店),咖啡,B0LG94TDNX,050500,青年路与见龙洞路交叉口西460米,南明区,520102,3.8,27,周一至周日 08:00-16:00,admin_520102_e4faf8f5,26.567875,106.733125,GCJ02,89400c0f037ffff,87400c0f0ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0LG94TDNX""]",2026-09-16 07:44:20.521000,needs_review,c7fd4d236de7b11d6ae8edff6a48c5a20bf200d732c5041fed09036da03d15d9,2026-09-16 07:44:20.521000,alias_e4b54ed2-9d5a-40a2-b9e7-083dba25d249,灌木咖啡中医二附院店,88400c0f03fffff,89400c0f037ffff
food_5b698ff8-cfee-4969-bf97-6ddb58d83d61,广式汤粉店,正餐,B0L2ZR4EDZ,050100,青年路128号东宝花园(油榨街地铁站B口步行480米),南明区,520102,3.8,12,周一至周日 07:30-21:00,admin_520102_e4faf8f5,26.561528,106.735087,GCJ02,89400c0f0b7ffff,87400c0f0ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0L2ZR4EDZ""]",2026-09-16 07:26:50.841000,needs_review,3e2b2b9ee0b27a4453dfeee059d8922fb23a707ef2561f1a1e089e74549e8038,2026-09-16 07:26:50.841000,alias_ec65ba02-7e7f-447e-80c0-6c3be5310b1f,广式汤粉店,88400c0f0bfffff,89400c0f0b7ffff
food_d7927007-88e4-4bd2-8cd5-5acb0ebe079a,廣海生蚝,正餐,B0L1KNTCDK,050100,花冠路与嘉润路交叉口东200米,南明区,520102,3.8,312,,admin_520102_e4faf8f5,26.533142,106.73216,GCJ02,89400c0e657ffff,87400c0e6ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0L1KNTCDK""]",2026-09-16 07:26:50.841000,needs_review,65fea4afe64dfe58980d1679966cf34e8858cd461dcf838361bf8ea758587edb,2026-09-16 07:26:50.841000,alias_efa13582-6833-423f-8e00-81af2d61c8d4,廣海生蚝,88400c0e65fffff,89400c0e657ffff
food_54adab2d-b9eb-4337-a1e3-59ddf42a450d,贵凤凰贵州米粉(青云市集店),正餐,B0M6MUV4M1,050100,新华路街道集不夜城1层尽头,南明区,520102,3.8,17,周一至周日 10:00-24:00,admin_520102_e4faf8f5,26.564175,106.715475,GCJ02,89400c0f107ffff,87400c0f1ffffff,exact,source_only,source_external_id,src_amap,batch_amap_food_rating35_20260916,"[""amap:B0M6MUV4M1""]",2026-09-16 07:26:50.841000,needs_review,cf63767e087c5eb695eec19a6829e99f25aac68232aea25b4784affc1f45812f,2026-09-16 07:26:50.841000,alias_0cae2f6b-a69a-4e45-aa83-f4c83f8fd003,贵凤凰贵州米粉青云市集店,88400c0f11fffff,89400c0f107ffff
