酒店ID,标准平台ID,平台标准名称,原始平台名称,是否官网,平台酒店ID,ID来源,平台Slug,平台城市代码,平台入口URL,最终详情URL,详情URL模板,URL形态,固化路径,落地层级,名称指纹,地址指纹,纬度指纹,经度指纹,星级指纹,名称匹配分,坐标匹配分,地址匹配分,身份匹配总分,结构核验状态,可达性核验状态,身份核验状态,数据质量等级,URL解析状态,首次发现时间,最近核验时间,漂移开始时间,采集批次ID,记录哈希
ChIJfyJASQCZ4jARCdgufg_IzC8,trip,Trip.com,Trip.com,否,129116699,upstream_adapter:trip,,359,https://us.trip.com/hotels/redirect?hotelid=129116699&city=359&shoppingid=M44Ntt3YDRPf&adult=2&children=0&ages=&checkin=2026-10-26&checkout=2026-10-27&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=26_10_2026_1_mapresults_129116699_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Py4WKSYBJi4mCUcuJ41rN3EZvFb8EAjhmMs6-csF3ByLiDkekAI9NFxsNfNWL6nTwdHjLG9B_6qrHH1-EF44sD3b8ZF7AwLmTdIdf6OnCHvYMUj6-JiV9JiXGkS1BAmgKjxpYbL66weTAGsRkYOLs5mkXJcDGHeDgJ8u2fnXdT8ZS9FHNosItiKdMsDul7Ug5JrKl5uqHBGcvFuhiZPBhXMbJzMRsYGQkwfWLkRzY33sRkEhOjIQAy2EqJuwAAAA]fgt[1]&br=59.47&tf=8.95&display=exavg&locale=en_us&crn=1&roomid=1682916966&allianceid=15214&sid=1209572,https://us.trip.com/hotels/redirect?hotelid=129116699&city=359&shoppingid=M44Ntt3YDRPf&adult=2&children=0&ages=&checkin=2026-10-26&checkout=2026-10-27&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=26_10_2026_1_mapresults_129116699_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Py4WKSYBJi4mCUcuJ41rN3EZvFb8EAjhmMs6-csF3ByLiDkekAI9NFxsNfNWL6nTwdHjLG9B_6qrHH1-EF44sD3b8ZF7AwLmTdIdf6OnCHvYMUj6-JiV9JiXGkS1BAmgKjxpYbL66weTAGsRkYOLs5mkXJcDGHeDgJ8u2fnXdT8ZS9FHNosItiKdMsDul7Ug5JrKl5uqHBGcvFuhiZPBhXMbJzMRsYGQkwfWLkRzY33sRkEhOjIQAy2EqJuwAAAA]fgt[1]&br=59.47&tf=8.95&display=exavg&locale=en_us&crn=1&roomid=1682916966&allianceid=15214&sid=1209572,https://us.trip.com/hotels/redirect?hotelid=129116699&city=359&shoppingid=M44Ntt3YDRPf&adult=2&children=0&ages=&checkin={checkin}&checkout={checkout}&curr=USD&Allianceid=15214&Sid=1209572&prid=LANG_US&trip_sub1=26_10_2026_1_mapresults_129116699_US_desktop_default___0_0-LANG_US-landing&hpaopts=stand[H4sIAAAAAAAA_-Py4WKSYBJi4mCUcuJ41rN3EZvFb8EAjhmMs6-csF3ByLiDkekAI9NFxsNfNWL6nTwdHjLG9B_6qrHH1-EF44sD3b8ZF7AwLmTdIdf6OnCHvYMUj6-JiV9JiXGkS1BAmgKjxpYbL66weTAGsRkYOLs5mkXJcDGHeDgJ8u2fnXdT8ZS9FHNosItiKdMsDul7Ug5JrKl5uqHBGcvFuhiZPBhXMbJzMRsYGQkwfWLkRzY33sRkEhOjIQAy2EqJuwAAAA]fgt[1]&br=59.47&tf=8.95&display=exavg&locale=en_us&crn=1&roomid=1682916966&allianceid=15214&sid=1209572,redirect,B,L1,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:49-07:00,,,20260906-092202-csv-fb22d95c,a04884d678ed71f82b7f1d3e823655d8b62021f9618954ded669c6ce2a03be2d
ChIJfyJASQCZ4jARCdgufg_IzC8,tripadvisor,Tripadvisor.com,Tripadvisor.com,否,33928487,upstream_adapter:tripadvisor,,,https://www.tripadvisor.com/HotelHighlight?detail=33928487&m=66081&staydates=2026_10_26_2026_10_27&uguests=1_2_&supdv=desktop&supbl=mapresults&supkl=default&supuc=US&supul=en&supia=0&supip=0&supmb=ctco_HRrW3NLgnYUdMZQGX6Pg3l-8J4eTnkQRPu6lXwf-2vy2dBKRrEN6Etc-PtE2Jd3MsLIFWBUy87NXc185F7e2bceSPW3VS7fMeA71bG1s_UXxoLs_ucjsEUa1PJFxKsT-eXFk6PXW98WL0QIenvdo8uMy0A-djJJvEI8Qx90jL0aOO2Za5zQNfmsPv&supmc=xzBWe-DYzIedhLb_o9jI9ncNi_VxLkPceFzdhEnW8YaBXsJ0zfTKrFrySb-0w_22JPpPEzaYSVueFpbLRAw2fACmbg&supts=&supey=m|110581|PL_GPC_query&supcd=&suptp=TOPo4PItTb_-7AHUABEBIznuo2xyToGgGWYdsvwlhG7-HH18dncG9WRnnr9zj6WjIEzkk5ShzwrNT9cTwPc11ZWlci8ip23vUgr3hvqf5aJK4iAzhFsxXu-UjA5Jej0m6xHi3bVlcVgsX8udXpB5zjXDY-0EnQ1GSkaLJMgPvj2WShelNHG6hnmALvgeRE&supas=,https://www.tripadvisor.com/HotelHighlight?detail=33928487&m=66081&staydates=2026_10_26_2026_10_27&uguests=1_2_&supdv=desktop&supbl=mapresults&supkl=default&supuc=US&supul=en&supia=0&supip=0&supmb=ctco_HRrW3NLgnYUdMZQGX6Pg3l-8J4eTnkQRPu6lXwf-2vy2dBKRrEN6Etc-PtE2Jd3MsLIFWBUy87NXc185F7e2bceSPW3VS7fMeA71bG1s_UXxoLs_ucjsEUa1PJFxKsT-eXFk6PXW98WL0QIenvdo8uMy0A-djJJvEI8Qx90jL0aOO2Za5zQNfmsPv&supmc=xzBWe-DYzIedhLb_o9jI9ncNi_VxLkPceFzdhEnW8YaBXsJ0zfTKrFrySb-0w_22JPpPEzaYSVueFpbLRAw2fACmbg&supts=&supey=m|110581|PL_GPC_query&supcd=&suptp=TOPo4PItTb_-7AHUABEBIznuo2xyToGgGWYdsvwlhG7-HH18dncG9WRnnr9zj6WjIEzkk5ShzwrNT9cTwPc11ZWlci8ip23vUgr3hvqf5aJK4iAzhFsxXu-UjA5Jej0m6xHi3bVlcVgsX8udXpB5zjXDY-0EnQ1GSkaLJMgPvj2WShelNHG6hnmALvgeRE&supas=,https://www.tripadvisor.com/HotelHighlight?detail=33928487&m=66081&staydates={checkin_yyyy_mm_dd}_{checkout_yyyy_mm_dd}&uguests=1_2_&supdv=desktop&supbl=mapresults&supkl=default&supuc=US&supul=en&supia=0&supip=0&supmb=ctco_HRrW3NLgnYUdMZQGX6Pg3l-8J4eTnkQRPu6lXwf-2vy2dBKRrEN6Etc-PtE2Jd3MsLIFWBUy87NXc185F7e2bceSPW3VS7fMeA71bG1s_UXxoLs_ucjsEUa1PJFxKsT-eXFk6PXW98WL0QIenvdo8uMy0A-djJJvEI8Qx90jL0aOO2Za5zQNfmsPv&supmc=xzBWe-DYzIedhLb_o9jI9ncNi_VxLkPceFzdhEnW8YaBXsJ0zfTKrFrySb-0w_22JPpPEzaYSVueFpbLRAw2fACmbg&supts=&supey=m|110581|PL_GPC_query&supcd=&suptp=TOPo4PItTb_-7AHUABEBIznuo2xyToGgGWYdsvwlhG7-HH18dncG9WRnnr9zj6WjIEzkk5ShzwrNT9cTwPc11ZWlci8ip23vUgr3hvqf5aJK4iAzhFsxXu-UjA5Jej0m6xHi3bVlcVgsX8udXpB5zjXDY-0EnQ1GSkaLJMgPvj2WShelNHG6hnmALvgeRE&supas=,direct,A,L2,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:49-07:00,,,20260906-092202-csv-fb22d95c,2bd6a4deaadfc487023bdc39f176e3d5e3f38b0e0fbf49bc1fa9cee8bbe4df73
ChIJfyV74TKZ4jARelbwSmGw_bc,agoda,Agoda,Agoda,否,86688609,upstream_adapter:agoda,,,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay=07&CkInMonth=12&CkInYear=2026&CkOutDay=09&campaignid=&CkOutMonth=12&CkOutYear=2026&SearchDateType=default&NumberOfAdults=2&LT=95&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los=2&PartnerCurrency=THB&hid=86688609&RoomID=&masterRoomId=1358435037&PriceTotal=62.78&PriceTax=10.66&PriceFee=5.21&RatePlan=&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=332&booking_source=cpc&adType=0&mpt=MUQ0eE5sL0dqbFRVWkUzQUV3Y3dMOTVWOG1MQlJ3TFc2anhKU1c4SkhvWm1UZXFxenRNUTVmNTc0TWxrdSt1RGtMWHNXUHFCc1JDMjRBPT0&original_rr=US&gaClickSrc=&clickType=hotel&lang=en&pkgId=,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay=07&CkInMonth=12&CkInYear=2026&CkOutDay=09&campaignid=&CkOutMonth=12&CkOutYear=2026&SearchDateType=default&NumberOfAdults=2&LT=95&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los=2&PartnerCurrency=THB&hid=86688609&RoomID=&masterRoomId=1358435037&PriceTotal=62.78&PriceTax=10.66&PriceFee=5.21&RatePlan=&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=332&booking_source=cpc&adType=0&mpt=MUQ0eE5sL0dqbFRVWkUzQUV3Y3dMOTVWOG1MQlJ3TFc2anhKU1c4SkhvWm1UZXFxenRNUTVmNTc0TWxrdSt1RGtMWHNXUHFCc1JDMjRBPT0&original_rr=US&gaClickSrc=&clickType=hotel&lang=en&pkgId=,https://www.agoda.com/partners/partnersearch.aspx?site_id=1917614&CkInDay={checkin_day}&CkInMonth={checkin_month}&CkInYear={checkin_year}&CkOutDay={checkout_day}&campaignid=&CkOutMonth={checkout_month}&CkOutYear={checkout_year}&SearchDateType=default&NumberOfAdults=2&LT=95&NumberOfChildren=0&childages=&NumberOfRooms=1&gsite=mapresults&los={nights}&PartnerCurrency=THB&hid=86688609&RoomID=&masterRoomId=1358435037&PriceTotal=62.78&PriceTax=10.66&PriceFee=5.21&RatePlan=&UserCountry=US&Currency=USD&UserDevice=desktop&Verif=false&rr=row_desktop&audience_list=&mcid=332&booking_source=cpc&adType=0&mpt=MUQ0eE5sL0dqbFRVWkUzQUV3Y3dMOTVWOG1MQlJ3TFc2anhKU1c4SkhvWm1UZXFxenRNUTVmNTc0TWxrdSt1RGtMWHNXUHFCc1JDMjRBPT0&original_rr=US&gaClickSrc=&clickType=hotel&lang=en&pkgId=,redirect,C,L0,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:49-07:00,,,20260906-092202-csv-fb22d95c,22d84b6a63924353ccb9e78725f7cd58ce147b1152cae34986b19f88a17a741d
ChIJfyV74TKZ4jARelbwSmGw_bc,bluepillow,Bluepillow.com,Bluepillow.com,否,69f9811ea8387c9ba6401642,upstream_adapter:bluepillow,,,"https://www.bluepillow.com/search/69f9811ea8387c9ba6401642?begin=2026-12-07&end=2026-12-09&block_id=-b,Ua3Ovz8sIoi-BTtYthcKB9LLj4XayKe7_xVTXErEOz-GDeFb0l_eZSquINVZJPxO,-bkng-Hotel&fees=0.00&tax=8.96&total=136.98&adults=2&childs=0&infants=0&childrens=0&country=US&currency=USD&language=en&source=mapresults&utm_campaign=hotel&prid=","https://www.bluepillow.com/search/69f9811ea8387c9ba6401642?begin=2026-12-07&end=2026-12-09&block_id=-b,Ua3Ovz8sIoi-BTtYthcKB9LLj4XayKe7_xVTXErEOz-GDeFb0l_eZSquINVZJPxO,-bkng-Hotel&fees=0.00&tax=8.96&total=136.98&adults=2&childs=0&infants=0&childrens=0&country=US&currency=USD&language=en&source=mapresults&utm_campaign=hotel&prid=","https://www.bluepillow.com/search/69f9811ea8387c9ba6401642?begin={checkin}&end={checkout}&block_id=-b,Ua3Ovz8sIoi-BTtYthcKB9LLj4XayKe7_xVTXErEOz-GDeFb0l_eZSquINVZJPxO,-bkng-Hotel&fees=0.00&tax=8.96&total=136.98&adults=2&childs=0&infants=0&childrens=0&country=US&currency=USD&language=en&source=mapresults&utm_campaign=hotel&prid=",redirect,B,L1,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:49-07:00,,,20260906-092202-csv-fb22d95c,b5d636207d5ea2df31a15b17459a1fff3132b06ee9f0db1b0946f026bf3a193d
ChIJfyV74TKZ4jARelbwSmGw_bc,booking,Booking.com,Booking.com,否,16125679,upstream_adapter:booking,,16125679,https://www.booking.com/searchresults.en.html?dest_id=16125679&highlighted_hotels=16125679&dest_type=hotel&checkin=2026-12-07&checkout=2026-12-09&group_adults=2&req_adults=2&show_room=&lang=en&selected_currency=USD&exrt=0.03031635&ext_price_total=137.76&ext_price_tax=9.01&xfc=THB&hca=m&group_children=0&req_children=0&&ts=1788421918&no_rooms=1&edgtid=qsmlRup4QYScR6AZBimjWg&efpc=RUSxCkVEsQp2&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-16125679&utm_content=dev-desktop_los-2_bw-95_dow-Monday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261207_ppt-G&aid=2127489&label=metagha-link-MRUS-hotel-16125679_dev-desktop_los-2_bw-95_dow-Monday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261207_ppt-G,https://www.booking.com/searchresults.en.html?dest_id=16125679&highlighted_hotels=16125679&dest_type=hotel&checkin=2026-12-07&checkout=2026-12-09&group_adults=2&req_adults=2&show_room=&lang=en&selected_currency=USD&exrt=0.03031635&ext_price_total=137.76&ext_price_tax=9.01&xfc=THB&hca=m&group_children=0&req_children=0&&ts=1788421918&no_rooms=1&edgtid=qsmlRup4QYScR6AZBimjWg&efpc=RUSxCkVEsQp2&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-16125679&utm_content=dev-desktop_los-2_bw-95_dow-Monday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261207_ppt-G&aid=2127489&label=metagha-link-MRUS-hotel-16125679_dev-desktop_los-2_bw-95_dow-Monday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261207_ppt-G,https://www.booking.com/searchresults.en.html?dest_id=16125679&highlighted_hotels=16125679&dest_type=hotel&checkin={checkin}&checkout={checkout}&group_adults=2&req_adults=2&show_room=&lang=en&selected_currency=USD&exrt=0.03031635&ext_price_total=137.76&ext_price_tax=9.01&xfc=THB&hca=m&group_children=0&req_children=0&ts=1788421918&no_rooms=1&edgtid=qsmlRup4QYScR6AZBimjWg&efpc=RUSxCkVEsQp2&utm_source=metagha&utm_medium=mapresults&utm_campaign=US&utm_term=hotel-16125679&utm_content=dev-desktop_los-2_bw-95_dow-Monday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261207_ppt-G&aid=2127489&label=metagha-link-MRUS-hotel-16125679_dev-desktop_los-2_bw-95_dow-Monday_defdate-1_room-0_gstadt-2_rateid-ig_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20261207_ppt-G,redirect,B,L1,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:49-07:00,,,20260906-092202-csv-fb22d95c,4326d50aeac40faa4298c6e2def06de981b6f418f01a8d0805d88a132febb69d
ChIJfyV74TKZ4jARelbwSmGw_bc,cheaptickets,CheapTickets.com,CheapTickets.com,否,128835440,upstream_adapter:expedia_family,,,https://www.cheaptickets.com/Hotel-Search?selected=128835440&startDate=2026-12-07&endDate=2026-12-09&MDPCID=CHEAPTICKETS-US.META.HPA.ORGANIC-desktop.HOTEL&langid=1033&adults=2&children=&MDPDTL=htl.128835440.20261207.20261209.DDT.95.CID..AUDID..mapresults&mpg=USD&mpf=108.44&mpj=10.72&mpr=10.72&mctc=10&rateplanid=&rateplanid=409648522&mpm=24&mpn=328545900&mpo=EC&mpp=1,https://www.cheaptickets.com/Hotel-Search?selected=128835440&startDate=2026-12-07&endDate=2026-12-09&MDPCID=CHEAPTICKETS-US.META.HPA.ORGANIC-desktop.HOTEL&langid=1033&adults=2&children=&MDPDTL=htl.128835440.20261207.20261209.DDT.95.CID..AUDID..mapresults&mpg=USD&mpf=108.44&mpj=10.72&mpr=10.72&mctc=10&rateplanid=&rateplanid=409648522&mpm=24&mpn=328545900&mpo=EC&mpp=1,https://www.cheaptickets.com/Hotel-Search?selected=128835440&startDate={checkin}&endDate={checkout}&MDPCID=CHEAPTICKETS-US.META.HPA.ORGANIC-desktop.HOTEL&langid=1033&adults=2&children=&MDPDTL=htl.128835440.20261207.20261209.DDT.95.CID..AUDID..mapresults&mpg=USD&mpf=108.44&mpj=10.72&mpr=10.72&mctc=10&rateplanid=&rateplanid=409648522&mpm=24&mpn=328545900&mpo=EC&mpp=1,redirect,B,L1,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:49-07:00,,,20260906-092202-csv-fb22d95c,e72e55964c5e0dc716e03e5984302c90cb533235cd75f1251df2fa101a8fb005
ChIJfyV74TKZ4jARelbwSmGw_bc,edreams,eDreams,eDreams,否,128835440,upstream_adapter:expedia_family,,,https://accommodation.edreams.net/Hotel-Search?selected=128835440&startDate=2026-12-07&endDate=2026-12-09&adults=2&children=&mpf=108.44&cur=USD&mpj=10.72&MDPCID=eDreams-US.DPS.Edreams.MetaSearch-GHA.HOTEL&mpl=USD&numberOfRooms=1&locale=en_US&rffrid=h4p.hcom.US.ghaodigeo.000.000.kwrd=&pos=EDREAMS_US&rateplanid=&mctc=10&utm_medium=metasearch&utm_campaign=4123734080&utm_term=hotel&utm_source=FREEBOOKING,https://accommodation.edreams.net/Hotel-Search?selected=128835440&startDate=2026-12-07&endDate=2026-12-09&adults=2&children=&mpf=108.44&cur=USD&mpj=10.72&MDPCID=eDreams-US.DPS.Edreams.MetaSearch-GHA.HOTEL&mpl=USD&numberOfRooms=1&locale=en_US&rffrid=h4p.hcom.US.ghaodigeo.000.000.kwrd=&pos=EDREAMS_US&rateplanid=&mctc=10&utm_medium=metasearch&utm_campaign=4123734080&utm_term=hotel&utm_source=FREEBOOKING,https://accommodation.edreams.net/Hotel-Search?selected=128835440&startDate={checkin}&endDate={checkout}&adults=2&children=&mpf=108.44&cur=USD&mpj=10.72&MDPCID=eDreams-US.DPS.Edreams.MetaSearch-GHA.HOTEL&mpl=USD&numberOfRooms=1&locale=en_US&rffrid=h4p.hcom.US.ghaodigeo.000.000.kwrd%3D&pos=EDREAMS_US&rateplanid=&mctc=10&utm_medium=metasearch&utm_campaign=4123734080&utm_term=hotel&utm_source=FREEBOOKING,redirect,B,L1,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:49-07:00,,,20260906-092202-csv-fb22d95c,5bca74ad22cbc4d8f395705ee17441f4449888ef35888bf7396b82928b969815
ChIJfyV74TKZ4jARelbwSmGw_bc,expedia,Expedia.com,Expedia.com,否,128835440,upstream_adapter:expedia_family,,,https://www.expedia.com/Hotel-Search?selected=128835440&startDate=2026-12-07&endDate=2026-12-09&MDPCID=US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.128835440.20261207.20261209.DDT.95.CID..AUDID..RRID.bex_us_desktop&mctc=10&ct=hotel&mpg=USD&mpf=108.44&mpj=10.72&mpr=10.72&mpl=USD&exp_pg=google&langid=en&ad=2&tp=&utm_source=google&utm_medium=cpc&utm_term=128835440&utm_content=mapresults&utm_campaign=HotelAds&langid=1033&adults=2&children=&rrid=bex_us_desktop&rateplanid=409648522&mpm=24&mpn=328545900&mpo=EC&mpp=1,https://www.expedia.com/Hotel-Search?selected=128835440&startDate=2026-12-07&endDate=2026-12-09&MDPCID=US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.128835440.20261207.20261209.DDT.95.CID..AUDID..RRID.bex_us_desktop&mctc=10&ct=hotel&mpg=USD&mpf=108.44&mpj=10.72&mpr=10.72&mpl=USD&exp_pg=google&langid=en&ad=2&tp=&utm_source=google&utm_medium=cpc&utm_term=128835440&utm_content=mapresults&utm_campaign=HotelAds&langid=1033&adults=2&children=&rrid=bex_us_desktop&rateplanid=409648522&mpm=24&mpn=328545900&mpo=EC&mpp=1,https://www.expedia.com/Hotel-Search?selected=128835440&startDate={checkin}&endDate={checkout}&MDPCID=US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.128835440.20261207.20261209.DDT.95.CID..AUDID..RRID.bex_us_desktop&mctc=10&ct=hotel&mpg=USD&mpf=108.44&mpj=10.72&mpr=10.72&mpl=USD&exp_pg=google&langid=en&ad=2&tp=&utm_source=google&utm_medium=cpc&utm_term=128835440&utm_content=mapresults&utm_campaign=HotelAds&langid=1033&adults=2&children=&rrid=bex_us_desktop&rateplanid=409648522&mpm=24&mpn=328545900&mpo=EC&mpp=1,redirect,B,L1,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:49-07:00,,,20260906-092202-csv-fb22d95c,7b50710a20d1e7b49334e62e953da57a17e19988cacc8c1873c37a74f14b6ea5
ChIJfyV74TKZ4jARelbwSmGw_bc,hotels,Hotels.com,Hotels.com,否,128835440,upstream_adapter:expedia_family,,,https://www.hotels.com/Hotel-Search?selected=128835440&startDate=2026-12-07&endDate=2026-12-09&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.128835440.20261207.20261209.DDT.95.CID..AUDID.&adults=2&children=&mctc=10&mpf=105.94&mpg=USD&mpl=USD&mpj=10.72&mpr=10.72&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-2.kwrd=GGMETA.128835440USen-20261207-D-ABW=95-camp=-aud=-N&rateplanid=409648522&mpm=24&mpn=328545900&mpo=EC&mpp=1&locale=en_US&siteid=300000001,https://www.hotels.com/Hotel-Search?selected=128835440&startDate=2026-12-07&endDate=2026-12-09&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.128835440.20261207.20261209.DDT.95.CID..AUDID.&adults=2&children=&mctc=10&mpf=105.94&mpg=USD&mpl=USD&mpj=10.72&mpr=10.72&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-2.kwrd=GGMETA.128835440USen-20261207-D-ABW=95-camp=-aud=-N&rateplanid=409648522&mpm=24&mpn=328545900&mpo=EC&mpp=1&locale=en_US&siteid=300000001,https://www.hotels.com/Hotel-Search?selected=128835440&startDate={checkin}&endDate={checkout}&mdpcid=HCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL&MDPDTL=HTL.128835440.20261207.20261209.DDT.95.CID..AUDID.&adults=2&children=&mctc=10&mpf=105.94&mpg=USD&mpl=USD&mpj=10.72&mpr=10.72&rffrid=sem.hcom.US.156.024.mapresults.02.desktop-2.kwrd%3DGGMETA.128835440USen-20261207-D-ABW%3D95-camp%3D-aud%3D-N&rateplanid=409648522&mpm=24&mpn=328545900&mpo=EC&mpp=1&locale=en_US&siteid=300000001,redirect,B,L1,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:49-07:00,,,20260906-092202-csv-fb22d95c,0eb738dec2b0a9ccdc612483cef7cac3024a3e6ec823741c7f101da099c6eabe
ChIJfyV74TKZ4jARelbwSmGw_bc,official_cloudbeds,Cloudbeds 官网预订引擎,Cloudbeds (api.cloudbeds.com),是,,upstream_adapter:official,,,https://api.cloudbeds.com/adshotel-deeplink/official_site_redirect.php?onlineid=90726&datefrom=2026-12-07&dateto=2026-12-09&culture=en&device=desktop&bookingSource=cpc&pr=2&country=US&roomid=216323988676800&P=google&currency=USD&ghaCampaignId=&advance_booking_window=95&freeClick=1&adults=2&children=0&alternate_hotel_id=AVWlh8&rpid=217745856921728&price_displayed_total=100.04&length=2&google_site=mapresults&is_click_type_hotel=1&is_click_type_room=0&is_hotel_campaign=1&is_promoted=0&island_id=us2&origin=gha&ads_click_source=,https://api.cloudbeds.com/adshotel-deeplink/official_site_redirect.php?onlineid=90726&datefrom=2026-12-07&dateto=2026-12-09&culture=en&device=desktop&bookingSource=cpc&pr=2&country=US&roomid=216323988676800&P=google&currency=USD&ghaCampaignId=&advance_booking_window=95&freeClick=1&adults=2&children=0&alternate_hotel_id=AVWlh8&rpid=217745856921728&price_displayed_total=100.04&length=2&google_site=mapresults&is_click_type_hotel=1&is_click_type_room=0&is_hotel_campaign=1&is_promoted=0&island_id=us2&origin=gha&ads_click_source=,https://api.cloudbeds.com/adshotel-deeplink/official_site_redirect.php?onlineid=90726&datefrom=2026-12-07&dateto=2026-12-09&culture=en&device=desktop&bookingSource=cpc&pr=2&country=US&roomid=216323988676800&P=google&currency=USD&ghaCampaignId=&advance_booking_window=95&freeClick=1&adults=2&children=0&alternate_hotel_id=AVWlh8&rpid=217745856921728&price_displayed_total=100.04&length=2&google_site=mapresults&is_click_type_hotel=1&is_click_type_room=0&is_hotel_campaign=1&is_promoted=0&island_id=us2&origin=gha&ads_click_source=,unknown,待判定,unknown,,,,,,,,,,待补齐,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:49-07:00,,,20260906-092202-csv-fb22d95c,de4c06db76e7cf4045d5318607879bed992e1a1566e63c29887c713e7d4b5689
ChIJfyV74TKZ4jARelbwSmGw_bc,orbitz,Orbitz.com,Orbitz.com,否,128835440,upstream_adapter:expedia_family,,,https://www.orbitz.com/Hotel-Search?selected=128835440&startDate=2026-12-07&endDate=2026-12-09&adults=2&children=&MDPCID=ORBITZ-US.META.HPA.ORGANIC-desktop.HOTEL&MDPDTL=htl.128835440.20261207.20261209.DDT.95.CID..AUDID..mapresults&mpg=USD&mpf=108.44&mpj=10.72&mpr=10.72&mctc=10&rateplanid=409648522&mpm=24&mpn=328545900&mpo=EC&mpp=1,https://www.orbitz.com/Hotel-Search?selected=128835440&startDate=2026-12-07&endDate=2026-12-09&adults=2&children=&MDPCID=ORBITZ-US.META.HPA.ORGANIC-desktop.HOTEL&MDPDTL=htl.128835440.20261207.20261209.DDT.95.CID..AUDID..mapresults&mpg=USD&mpf=108.44&mpj=10.72&mpr=10.72&mctc=10&rateplanid=409648522&mpm=24&mpn=328545900&mpo=EC&mpp=1,https://www.orbitz.com/Hotel-Search?selected=128835440&startDate={checkin}&endDate={checkout}&adults=2&children=&MDPCID=ORBITZ-US.META.HPA.ORGANIC-desktop.HOTEL&MDPDTL=htl.128835440.20261207.20261209.DDT.95.CID..AUDID..mapresults&mpg=USD&mpf=108.44&mpj=10.72&mpr=10.72&mctc=10&rateplanid=409648522&mpm=24&mpn=328545900&mpo=EC&mpp=1,redirect,B,L1,,,,,,,,,,通过,待确认,待核验,T0,待浏览器解析,2026-09-06T09:20:49-07:00,,,20260906-092202-csv-fb22d95c,45f2d42adbf2413237a7d786af12608495e199dff53df72b89121f45e8b0b683
