sourceId,sourceType,sourceName,relationType,targetId,targetType,targetName,seq,direction,isTerminal,routeId,role,propertiesJson
transitfacility_amap_B0M6DM4XEY,TransitFacility,龙岗书院地上停车场,REF_LOCATED_IN_ADMIN_AREA,admin_520123,AdminArea,修文县,,,,,,{}
transitfacility_amap_B0M6DM4XEY,TransitFacility,龙岗书院地上停车场,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""type""]}"
transitfacility_amap_B0M6DM4XEY,TransitFacility,龙岗书院地上停车场,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B0M6DM54MJ,TransitFacility,贵州胜威凯洋化工有限公司地上停车场,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B0M6DM54MJ,TransitFacility,贵州胜威凯洋化工有限公司地上停车场,REF_LOCATED_IN_ADMIN_AREA,admin_520121,AdminArea,开阳县,,,,,,{}
transitfacility_amap_B0M6DM54MJ,TransitFacility,贵州胜威凯洋化工有限公司地上停车场,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""type""]}"
transitfacility_amap_B0M6DM54MJ,TransitFacility,贵州胜威凯洋化工有限公司地上停车场,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B0M6DM5L6Q,TransitFacility,孟关苗族布依族乡上板村委会停车场,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B0M6DM5L6Q,TransitFacility,孟关苗族布依族乡上板村委会停车场,REF_LOCATED_IN_ADMIN_AREA,admin_520111,AdminArea,花溪区,,,,,,{}
transitfacility_amap_B0M6DM5L6Q,TransitFacility,孟关苗族布依族乡上板村委会停车场,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""type""]}"
transitfacility_amap_B0M6DM5L6Q,TransitFacility,孟关苗族布依族乡上板村委会停车场,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B0M6FSXMCZ,TransitFacility,翁岩幸福小区地上停车场,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B0M6FSXMCZ,TransitFacility,翁岩幸福小区地上停车场,REF_LOCATED_IN_ADMIN_AREA,admin_520111,AdminArea,花溪区,,,,,,{}
transitfacility_amap_B0M6FSXMCZ,TransitFacility,翁岩幸福小区地上停车场,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""type""]}"
transitfacility_amap_B0M6FSXMCZ,TransitFacility,翁岩幸福小区地上停车场,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B0M6GOPNER,TransitFacility,金融西路-路侧停车场,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B0M6GOPNER,TransitFacility,金融西路-路侧停车场,REF_LOCATED_IN_ADMIN_AREA,admin_520113,AdminArea,白云区,,,,,,{}
transitfacility_amap_B0M6GOPNER,TransitFacility,金融西路-路侧停车场,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""type""]}"
transitfacility_amap_B0M6GOPNER,TransitFacility,金融西路-路侧停车场,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B0M6GOPUZ6,TransitFacility,云城苑南区停车场,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B0M6GOPUZ6,TransitFacility,云城苑南区停车场,REF_LOCATED_IN_ADMIN_AREA,admin_520113,AdminArea,白云区,,,,,,{}
transitfacility_amap_B0M6GOPUZ6,TransitFacility,云城苑南区停车场,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""type""]}"
transitfacility_amap_B0M6GOPUZ6,TransitFacility,云城苑南区停车场,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B0M6GOQ2HX,TransitFacility,路侧停车场,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B0M6GOQ2HX,TransitFacility,路侧停车场,REF_LOCATED_IN_ADMIN_AREA,admin_520113,AdminArea,白云区,,,,,,{}
transitfacility_amap_B0M6GOQ2HX,TransitFacility,路侧停车场,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""type""]}"
transitfacility_amap_B0M6GOQ2HX,TransitFacility,路侧停车场,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B0M6HA84ZB,TransitFacility,贵阳北动车所,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B0M6HA84ZB,TransitFacility,贵阳北动车所,REF_LOCATED_IN_ADMIN_AREA,admin_520113,AdminArea,白云区,,,,,,{}
transitfacility_amap_B0M6HA84ZB,TransitFacility,贵阳北动车所,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""openingHours"",""province"",""type""]}"
transitfacility_amap_B0M6HA84ZB,TransitFacility,贵阳北动车所,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B0M6J6APSF,TransitFacility,中国工商银行(双龙航空港支行)地上停车场,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B0M6J6APSF,TransitFacility,中国工商银行(双龙航空港支行)地上停车场,REF_LOCATED_IN_ADMIN_AREA,admin_520102,AdminArea,南明区,,,,,,{}
transitfacility_amap_B0M6J6APSF,TransitFacility,中国工商银行(双龙航空港支行)地上停车场,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""type""]}"
transitfacility_amap_B0M6J6APSF,TransitFacility,中国工商银行(双龙航空港支行)地上停车场,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B0M6J6AV6T,TransitFacility,美乐苑小区停车场,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B0M6J6AV6T,TransitFacility,美乐苑小区停车场,REF_LOCATED_IN_ADMIN_AREA,admin_520113,AdminArea,白云区,,,,,,{}
transitfacility_amap_B0M6J6AV6T,TransitFacility,美乐苑小区停车场,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""type""]}"
transitfacility_amap_B0M6J6AV6T,TransitFacility,美乐苑小区停车场,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B0M6J6B17I,TransitFacility,修文县公安局阳明洞派出所停车场,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B0M6J6B17I,TransitFacility,修文县公安局阳明洞派出所停车场,REF_LOCATED_IN_ADMIN_AREA,admin_520123,AdminArea,修文县,,,,,,{}
transitfacility_amap_B0M6J6B17I,TransitFacility,修文县公安局阳明洞派出所停车场,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""type""]}"
transitfacility_amap_B0M6J6B17I,TransitFacility,修文县公安局阳明洞派出所停车场,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B0M6J6B23I,TransitFacility,贵州国辉实业发展有限公司停车场,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B0M6J6B23I,TransitFacility,贵州国辉实业发展有限公司停车场,REF_LOCATED_IN_ADMIN_AREA,admin_520123,AdminArea,修文县,,,,,,{}
transitfacility_amap_B0M6J6B23I,TransitFacility,贵州国辉实业发展有限公司停车场,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""type""]}"
transitfacility_amap_B0M6J6B23I,TransitFacility,贵州国辉实业发展有限公司停车场,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B0M6J6B39L,TransitFacility,贵州磷化集团贵州开阳化工有限公司停车场,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B0M6J6B39L,TransitFacility,贵州磷化集团贵州开阳化工有限公司停车场,REF_LOCATED_IN_ADMIN_AREA,admin_520121,AdminArea,开阳县,,,,,,{}
transitfacility_amap_B0M6J6B39L,TransitFacility,贵州磷化集团贵州开阳化工有限公司停车场,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""type""]}"
transitfacility_amap_B0M6J6B39L,TransitFacility,贵州磷化集团贵州开阳化工有限公司停车场,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B0M6J6B8HR,TransitFacility,路侧停车场,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B0M6J6B8HR,TransitFacility,路侧停车场,REF_LOCATED_IN_ADMIN_AREA,admin_520115,AdminArea,观山湖区,,,,,,{}
transitfacility_amap_B0M6J6B8HR,TransitFacility,路侧停车场,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""type""]}"
transitfacility_amap_B0M6J6B8HR,TransitFacility,路侧停车场,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B0M6J6BD73,TransitFacility,贵州科聪科技开发有限公司地上停车场,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B0M6J6BD73,TransitFacility,贵州科聪科技开发有限公司地上停车场,REF_LOCATED_IN_ADMIN_AREA,admin_520113,AdminArea,白云区,,,,,,{}
transitfacility_amap_B0M6J6BD73,TransitFacility,贵州科聪科技开发有限公司地上停车场,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""type""]}"
transitfacility_amap_B0M6J6BD73,TransitFacility,贵州科聪科技开发有限公司地上停车场,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B0M6J6BF0A,TransitFacility,贵州金久水泥有限公司地上停车场,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B0M6J6BF0A,TransitFacility,贵州金久水泥有限公司地上停车场,REF_LOCATED_IN_ADMIN_AREA,admin_520123,AdminArea,修文县,,,,,,{}
transitfacility_amap_B0M6J6BF0A,TransitFacility,贵州金久水泥有限公司地上停车场,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""type""]}"
transitfacility_amap_B0M6J6BF0A,TransitFacility,贵州金久水泥有限公司地上停车场,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
transitfacility_amap_B0M6JUDP2T,TransitFacility,多彩贵州城-东北门地上停车场,COLLECTED_IN,batch_amap_tourism_spatial_20260826,CollectionBatch,贵阳高德旅游空间底图提取,,,,,主批次,"{""role"":""主批次""}"
transitfacility_amap_B0M6JUDP2T,TransitFacility,多彩贵州城-东北门地上停车场,REF_LOCATED_IN_ADMIN_AREA,admin_520102,AdminArea,南明区,,,,,,{}
transitfacility_amap_B0M6JUDP2T,TransitFacility,多彩贵州城-东北门地上停车场,SOURCED_FROM,src_amap_spatial,DataSource,高德贵阳空间底图与景区检索快照,,,,,主来源,"{""role"":""主来源"",""fields"":[""adcode"",""address"",""amapPoiId"",""amapType"",""amapTypecode"",""city"",""coordinateSystem"",""district"",""externalIds"",""geoPrecision"",""h3Index"",""h3IndexCoarse"",""latitude"",""longitude"",""name"",""province"",""type""]}"
transitfacility_amap_B0M6JUDP2T,TransitFacility,多彩贵州城-东北门地上停车场,SOURCED_FROM,src_grid_derive,DataSource,H3 网格派生,,,,,字段来源,"{""role"":""字段来源"",""fields"":[""locatedInAdminArea""]}"
