id,name,shortName,type,sourceMode,basicFare,isTouristLine,operator,lineCode,evidenceStatus,directionCount,servedStopCount,operators,coverageStatus,qualityStatus,qualityNotes,completenessStatus,dataStatus,sourceUrl,sourceId,fieldSources,fieldUpdatedAt,batchId,externalIds,lastVerifiedAt,verifiedBy,dataQuality,contentHash,createdAt,updatedAt,lastSeenAt,referencedBy,archivedAt,archiveReason
transitline_bus_7f2e4553de5360710200,4001路,4001路,公交,公交,,否,,,AMAP_CURRENT_STOPPED,0,0,,CURRENT_API_STOPPED_EXCLUDED,WARNING_STOPPED,2026-09-07精确线路名匹配结果均为status=0（停运）；旧方向已从当前主数据移出，详见公交API校对差异。,NO,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:4001路""]",,,needs_review,c2c110f587002ed1e4a781a5a8ec29c3b08f8aa3ff8b637290df4597c5f570c6,2026-09-07,2026-09-07,2026-09-07,0,,
transitline_bus_0470fed9b627157a0a19,4233路,4233路,公交,公交,,否,,,NO_EXACT_API_MATCH_RETAINED_SNAPSHOT,0,0,,API_NO_EXACT_MATCH_RETAINED_SNAPSHOT,WARNING_CURRENT_STATUS_UNCONFIRMED,缺少方向、完整站序、运营时间和轨迹；2026-09-07关键词查询成功但无精确线路名匹配；旧详情仅作历史快照保留。,NO,,https://restapi.amap.com/v5/place/text,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset""]","[""name:2026-05-12"",""shortName:2026-05-12"",""type:2026-05-12"",""sourceMode:2026-05-12"",""isTouristLine:2026-05-12"",""evidenceStatus:2026-05-12"",""directionCount:2026-05-12"",""servedStopCount:2026-05-12"",""coverageStatus:2026-05-12"",""qualityStatus:2026-05-12"",""qualityNotes:2026-05-12"",""completenessStatus:2026-05-12"",""sourceUrl:2026-05-12"",""externalIds:2026-05-12""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:4233路""]",,,needs_review,58e115f75f09b2438e8928dd70433dcf5f464687595dae824c5f60fa65f817bd,2026-05-12,2026-05-12,2026-05-12,0,,
transitline_bus_b0ca12e33ca7d3d7fc33,4600路,4600路,公交,公交,3,否,,,AMAP_CURRENT_ACTIVE,2,36,,CURRENT_API_ACTIVE_PARTIAL_REFRESH,VALID_CURRENT_API,2026-09-07在线公交接口返回status=1；方向、站序、票价、时间和轨迹按响应更新。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:4600路""]",,,needs_review,d4b5e07a85bf487926c17ec5cd6d61054aa61c1aee24cad3ed6382dc477376a4,2026-09-07,2026-09-07,2026-09-07,2,,
transitline_bus_b8fcc2ecad6ed6018e71,B5路,B5路,公交,公交,2,否,贵阳公交集团,,AMAP_CURRENT_ACTIVE,1,22,"[""贵阳公交集团""]",CURRENT_API_ACTIVE_PARTIAL_REFRESH,VALID_CURRENT_API,2026-09-07在线公交接口返回status=1；方向、站序、票价、时间和轨迹按响应更新。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""operators:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07"",""operator:2026-09-07"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:B5路""]",,,needs_review,56d31b25d91c1cce5062aa5e2fcbb27a8d4f4c960cf3b086c8cdd9b1f866b56e,2026-09-07,2026-09-07,2026-09-07,1,,
transitline_bus_671d04ae6736101bbfb9,B6路,B6路,公交,公交,2,否,贵阳公交集团,,AMAP_CURRENT_ACTIVE,1,20,"[""贵阳公交集团""]",CURRENT_API_ACTIVE_PARTIAL_REFRESH,VALID_CURRENT_API,2026-09-07在线公交接口返回status=1；方向、站序、票价、时间和轨迹按响应更新。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""operators:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07"",""operator:2026-09-07"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:B6路""]",,,needs_review,90b75836db7eee21b6eb58c968e9fbecc8151a57d72c982b44cb295e01e275a5,2026-09-07,2026-09-07,2026-09-07,1,,
transitline_bus_1ce41a5eb365f4f8862f,B7路,B7路,公交,公交,2,否,贵阳公交,,AMAP_CURRENT_ACTIVE,2,60,"[""贵阳公交"",""贵阳公交集团""]",CURRENT_API_ACTIVE_PARTIAL_REFRESH,VALID_CURRENT_API,2026-09-07在线公交接口返回status=1；方向、站序、票价、时间和轨迹按响应更新。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""operators:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07"",""operator:2026-09-07"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:B7路""]",,,needs_review,5f4b40c7424c31e80105863be7ed489c68d4f16a732b974630e879228dcf4b8a,2026-09-07,2026-09-07,2026-09-07,2,,
transitline_bus_3d222015e8bd4ff45d9c,B8路,B8路,公交,公交,2,否,,,AMAP_CURRENT_ACTIVE,2,11,,CURRENT_API_ACTIVE_PARTIAL_REFRESH,VALID_CURRENT_API,2026-09-07在线公交接口返回status=1；方向、站序、票价、时间和轨迹按响应更新。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:B8路""]",,,needs_review,6f7f8ad5ef84ae7d8c53cddb48afe42d6ad1ac985124c11aa6be121209813662,2026-09-07,2026-09-07,2026-09-07,2,,
transitline_bus_0e10b5dfb54b28076770,B224路,B224路,公交,公交,2,否,贵阳公交集团,,AMAP_CURRENT_ACTIVE,2,44,"[""贵阳公交集团"",""贵阳公交集团金阳客运分公司""]",CURRENT_API_ACTIVE_PARTIAL_REFRESH,VALID_CURRENT_API,2026-09-07在线公交接口返回status=1；方向、站序、票价、时间和轨迹按响应更新。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""operators:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07"",""operator:2026-09-07"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:B224路""]",,,needs_review,181e74e493a1231642c915e4ab4c2c969e2eed04a7d9ea747736dc5bcd66d49e,2026-09-07,2026-09-07,2026-09-07,2,,
transitline_bus_1c350d780fabbc01fb2b,B234路,B234路,公交,公交,2,否,贵阳公交集团云岩客运分公司,,AMAP_CURRENT_ACTIVE,2,38,"[""贵阳公交集团云岩客运分公司""]",CURRENT_API_ACTIVE_PARTIAL_REFRESH,VALID_CURRENT_API,2026-09-07在线公交接口返回status=1；方向、站序、票价、时间和轨迹按响应更新。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""operators:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07"",""operator:2026-09-07"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:B234路""]",,,needs_review,c0f610322759bdeacd8907a16550325ba1b9eb4f28b7750cf27e216e564b798a,2026-09-07,2026-09-07,2026-09-07,2,,
transitline_bus_c1b715740b95e4f4dd11,B236路,B236路,公交,公交,,否,,,NO_EXACT_API_MATCH_RETAINED_SNAPSHOT,0,0,,API_NO_EXACT_MATCH_RETAINED_SNAPSHOT,WARNING_CURRENT_STATUS_UNCONFIRMED,缺少方向、完整站序、运营时间和轨迹；2026-09-07关键词查询成功但无精确线路名匹配；旧详情仅作历史快照保留。,NO,,https://restapi.amap.com/v5/place/text,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset""]","[""name:2026-05-12"",""shortName:2026-05-12"",""type:2026-05-12"",""sourceMode:2026-05-12"",""isTouristLine:2026-05-12"",""evidenceStatus:2026-05-12"",""directionCount:2026-05-12"",""servedStopCount:2026-05-12"",""coverageStatus:2026-05-12"",""qualityStatus:2026-05-12"",""qualityNotes:2026-05-12"",""completenessStatus:2026-05-12"",""sourceUrl:2026-05-12"",""externalIds:2026-05-12""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:B236路""]",,,needs_review,fe6f25bb4d41d96bd8c6ad9ef6cbf490dff57d8593244831575633fadec0d453,2026-05-12,2026-05-12,2026-05-12,0,,
transitline_bus_33200ae5d75d257d1c74,B247路,B247路,公交,公交,2,否,贵阳公交集团,,AMAP_CURRENT_ACTIVE,2,37,"[""贵阳公交集团""]",CURRENT_API_ACTIVE_PARTIAL_REFRESH,VALID_CURRENT_API,2026-09-07在线公交接口返回status=1；方向、站序、票价、时间和轨迹按响应更新。,YES,,https://restapi.amap.com/v3/bus/linename,src_transport_dataset,"[""name:src_transport_dataset"",""shortName:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""isTouristLine:src_transport_dataset"",""evidenceStatus:src_transport_dataset"",""directionCount:src_transport_dataset"",""servedStopCount:src_transport_dataset"",""operators:src_transport_dataset"",""coverageStatus:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""qualityNotes:src_transport_dataset"",""completenessStatus:src_transport_dataset"",""sourceUrl:src_transport_dataset"",""externalIds:src_transport_dataset"",""operator:src_transport_dataset"",""basicFare:src_transport_dataset""]","[""name:2026-09-07"",""shortName:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""isTouristLine:2026-09-07"",""evidenceStatus:2026-09-07"",""directionCount:2026-09-07"",""servedStopCount:2026-09-07"",""operators:2026-09-07"",""coverageStatus:2026-09-07"",""qualityStatus:2026-09-07"",""qualityNotes:2026-09-07"",""completenessStatus:2026-09-07"",""sourceUrl:2026-09-07"",""externalIds:2026-09-07"",""operator:2026-09-07"",""basicFare:2026-09-07""]",transport-structured-20260907,"[""transport-bus-line:amap:guiyang:bus_route:B247路""]",,,needs_review,febf503cc9b3402df5961593b2b75bcfe246ff2484fb9cf3d60684097c709463,2026-09-07,2026-09-07,2026-09-07,2,,
