id,name,type,sourceMode,hasShelter,sourcePlaceId,amapPoiId,address,province,city,district,adcode,coordinateSystem,servedLineCount,servedDirectionCount,routeShortNames,coordinateSource,coordinateMethod,qualityStatus,qualityNotes,dataStatus,sourceUrl,sourceCoordinateText,spatialFacility,locatedInAdminArea,latitude,longitude,h3Index,h3IndexCoarse,geoPrecision,sourceId,fieldSources,fieldUpdatedAt,batchId,externalIds,lastVerifiedAt,verifiedBy,dataQuality,contentHash,createdAt,updatedAt,lastSeenAt,referencedBy,archivedAt,archiveReason
transitstop_bus_1dfd5df30b163eb4b056,招呼站,公交,公交站,,BV10544726,BV10544726,,贵州省,贵阳,,,GCJ02,1,1,"[""252路""]",AMap Web Service bus/linename（2026-09-07在线校对）,高德公交线路接口站点坐标,VALID_CURRENT_API,,,,,,admin_520112,26.686742,106.850637,89400c46d0fffff,87400c46dffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""sourcePlaceId:2026-09-07"",""amapPoiId:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""servedDirectionCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""externalIds:2026-09-07"",""latitude:2026-09-07"",""longitude:2026-09-07"",""coordinateSystem:2026-09-07"",""h3Index:2026-09-07"",""h3IndexCoarse:2026-09-07"",""geoPrecision:2026-09-07"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-bus-stop:amap:bus_stop:1a754c49f90d6de1b3"",""amap:BV10544726""]",,,needs_review,aa56691635b712b7fff0dd6419dcf6184f6bf901ee9c0e7b5d765b70b15c24e8,2026-09-07,2026-09-07,2026-09-07,2,,
transitstop_bus_55cf4ccf907913b2ba4d,招呼站,公交,公交站,,BV10544726,BV10544726,,贵州省,贵阳,,,GCJ02,1,1,"[""252路""]",AMap Web Service bus/linename（2026-09-07在线校对）,高德公交线路接口站点坐标,VALID_CURRENT_API,,,,,,admin_520112,26.687312,106.856361,89400c46d57ffff,87400c46dffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""sourcePlaceId:2026-09-07"",""amapPoiId:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""servedDirectionCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""externalIds:2026-09-07"",""latitude:2026-09-07"",""longitude:2026-09-07"",""coordinateSystem:2026-09-07"",""h3Index:2026-09-07"",""h3IndexCoarse:2026-09-07"",""geoPrecision:2026-09-07"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-bus-stop:amap:bus_stop:8a64309ade83bdd0c7"",""amap:BV10544726""]",,,needs_review,b3a50c066910c6ffba7bba4de55bc06463582c7cc2a46bb6f7e79f1ae85c932b,2026-09-07,2026-09-07,2026-09-07,2,,
transitstop_bus_91a773c649e866dfed4c,招呼站(102省道),公交,公交站,,bus:6343b754058edfd9,bus:6343b754058edfd9,,贵州省,贵阳,,,GCJ02,1,1,"[""清镇8路""]",AMap Web Service bus/linename（由本地 FalkorDB 快照恢复）,高德公交线路接口站点坐标,VALID,,,,,,admin_520181,26.469871,106.461613,89400c31e53ffff,87400c31effffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-05-18"",""type:2026-05-18"",""sourceMode:2026-05-18"",""sourcePlaceId:2026-05-18"",""amapPoiId:2026-05-18"",""province:2026-05-18"",""city:2026-05-18"",""servedLineCount:2026-05-18"",""servedDirectionCount:2026-05-18"",""routeShortNames:2026-05-18"",""coordinateSource:2026-05-18"",""coordinateMethod:2026-05-18"",""qualityStatus:2026-05-18"",""externalIds:2026-05-18"",""latitude:2026-05-18"",""longitude:2026-05-18"",""coordinateSystem:2026-05-18"",""h3Index:2026-05-18"",""h3IndexCoarse:2026-05-18"",""geoPrecision:2026-05-18"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-bus-stop:bus:6343b754058edfd9"",""amap:bus:6343b754058edfd9""]",,,needs_review,f961a2d40914e1f8a09a3c06459f5041994f65f223a17b9b5681df7e5cbef942,2026-05-18,2026-05-18,2026-05-18,2,,
transitstop_bus_a5d0d916c22ba9a47be2,招呼站(倒石山),公交,公交站,,bus:6ab0fa55d59ce1f3,bus:6ab0fa55d59ce1f3,,贵州省,贵阳,,,GCJ02,1,1,"[""清镇8路""]",AMap Web Service bus/linename（由本地 FalkorDB 快照恢复）,高德公交线路接口站点坐标,VALID,,,,,,admin_520181,26.53436,106.486585,89400c38527ffff,87400c385ffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-05-18"",""type:2026-05-18"",""sourceMode:2026-05-18"",""sourcePlaceId:2026-05-18"",""amapPoiId:2026-05-18"",""province:2026-05-18"",""city:2026-05-18"",""servedLineCount:2026-05-18"",""servedDirectionCount:2026-05-18"",""routeShortNames:2026-05-18"",""coordinateSource:2026-05-18"",""coordinateMethod:2026-05-18"",""qualityStatus:2026-05-18"",""externalIds:2026-05-18"",""latitude:2026-05-18"",""longitude:2026-05-18"",""coordinateSystem:2026-05-18"",""h3Index:2026-05-18"",""h3IndexCoarse:2026-05-18"",""geoPrecision:2026-05-18"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-bus-stop:bus:6ab0fa55d59ce1f3"",""amap:bus:6ab0fa55d59ce1f3""]",,,needs_review,39103bc1ef038ae0e56e0f7968f1e0d538ac457f710f8d797d1e9dd89f8d3285,2026-05-18,2026-05-18,2026-05-18,2,,
transitstop_bus_93fb4401c02ad678c5ef,招呼站(凯意招待所),公交,公交站,,BV09421545,BV09421545,,贵州省,贵阳,,,,1,1,"[""4600路""]",AMap Web Service bus/linename（2026-09-07在线校对）,高德公交线路接口站点坐标,VALID_CURRENT_API,,,,latitude=26.668973;longitude=106.66441;coordinateSystem=GCJ02,transitfacility_amap_BV09421545,admin_520100,,,,,none,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""locatedInAdminArea:src_transport_dataset"",""externalIds:src_transport_dataset"",""spatialFacility:src_transport_dataset"",""sourceCoordinateText:src_transport_dataset"",""geoPrecision:src_transport_dataset""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""sourcePlaceId:2026-09-07"",""amapPoiId:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""servedDirectionCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""locatedInAdminArea:2026-09-07"",""externalIds:2026-09-07"",""spatialFacility:2026-09-07"",""sourceCoordinateText:2026-09-07"",""geoPrecision:2026-09-07""]",transport-structured-20260907,"[""transport-bus-stop:amap:bus_stop:0b183cdc85efa47021"",""amap:BV09421545""]",,,needs_review,b03729af0c4bd3850fc1ca8fdccc7acb177908094fb8e7ec72620ccbf8d14770,2026-09-07,2026-09-07,2026-09-07,2,,
transitstop_bus_80606f542a30cadafc25,招呼站(北行),公交,公交站,,BV09436168,BV09436168,,贵州省,贵阳,,,GCJ02,1,1,"[""101路""]",AMap Web Service bus/linename（2026-09-07在线校对）,高德公交线路接口站点坐标,VALID_CURRENT_API,,,,,,admin_520115,26.606099,106.620481,89400c0ca13ffff,87400c0caffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""sourcePlaceId:2026-09-07"",""amapPoiId:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""servedDirectionCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""externalIds:2026-09-07"",""latitude:2026-09-07"",""longitude:2026-09-07"",""coordinateSystem:2026-09-07"",""h3Index:2026-09-07"",""h3IndexCoarse:2026-09-07"",""geoPrecision:2026-09-07"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-bus-stop:amap:bus_stop:56c58304330536f5fd"",""amap:BV09436168""]",,,needs_review,b905ee3339add00fa136564446fa0ffbb42a895051bc455dac786d1db64f7a9f,2026-09-07,2026-09-07,2026-09-07,2,,
transitstop_bus_2565546d8474d32dfc2e,招呼站(南行),公交,公交站,,BV09436167,BV09436167,,贵州省,贵阳,,,GCJ02,1,1,"[""101路""]",AMap Web Service bus/linename（2026-09-07在线校对）,高德公交线路接口站点坐标,VALID_CURRENT_API,,,,,,admin_520115,26.607371,106.620486,89400c0ca13ffff,87400c0caffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""sourcePlaceId:2026-09-07"",""amapPoiId:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""servedDirectionCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""externalIds:2026-09-07"",""latitude:2026-09-07"",""longitude:2026-09-07"",""coordinateSystem:2026-09-07"",""h3Index:2026-09-07"",""h3IndexCoarse:2026-09-07"",""geoPrecision:2026-09-07"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-bus-stop:amap:bus_stop:45a3fe7c5620bc2f27"",""amap:BV09436167""]",,,needs_review,1e2bcf51ad0f5bbf55698fb0a1c4fb23144858c79269b692d436e67dc4d9eda6,2026-09-07,2026-09-07,2026-09-07,2,,
transitstop_bus_ecb2bdc0b93afcc18983,招呼站(嘉实多机油佳通轮胎),公交,公交站,,bus:627bb251494394b7,bus:627bb251494394b7,,贵州省,贵阳,,,GCJ02,1,1,"[""清镇8路""]",AMap Web Service bus/linename（由本地 FalkorDB 快照恢复）,高德公交线路接口站点坐标,VALID,,,,,,admin_520181,26.522452,106.481278,89400c3aa9bffff,87400c3aaffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-05-18"",""type:2026-05-18"",""sourceMode:2026-05-18"",""sourcePlaceId:2026-05-18"",""amapPoiId:2026-05-18"",""province:2026-05-18"",""city:2026-05-18"",""servedLineCount:2026-05-18"",""servedDirectionCount:2026-05-18"",""routeShortNames:2026-05-18"",""coordinateSource:2026-05-18"",""coordinateMethod:2026-05-18"",""qualityStatus:2026-05-18"",""externalIds:2026-05-18"",""latitude:2026-05-18"",""longitude:2026-05-18"",""coordinateSystem:2026-05-18"",""h3Index:2026-05-18"",""h3IndexCoarse:2026-05-18"",""geoPrecision:2026-05-18"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-bus-stop:bus:627bb251494394b7"",""amap:bus:627bb251494394b7""]",,,needs_review,a25b9feadd22fd72b0d260f665074c56a003610a715edda7d2ee71f5dfc65d49,2026-05-18,2026-05-18,2026-05-18,2,,
transitstop_bus_470ec4fa523eae353e05,招呼站(大自然),公交,公交站,,BV09421543,BV09421543,,贵州省,贵阳,,,,1,1,"[""4600路""]",AMap Web Service bus/linename（2026-09-07在线校对）,高德公交线路接口站点坐标,VALID_CURRENT_API,,,,latitude=26.70361;longitude=106.671061;coordinateSystem=GCJ02,transitfacility_amap_BV09421543,admin_520100,,,,,none,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""locatedInAdminArea:src_transport_dataset"",""externalIds:src_transport_dataset"",""spatialFacility:src_transport_dataset"",""sourceCoordinateText:src_transport_dataset"",""geoPrecision:src_transport_dataset""]","[""name:2026-09-07"",""type:2026-09-07"",""sourceMode:2026-09-07"",""sourcePlaceId:2026-09-07"",""amapPoiId:2026-09-07"",""province:2026-09-07"",""city:2026-09-07"",""servedLineCount:2026-09-07"",""servedDirectionCount:2026-09-07"",""routeShortNames:2026-09-07"",""coordinateSource:2026-09-07"",""coordinateMethod:2026-09-07"",""qualityStatus:2026-09-07"",""locatedInAdminArea:2026-09-07"",""externalIds:2026-09-07"",""spatialFacility:2026-09-07"",""sourceCoordinateText:2026-09-07"",""geoPrecision:2026-09-07""]",transport-structured-20260907,"[""transport-bus-stop:amap:bus_stop:64dcf7010738b46abd"",""amap:BV09421543""]",,,needs_review,de06cf1333cf31fe79ec78866d0cd9c1e41c3802ee2108ca4b9bb1e37d636b1d,2026-09-07,2026-09-07,2026-09-07,2,,
transitstop_bus_e156923ea7295003b5b5,招呼站(天虹花园),公交,公交站,,bus:edb6ebcec0e1ed1f,bus:edb6ebcec0e1ed1f,,贵州省,贵阳,,,GCJ02,1,1,"[""清镇8路""]",AMap Web Service bus/linename（由本地 FalkorDB 快照恢复）,高德公交线路接口站点坐标,VALID,,,,,,admin_520181,26.556231,106.474635,89400c38167ffff,87400c381ffffff,exact,src_transport_dataset,"[""name:src_transport_dataset"",""type:src_transport_dataset"",""sourceMode:src_transport_dataset"",""sourcePlaceId:src_transport_dataset"",""amapPoiId:src_transport_dataset"",""province:src_transport_dataset"",""city:src_transport_dataset"",""servedLineCount:src_transport_dataset"",""servedDirectionCount:src_transport_dataset"",""routeShortNames:src_transport_dataset"",""coordinateSource:src_transport_dataset"",""coordinateMethod:src_transport_dataset"",""qualityStatus:src_transport_dataset"",""externalIds:src_transport_dataset"",""latitude:src_transport_dataset"",""longitude:src_transport_dataset"",""coordinateSystem:src_transport_dataset"",""h3Index:src_transport_dataset"",""h3IndexCoarse:src_transport_dataset"",""geoPrecision:src_transport_dataset"",""locatedInAdminArea:src_grid_derive""]","[""name:2026-05-18"",""type:2026-05-18"",""sourceMode:2026-05-18"",""sourcePlaceId:2026-05-18"",""amapPoiId:2026-05-18"",""province:2026-05-18"",""city:2026-05-18"",""servedLineCount:2026-05-18"",""servedDirectionCount:2026-05-18"",""routeShortNames:2026-05-18"",""coordinateSource:2026-05-18"",""coordinateMethod:2026-05-18"",""qualityStatus:2026-05-18"",""externalIds:2026-05-18"",""latitude:2026-05-18"",""longitude:2026-05-18"",""coordinateSystem:2026-05-18"",""h3Index:2026-05-18"",""h3IndexCoarse:2026-05-18"",""geoPrecision:2026-05-18"",""locatedInAdminArea:2026-09-15""]",transport-structured-20260907,"[""transport-bus-stop:bus:edb6ebcec0e1ed1f"",""amap:bus:edb6ebcec0e1ed1f""]",,,needs_review,51b3e4fbcd2c2e5770fa007e60724b163641548d71e380445cf1824ab066e967,2026-05-18,2026-05-18,2026-05-18,2,,
