酒店ID,Google地点ID,Google地图要素ID,Google_CID,酒店名称,Google原始类别,住宿类型,酒店星级,评分,评价数量,价格范围,完整地址,纬度,经度,曼谷区代码,曼谷区中文名,曼谷区英文名,曼谷区泰文名,行政范围核验,营业状态,营业时间,入住时间,退房时间,电话,官方网站,位置代码,无障碍信息,设施与服务,图片链接,Google地图链接,发现查询,数据来源,采集时间,酒店中文名,酒店英文名,酒店泰文名,官网主域名,热度等级,整理批次ID,记录哈希
ChIJS7GrfXKZ4jARG23Cb01EheQ,ChIJS7GrfXKZ4jARG23Cb01EheQ,0x30e299727dabb14b:0xe485444d6fc26d1b,16466642711928270107,Hansa Hostel Bangkok Khaosan,hostel,青年旅舍,,,,,"90/13 Soi Ram Buttri, Khwaeng Talat Yot, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.7594433,100.4970768,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QF5W+QR,,,,https://maps.google.com/?cid=16466642711928270107&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,Hansa Hostel Bangkok Khaosan,หรรษา โฮสเทล กรุงเทพฯ ข้าวสาร,,B,20260907-003922-csv-f52bd5d0,8a737a4e55e006c0af3f450f67d57de89e841fd921e41825a3d3e3a4f5989fe4
ChIJm2h6HgCZ4jARyLXEXZ0Qc5A,ChIJm2h6HgCZ4jARyLXEXZ0Qc5A,0x30e299001e7a689b:0x9073109d5dc4b5c8,10408681431852430792,Happio Near Chabad House,hotel,酒店,,,,,"46 Soi Chana Songkhram, Khwaeng Chana Songkhram, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.7621311,100.4940118,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QF6V+VJ,,,,https://maps.google.com/?cid=10408681431852430792&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,Happio Near Chabad House,แฮปปี้โอ ใกล้บ้านชบาด,,B,20260907-003922-csv-f52bd5d0,e9390a682496c79416ad4e46c40c4daf2d898b0fc1372946edc6d106516e6d66
ChIJr77ReSiZ4jARzS4r5W3Kxkw,ChIJr77ReSiZ4jARzS4r5W3Kxkw,0x30e2992879d1beaf:0x4cc6ca6de52b2ecd,5532331765616291533,Happy Hope Khao San ~ Hostel • Cannabis • Bar,hostel,青年旅舍,,,,,"21 Thanon Samsen, Khwaeng Wat Sam Phraya, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.763162699999999,100.49876049999999,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QF7X+7G,,,,https://maps.google.com/?cid=5532331765616291533&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,Happy Hope Khao San ~ Hostel • Cannabis • Bar,แฮปปี้โฮป ข้าวสาร ~ โฮสเทล • กัญชา • บาร์,,B,20260907-003922-csv-f52bd5d0,2d583c75f779c0d69b61642c08641e5c64718ce9e024d7c20820ff7c6baa9564
ChIJkz63IgCZ4jARHGiB2nsndRM,ChIJkz63IgCZ4jARHGiB2nsndRM,0x30e2990022b73e93:0x1375277bda81681c,1402070271896152092,Happy Hope hostel & cafe,hostel,青年旅舍,,,,,"15 Soi Samsen 6, Khwaeng Ban Phan Thom, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.763932299999999,100.5007835,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QG72+H8,,,,https://maps.google.com/?cid=1402070271896152092&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,Happy Hope hostel & cafe,แฮปปี้โฮป โฮสเทล แอนด์ คาเฟ่,,B,20260907-003922-csv-f52bd5d0,67779664bc1c8dd19a815392a83f35d8120d6ce5593acd3cdde3ce3b18c42cf8
ChIJi6sQ_xCZ4jARrSKgMHVxA3U,ChIJi6sQ_xCZ4jARrSKgMHVxA3U,0x30e29910ff10ab8b:0x7503717530a022ad,8431707675508613805,Happyhome,lodging,度假出租屋,,,,,"泰国曼谷都会区 Phra Nakhon, 曼谷 Banglamphu",13.750057199999999,100.49880979999999,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,https://www.agoda.com/,,,,,https://maps.google.com/?cid=8431707675508613805&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,Places历史批次B,,,Happyhome,Happyhome,agoda.com,B,20260907-003922-csv-f52bd5d0,b07e2e421cf1f0fa774712b6e715224d7f4c596dd4f13c2825eb4c031c62c364
ChIJX3jfEOGZ4jARW_QcWLkr6wE,ChIJX3jfEOGZ4jARW_QcWLkr6wE,0x30e299e110df785f:0x1eb2bb9581cf45b,138252288612168795,Heartbangkokhostel,hotel,酒店,,,,,"53 Thanon Samsen, Khwaeng Ban Phan Thom, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.763534400000001,100.4989547,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QF7X+CH,,,,https://maps.google.com/?cid=138252288612168795&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,Heartbangkokhostel,ฮาร์ทแบงคอกโฮสเทล,,B,20260907-003922-csv-f52bd5d0,48776d9dfa5c7aedc005a979628060e4e580b3a739a312e8452f3364e55246df
ChIJzwC5eQ2Z4jAR3DelWKXyxtg,ChIJzwC5eQ2Z4jAR3DelWKXyxtg,0x30e2990d79b900cf:0xd8c6f2a558a537dc,15620439149551892444,Hello my friend,hostel,青年旅舍,,,,,"356 7 Soi Samsen 4, Khwaeng Ban Phan Thom, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.7628224,100.5011559,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QG72+4F,,,,https://maps.google.com/?cid=15620439149551892444&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,Hello my friend,สวัสดีเพื่อนของฉัน,,B,20260907-003922-csv-f52bd5d0,117d0c3e2d32f6315c2019a4ae46fe8a5ea2436e391e867023c12bfa192f43b5
ChIJee0jKm2Z4jARh3FD353iMlo,ChIJee0jKm2Z4jARh3FD353iMlo,0x30e2996d2a23ed79:0x5a32e29ddf437187,6499506379932529031,Hi Rice Hostel,hotel,酒店,,,,,"140 Soi Ram Buttri, Khwaeng Talat Yot, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.7592175,100.4985724,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QF5X+MC,,,,https://maps.google.com/?cid=6499506379932529031&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,Hi Rice Hostel,ไฮ ไรซ์ โฮสเทล,,B,20260907-003922-csv-f52bd5d0,820ebb64512f3430eba7ea370050765bb0bd757e14b90c4bc10af3c4a501f508
ChIJdX0VB26Z4jARKuijjlshad4,ChIJdX0VB26Z4jARKuijjlshad4,0x30e2996e07157d75:0xde69215b8ea3e82a,16026377426093467690,Hidden Lumpu,lodging,住宿,,,,,"泰国曼谷都会区 Phra Nakhon, 曼谷 Banglamphu",13.764800099999999,100.49630739999999,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,,,,,https://maps.google.com/?cid=16026377426093467690&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,Hidden Lumpu,ลำพูที่ซ่อนอยู่,,B,20260907-003922-csv-f52bd5d0,080613200444224eb8728306f0c9c4838bdd497b9eb892ce642e9ea2b6893b63
ChIJdX0VB26Z4jARXjsbQfkhA7E,ChIJdX0VB26Z4jARXjsbQfkhA7E,0x30e2996e07157d75:0xb10321f9411b3b5e,12755075924066253662,Hidden Lumpu,lodging,住宿,,,,,"泰国曼谷都会区 Phra Nakhon, 曼谷 Banglamphu",13.764800099999999,100.49630739999999,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,,,,,https://maps.google.com/?cid=12755075924066253662&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,Hidden Lumpu,ลำพูที่ซ่อนอยู่,,B,20260907-003922-csv-f52bd5d0,73ee571ef925c81d48960d6f9334c7056392492c86928754dc15c62503124e3d
ChIJdX0VB26Z4jARecXxbpx-TqE,ChIJdX0VB26Z4jARecXxbpx-TqE,0x30e2996e07157d75:0xa14e7e9c6ef1c579,11623366898631165305,Hidden Lumpu,lodging,住宿,,,,,"泰国曼谷都会区 Phra Nakhon, 曼谷 Banglamphu",13.764800099999999,100.49630739999999,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,,,,,https://maps.google.com/?cid=11623366898631165305&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,Hidden Lumpu,ลำพูที่ซ่อนอยู่,,B,20260907-003922-csv-f52bd5d0,966f075440d80c118faa08de9394ac46d1132d05c646beb24b170fba57a0a27c
ChIJtz0SB26Z4jARtAE2p62QCHE,ChIJtz0SB26Z4jARtAE2p62QCHE,0x30e2996e07123db7:0x710890ada73601b4,8144919001608618420,Hidden Lumpu,guest_house,宾馆/民宿,,,,,"18, 1 Soi Lamphu, Khwaeng Wat Sam Phraya, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.764724699999999,100.49630069999999,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QF7W+VG,,,,https://maps.google.com/?cid=8144919001608618420&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,Hidden Lumpu,ลำพูที่ซ่อนอยู่,,B,20260907-003922-csv-f52bd5d0,6b850be4e57ed3b429d69863bbfb5fff90c9dda83a23ccb026ff0d798201137c
ChIJreqz6BiZ4jAR4D6q8qBC2_Y,ChIJreqz6BiZ4jAR4D6q8qBC2_Y,0x30e29918e8b3eaad:0xf6db42a0f2aa3ee0,17787884412263349984,Hidden Oasis House in Bangkok Chinatown Self Check-in,lodging,度假出租屋,,,,,"泰国曼谷都会区 Samphanthawong, 曼谷邮政编码: 10100",13.7432289,100.505066,1013,三攀他旺县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,https://www.booking.com/hotel/th/hidden-oasis-house-in-bangkok-chinatown-self-check-in.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-16029963&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-16029963_grp-3_gendate-20260821,7P52PGV4+72,,,,https://maps.google.com/?cid=17787884412263349984&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,Places历史批次B,,,Hidden Oasis House in Bangkok Chinatown Self Check-in,Hidden Oasis House in Bangkok Chinatown Self Check-in,booking.com,B,20260907-003922-csv-f52bd5d0,7838aec30529df484ce2c2cceb1d826334c3091f3c94a8ce8e4b21a8cf6b694b
ChIJdwo93GmZ4jAR61YkBVwxyS0,ChIJdwo93GmZ4jAR61YkBVwxyS0,0x30e29969dc3d0a77:0x2dc9315c052456eb,3299222473318618859,Holmes Pranakorn,hotel,酒店,,,,,"306 Krung Kasem Rd, Khwaeng Bang Khun Phrom, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.765946999999999,100.50670799999999,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QG84+9M,,,,https://maps.google.com/?cid=3299222473318618859&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,Holmes Pranakorn,โฮล์มส์ พระนคร,,B,20260907-003922-csv-f52bd5d0,6ce80ed2f29112709e1a193af5eda2dfb6c84a1f5a0a2001c14d68bc9cb77957
ChIJCXXuIACZ4jARvHBFuryUOSI,ChIJCXXuIACZ4jARvHBFuryUOSI,0x30e2990020ee7509:0x223994bcba4570bc,2466165809261932732,"Home Garden Guesthouse, Riverside, Bangkok",private_guest_room,私人客房,,,,,"18 Soi Samsen 3, Khwaeng Wat Sam Phraya, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.7657317,100.49731279999999,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QF8W+7W,,,,https://maps.google.com/?cid=2466165809261932732&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,"Home Garden Guesthouse, Riverside, Bangkok",โฮมการ์เด้น เกสท์เฮาส์ ริมแม่น้ำ กรุงเทพมหานคร,,B,20260907-003922-csv-f52bd5d0,d7c88791ca4efc16af8bb0840983953ca6898d58b67d0fa5b7afd095247c3666
ChIJNcStKQCZ4jARZ_NehBQj-9g,ChIJNcStKQCZ4jARZ_NehBQj-9g,0x30e2990029adc435:0xd8fb2314845ef367,15635129102373942119,Home Skyview,private_guest_room,民宿,,,,,"24/17 Chakkraphet Rd, Khwaeng Wang Burapha Phirom, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.741779999999999,100.494801,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52PFRV+PW,,,,https://maps.google.com/?cid=15635129102373942119&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,Places历史批次B,,,Home Skyview,Home Skyview,,B,20260907-003922-csv-f52bd5d0,03861775f4924862c2e9817949d4d64a908bd1b5ad37f5f2e18097aa1db04e3c
ChIJtV28cnuZ4jARQJzQtKRvlzc,ChIJtV28cnuZ4jARQJzQtKRvlzc,0x30e2997b72bc5db5:0x37976fa4b4d09c40,4005793146768235584,Hong Hostel (ฮง โฮสเทล),hostel,青年旅舍,,,,,"83, 14 Prachathipatai Rd, Khwaeng Ban Phan Thom, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.762564399999999,100.5036526,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QG73+2F,,,,https://maps.google.com/?cid=4005793146768235584&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,,Hong Hostel (ฮง โฮสเทล),,B,20260907-003922-csv-f52bd5d0,df1af83ea5ef3c04acec30dc2769b5114ee8284490c921dcd0e22e9e3fd971f0
ChIJh5GyaeCZ4jARy0mzveda12E,ChIJh5GyaeCZ4jARy0mzveda12E,0x30e299e069b29187:0x61d75ae7bdb349cb,7050203693038389707,Hospitality,hotel,宾馆,,,,,"Maharat, Khwaeng Phra Borom Maha Ratchawang, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.756001699999999,100.49867599999999,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,+66 81 936 1388,http://www.salarattanakosin.com/,7P52QF4X+CF,,,https://www.google.com/maps/place//data=!3m4!1e2!3m2!1sCIHM0ogKEICAgIDzytia4wE!2e10!4m2!3m1!1s0x30e299e069b29187:0x61d75ae7bdb349cb,https://maps.google.com/?cid=7050203693038389707&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,Hospitality,Hospitality,salarattanakosin.com,B,20260907-003922-csv-f52bd5d0,0d3ef8e47197fe91cdbdc2908074f0ea9c15c0dbf0b1b0865d1f88ee20a4a247
ChIJZ2WXJQCZ4jARFSiiT4SxsJE,ChIJZ2WXJQCZ4jARFSiiT4SxsJE,0x30e2990025976567:0x91b0b1844fa22815,10498085913230452757,Hostel,hostel,青年旅舍,,,,,"160/3 ถ. เจริญกรุง Khwaeng Wang Burapha Phirom, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.74686,100.503568,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52PGW3+PC,,,,https://maps.google.com/?cid=10498085913230452757&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,Places历史批次B,,,Hostel,Hostel,,B,20260907-003922-csv-f52bd5d0,1c08b8c0474d40f7236cb93a5232d41f02d2f73a491ee4fc9c7bbc87678b91a1
ChIJ_3xOfgCZ4jARTnLa3hs1Tl8,ChIJ_3xOfgCZ4jARTnLa3hs1Tl8,0x30e299007e4e7cff:0x5f4e351bdeda724e,6867484875605832270,Hostel,hostel,青年旅舍,,,,,"QG32+X8G, Trok Tuek Din, Khwaeng Sao Chingcha, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.754976,100.500794,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,,,,,https://maps.google.com/?cid=6867484875605832270&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,Hostel,โฮสเทล,,B,20260907-003922-csv-f52bd5d0,2cb5e6e5fbcbd6c34fffa3c75c00a330b9098ab925fa89a93decd0142f3bdb4d
ChIJ4cPGVgCf4jARtLSu9-3Aczc,ChIJ4cPGVgCf4jARtLSu9-3Aczc,0x30e29f0056c6c3e1:0x3773c0edf7aeb4b4,3995749422702965940,Hotel,motel,汽车旅馆,,,,,"190 Soi Wutthi Phan, Khwaeng Thanon Phaya Thai, Khet Ratchathewi, Krung Thep Maha Nakhon 10400",13.7545918,100.5413276,1037,拉差贴威县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QG3R+RG,,,,https://maps.google.com/?cid=3995749422702965940&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次A,,,Hotel,โรงแรม,,B,20260907-003922-csv-f52bd5d0,6aee190c22d05e6707c4047557adb17f109b17b6c9a5bb7c5af91d888d2c9f5a
ChIJt2A0fwCZ4jARZRz3OGveroY,ChIJt2A0fwCZ4jARZRz3OGveroY,0x30e299007f3460b7:0x86aede6b38f71c65,9704938799128583269,Hotel,hotel,酒店,,,,,"7 Thanon Samsen, Khwaeng Ban Phan Thom, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.763894599999999,100.49968709999999,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QF7X+HV,,,,https://maps.google.com/?cid=9704938799128583269&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,Hotel,โรงแรม,,B,20260907-003922-csv-f52bd5d0,56f8bdf2fffaeb795558e33ada8f449772209e55e0ff298fc590fe27389f2c5f
ChIJdXAx3WeZ4jARA1sQWu7dD4E,ChIJdXAx3WeZ4jARA1sQWu7dD4E,0x30e29967dd317075:0x810fddee5a105b03,9299895771326339843,"Hotel & Resort Stylish Co.,Ltd.",hotel,酒店,,,,,"216 P.P. House, Sri Ayuthaya Road, Devet, 216 ถ. ศรีอยุธยา แขวงดุสิต เขตดุสิต กรุงเทพมหานคร 10300",13.770704600000002,100.5055505,1002,都实县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QGC4+76,,,,https://maps.google.com/?cid=9299895771326339843&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,"Hotel & Resort Stylish Co.,Ltd.",โฮเต็ล แอนด์ รีสอร์ท สไตลิช บจก.,,B,20260907-003922-csv-f52bd5d0,4cdaf1672cd60bb36fd99a8c89129dd779243347d8cc64110f65630031f30501
ChIJmQ9TCgCZ4jARE2jO4tkhVuU,ChIJmQ9TCgCZ4jARE2jO4tkhVuU,0x30e299000a530f99:0xe55621d9e2ce6813,16525433102379411475,Hotel 1,hotel,酒店,,,,,"2 Thanon Samsen, Khwaeng Ban Phan Thom, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.762589,100.4992284,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QF7X+2M,,,,https://maps.google.com/?cid=16525433102379411475&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,Hotel 1,โรงแรม 1,,B,20260907-003922-csv-f52bd5d0,c62c442694fe79452566e8c1ce9ecdc63bd4ed770c0b4937197c20819bcf4dbe
ChIJaUEJCgCZ4jARYnnoBhyOhJQ,ChIJaUEJCgCZ4jARYnnoBhyOhJQ,0x30e299000a094169:0x94848e1c06e87962,10701834865565268322,Hotel Bangkok,hotel,酒店,,,,,"164, 172 Krung Kasem Rd, Khwaeng Bang Khun Phrom, Khet Phra Nakhon, Krung Thep Maha Nakhon 10100",13.767825,100.5050334,1002,都实县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QG94+42,,,,https://maps.google.com/?cid=10701834865565268322&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,Hotel Bangkok,โรงแรมกรุงเทพ,,B,20260907-003922-csv-f52bd5d0,0cf39f287ac12d502a5c185ec76a2d1fb90207534612b38cf1d1591b0be45173
ChIJZXik7z6Z4jARh1sdr5dsRdU,ChIJZXik7z6Z4jARh1sdr5dsRdU,0x30e2993eefa47865:0xd5456c97af1d5b87,15367808702205483911,Hotel Banko,hotel,宾馆,,,,,"152 Thanon Damrong Rak, Khwaeng Khlong Maha Nak, Khet Pom Prap Sattru Phai, Krung Thep Maha Nakhon 10100",13.7546799,100.5107741,1008,邦巴沙都拍县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QG36+V8,,,,https://maps.google.com/?cid=15367808702205483911&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,Places历史批次B,,,Hotel Banko,Hotel Banko,,B,20260907-003922-csv-f52bd5d0,081f914da260403cb08d24e5c9fd796a6c6a44dff95c2a899c790a00f0a0baa2
ChIJQUUDfGmZ4jARrwcasI6dzfA,ChIJQUUDfGmZ4jARrwcasI6dzfA,0x30e299697c034541:0xf0cd9d8eb01a07af,17351698175493801903,Hotel Hj,hotel,酒店,,,,,"99/1 ถ. วิสุทธิกษัตริย์ Khwaeng Bang Khun Phrom, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.7656695,100.50309689999999,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QG83+76,,,,https://maps.google.com/?cid=17351698175493801903&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,Hotel Hj,โรงแรมเอชเจ,,B,20260907-003922-csv-f52bd5d0,c296fccd4303bd255368915b4535c10495c051413bfe5600aae3d38aea8d51ae
ChIJM7etQACZ4jARtPiWaIgRBSs,ChIJM7etQACZ4jARtPiWaIgRBSs,0x30e2990040adb733:0x2b0511886896f8b4,3099903196082403508,Hotel at bangkok,hotel,酒店,,,,,"QG63+9MF, Ban Phan Thom, Phra Nakhon, Bangkok 10200",13.7609283,100.5041763,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,,,,,https://maps.google.com/?cid=3099903196082403508&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,Hotel at bangkok,โรงแรมในกรุงเทพ,,B,20260907-003922-csv-f52bd5d0,37f343a6a3b7421649cc9889005069ff19d15ace2771ac4be40a8342158b6a94
ChIJ6e0iig2Z4jAR3OlXPOUwEQc,ChIJ6e0iig2Z4jAR3OlXPOUwEQc,0x30e2990d8a22ede9:0x71130e53c57e9dc,509241993987615196,"House of Machine - Terrace Deluxe Room, located in Bangkok Old Town",lodging,住宿,,,,,"泰国曼谷都会区 Phra Nakhon, 曼谷 Banglamphu",13.7550402,100.4957733,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QF4W+28,,,,https://maps.google.com/?cid=509241993987615196&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,"House of Machine - Terrace Deluxe Room, located in Bangkok Old Town",House of Machine - Terrace Deluxe Room ตั้งอยู่ในย่านเมืองเก่าของกรุงเทพฯ,,B,20260907-003922-csv-f52bd5d0,162279350fcc8d720e3f87f001eab9b41f95f60b51c9f8cc0636dc72183d3995
ChIJrWpnfwCZ4jARH_emTEsVnBs,ChIJrWpnfwCZ4jARH_emTEsVnBs,0x30e299007f676aad:0x1b9c154b4ca6f71f,1989488548543657759,Hôtel,hostel,青年旅舍,,,,,"634 ถ. วิสุทธิกษัตริย์ Khwaeng Ban Phan Thom, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.7604283,100.50603559999999,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QG64+5C,,,,https://maps.google.com/?cid=1989488548543657759&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,Hôtel,โรงแรม,,B,20260907-003922-csv-f52bd5d0,c18b06d90af10ade9fe36b1b5b1c8dfa8785408af49072f8d41ad543b323265e
ChIJOz5zKCuZ4jARAjSwyRYxnJ0,ChIJOz5zKCuZ4jARAjSwyRYxnJ0,0x30e2992b28733e3b:0x9d9c3116c9b03402,11357006334264357890,InnDeSea Poshtel,hotel,酒店,,,,,"175 Chakrabongse Rd, Khwaeng Chana Songkhram, Khet Phra Nakhon, Krung Thep Maha Nakhon 10200",13.7617341,100.49754809999999,1001,拍那空县,,,曼谷行政区内（本地2019简化边界）,OPERATIONAL,,,,,,7P52QF6X+M2,,,,https://maps.google.com/?cid=11357006334264357890&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA,,Places历史批次B,,,InnDeSea Poshtel,อินน์เดอซี พอชเทล,,B,20260907-003922-csv-f52bd5d0,a4e4b35181fa561ebf417ce4adbb233e17c6de7543701ee6ba0597c6fc9992e5
