清单序号,酒店ID,清单酒店名称,携程详情酒店名称,Trip酒店ID,Trip酒店名称,房型ID,房型名称,床型,可住人数,面积,楼层,窗户,吸烟政策,房型设施,房型图片数,房型首图URL,房型图片URLs,入住日期,离店日期,来源URL,房型数据性质,采集方法,采集时间
319,701995,曼谷尊贵比左特尔酒店,考山皇宫酒店（原考山皇宫旅馆）(Khaosan Palace Hotel),701995,Khaosan Palace Hotel,279470565,Scarlet Double Room,1 Double bed,2,14m²,,Has window,Non-smoking,Air conditioning | Private bathroom | Refrigerator | Minibar | TV | 14m² | Has window | Non-smoking | Free Wi-Fi,8,https://aw-d.tripcdn.com/images/0587412000smfyj5y7CE7.jpg,https://aw-d.tripcdn.com/images/0587412000smfyj5y7CE7.jpg | https://aw-d.tripcdn.com/images/200711000000rflxr70B2.jpg | https://aw-d.tripcdn.com/images/0583312000spzydeo0DB2.jpg | https://aw-d.tripcdn.com/images/0582212000spzylha35AE.jpg | https://aw-d.tripcdn.com/images/200211000000r607q5AD6.jpg | https://aw-d.tripcdn.com/images/0581212000sp8pwo30502.jpg | https://aw-d.tripcdn.com/images/0204h1200083l21ib1B5F.jpg | https://aw-d.tripcdn.com/images/0582l12000smx3o5kCAB7.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-701995/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-05 16:45:01
319,701995,曼谷尊贵比左特尔酒店,考山皇宫酒店（原考山皇宫旅馆）(Khaosan Palace Hotel),701995,Khaosan Palace Hotel,279470605,Scarlet Twin Room,2 Single bed,2,14m²,,Has window,Non-smoking,Air conditioning | Private bathroom | Refrigerator | Minibar | TV | 14m² | Has window | Non-smoking | Free Wi-Fi,19,https://aw-d.tripcdn.com/images/0200x1200083l2390B9D6.jpg,https://aw-d.tripcdn.com/images/0200x1200083l2390B9D6.jpg | https://aw-d.tripcdn.com/images/0205d1200083l23tm4B24.jpg | https://aw-d.tripcdn.com/images/220p0s000000ht0d2C576.jpg | https://aw-d.tripcdn.com/images/220w0s000000hzwtmE862.jpg | https://aw-d.tripcdn.com/images/0582212000spv3xcq09AF.jpg | https://aw-d.tripcdn.com/images/0583z12000spzydep1504.jpg | https://aw-d.tripcdn.com/images/220m0s000000i39fiCC59.jpg | https://aw-d.tripcdn.com/images/220e0s000000hwmlnAFD2.jpg | https://aw-d.tripcdn.com/images/0583h12000spuw8dh39A7.jpg | https://aw-d.tripcdn.com/images/0581212000sp8pwo30502.jpg | https://aw-d.tripcdn.com/images/0587412000spzxbfcBE15.jpg | https://aw-d.tripcdn.com/images/0587412000spea6xr4F8D.jpg | https://aw-d.tripcdn.com/images/0582y12000spdgzks1374.jpg | https://aw-d.tripcdn.com/images/0583y12000spe81sw392E.jpg | https://aw-d.tripcdn.com/images/0584a12000smtidrhA356.jpg | https://aw-d.tripcdn.com/images/0580312000spv3ux00FCE.jpg | https://aw-d.tripcdn.com/images/220i0s000000hsp2s6BAA.jpg | https://aw-d.tripcdn.com/images/0582l12000smx3o5kCAB7.jpg | https://aw-d.tripcdn.com/images/0224i12000a0donbc71B8.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-701995/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-05 16:45:01
320,6245174,曼谷尊贵比左特尔酒店,旅程酒店(The Journey Hotel Laksi),6245174,The Journey Hotel Laksi,28211636,Triple Room,1 Single bed and 1 King bed,3,30m²,Floor: 2-6,Has window,Non-smoking,Air conditioning | Private bathroom | Refrigerator | Toothbrushes | Conditioner | 30m² | Floor: 2-6 | Has window | Non-smoking | Free Wi-Fi,6,https://aw-d.tripcdn.com/images/200t0a0000004wt83F219.jpg,https://aw-d.tripcdn.com/images/200t0a0000004wt83F219.jpg | https://aw-d.tripcdn.com/images/200i0a0000004wsju5B3D.jpg | https://aw-d.tripcdn.com/images/200n0a0000004wsjt6D7C.jpg | https://aw-d.tripcdn.com/images/200g0a0000004wsg98B4D.jpg | https://aw-d.tripcdn.com/images/200o0x000000l6pqn32CF.jpg | https://aw-d.tripcdn.com/images/0585a12000spe7zk7EA9C.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-6245174/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-05 16:45:05
320,6245174,曼谷尊贵比左特尔酒店,旅程酒店(The Journey Hotel Laksi),6245174,The Journey Hotel Laksi,35530615,Standard Double Room,1 King bed,2,28m²,Floor: 2-6,Has window,Non-smoking,Air conditioning | Private bathroom | Refrigerator | Toothbrushes | Conditioner | 28m² | Floor: 2-6 | Has window | Non-smoking | Free Wi-Fi,7,https://aw-d.tripcdn.com/images/200p0x000000l708v1ABF.jpg,https://aw-d.tripcdn.com/images/200p0x000000l708v1ABF.jpg | https://aw-d.tripcdn.com/images/200o0x000000l6pqn32CF.jpg | https://aw-d.tripcdn.com/images/0582u12000sh9qlvaCEB9.jpg | https://aw-d.tripcdn.com/images/0582i12000smcmur97DB0.jpg | https://aw-d.tripcdn.com/images/0582512000sm6myvjCFF4.jpg | https://aw-d.tripcdn.com/images/0584m12000skezx6r8F80.jpg | https://aw-d.tripcdn.com/images/0581412000sgy27grE39B.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-6245174/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-05 16:45:05
320,6245174,曼谷尊贵比左特尔酒店,旅程酒店(The Journey Hotel Laksi),6245174,The Journey Hotel Laksi,35530623,Standard Twin Room,2 Single bed,2,28m²,Floor: 2-6,Has window,Non-smoking,Air conditioning | Private bathroom | Refrigerator | Toothbrushes | Conditioner | 28m² | Floor: 2-6 | Has window | Non-smoking | Free Wi-Fi,7,https://aw-d.tripcdn.com/images/220u0u000000jg5w22F97.jpg,https://aw-d.tripcdn.com/images/220u0u000000jg5w22F97.jpg | https://aw-d.tripcdn.com/images/220p0u000000jfbtuA8B8.jpg | https://aw-d.tripcdn.com/images/22010u000000jt42iEDEE.jpg | https://aw-d.tripcdn.com/images/220d0u000000jepja3DE7.jpg | https://aw-d.tripcdn.com/images/200o0x000000l6pqn32CF.jpg | https://aw-d.tripcdn.com/images/0580412000ske9c5q8059.jpg | https://aw-d.tripcdn.com/images/0581412000sgy27grE39B.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-6245174/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-05 16:45:05
320,6245174,曼谷尊贵比左特尔酒店,旅程酒店(The Journey Hotel Laksi),6245174,The Journey Hotel Laksi,35530637,Deluxe Room,1 Sofa bed and 1 Double bed,2,50m²,Floor: 2-6,Has window,Non-smoking,Air conditioning | Private bathroom | Refrigerator | Microwave | Toothbrushes | 50m² | Floor: 2-6 | Has window | Non-smoking | Free Wi-Fi,12,https://aw-d.tripcdn.com/images/200s09000000499d2DD4E.jpg,https://aw-d.tripcdn.com/images/200s09000000499d2DD4E.jpg | https://aw-d.tripcdn.com/images/220m0u000000jpkvp55F5.jpg | https://aw-d.tripcdn.com/images/0221z120009ssqbn17A17.jpg | https://aw-d.tripcdn.com/images/220f0u000000jg7m440DD.jpg | https://aw-d.tripcdn.com/images/22090u000000jiln04FE1.jpg | https://aw-d.tripcdn.com/images/200p0x000000l70br3785.jpg | https://aw-d.tripcdn.com/images/0586h12000sncofd4E91D.jpg | https://aw-d.tripcdn.com/images/0222c120009sxldh2FE4D.jpg | https://aw-d.tripcdn.com/images/0584j12000spdyey47030.jpg | https://aw-d.tripcdn.com/images/0584f12000snea9xk80B0.jpg | https://aw-d.tripcdn.com/images/0582512000sm6myvjCFF4.jpg | https://aw-d.tripcdn.com/images/0582c12000spe1shiFA66.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-6245174/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-05 16:45:05
320,6245174,曼谷尊贵比左特尔酒店,旅程酒店(The Journey Hotel Laksi),6245174,The Journey Hotel Laksi,35530662,Family Suite,2 Queen bed,4,50m²,Floor: 2-6,Has window,Non-smoking,Air conditioning | Private bathroom | Refrigerator | Microwave | Toothbrushes | 50m² | Floor: 2-6 | Has window | Non-smoking | Free Wi-Fi,11,https://aw-d.tripcdn.com/images/22090u000000jil9xBF8F.jpg,https://aw-d.tripcdn.com/images/22090u000000jil9xBF8F.jpg | https://aw-d.tripcdn.com/images/22060u000000jgt5d2EB7.jpg | https://aw-d.tripcdn.com/images/220u0u000000jf8gqB72F.jpg | https://aw-d.tripcdn.com/images/220k0u000000jkdtq5E14.jpg | https://aw-d.tripcdn.com/images/220k0u000000jkddv5B11.jpg | https://aw-d.tripcdn.com/images/220v0u000000jr8ky7AA2.jpg | https://aw-d.tripcdn.com/images/220w0u000000jm815E6E4.jpg | https://aw-d.tripcdn.com/images/200o0x000000l6pqn32CF.jpg | https://aw-d.tripcdn.com/images/0586812000spe7rd64012.jpg | https://aw-d.tripcdn.com/images/0586r12000skflfd8A60A.jpg | https://aw-d.tripcdn.com/images/0585d12000spe6yk4123C.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-6245174/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-05 16:45:05
320,6245174,曼谷尊贵比左特尔酒店,旅程酒店(The Journey Hotel Laksi),6245174,The Journey Hotel Laksi,35530685,Extra Family Suite,2 Double bed,4,54m²,Floor: 2-6,Has window,Non-smoking,Air conditioning | Private bathroom | Refrigerator | Toothbrushes | Conditioner | 54m² | Floor: 2-6 | Has window | Non-smoking | Free Wi-Fi,16,https://aw-d.tripcdn.com/images/220p0u000000jfc1m51BF.jpg,https://aw-d.tripcdn.com/images/220p0u000000jfc1m51BF.jpg | https://aw-d.tripcdn.com/images/220f0u000000jfa6l82BC.jpg | https://aw-d.tripcdn.com/images/22040u000000jf69m827A.jpg | https://aw-d.tripcdn.com/images/22060u000000jgt9zCE6B.jpg | https://aw-d.tripcdn.com/images/220j0u000000jfpew9288.jpg | https://aw-d.tripcdn.com/images/22010u000000jt43j129E.jpg | https://aw-d.tripcdn.com/images/220t0u000000jg8inB010.jpg | https://aw-d.tripcdn.com/images/220l0u000000jgd9v1F1A.jpg | https://aw-d.tripcdn.com/images/22030u000000jhx5sE987.jpg | https://aw-d.tripcdn.com/images/22040u000000jf65xBBD7.jpg | https://aw-d.tripcdn.com/images/220e0u000000jixqkC61C.jpg | https://aw-d.tripcdn.com/images/220r0u000000jem1f0EE2.jpg | https://aw-d.tripcdn.com/images/200o0x000000l6pqn32CF.jpg | https://aw-d.tripcdn.com/images/0586m12000spgriud6B61.jpg | https://aw-d.tripcdn.com/images/0580z12000sp6453mC53C.jpg | https://aw-d.tripcdn.com/images/0584912000smcfr3wAE2E.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-6245174/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-05 16:45:05
320,6245174,曼谷尊贵比左特尔酒店,旅程酒店(The Journey Hotel Laksi),6245174,The Journey Hotel Laksi,98042412,Deluxe Family Suite,1 Bunk bed and 1 Queen bed,3,52m²,Floor: 2-6,Has window,Non-smoking,Air conditioning | Private bathroom | Refrigerator | Toothbrushes | Conditioner | 52m² | Floor: 2-6 | Has window | Non-smoking | Free Wi-Fi,10,https://aw-d.tripcdn.com/images/200o0x000000l6q3n0581.jpg,https://aw-d.tripcdn.com/images/200o0x000000l6q3n0581.jpg | https://aw-d.tripcdn.com/images/200c0x000000laj1b7EC7.jpg | https://aw-d.tripcdn.com/images/200r0x000000l6b0bD097.jpg | https://aw-d.tripcdn.com/images/200c0x000000laj1a8E6A.jpg | https://aw-d.tripcdn.com/images/200e0x000000lamtiEAE3.jpg | https://aw-d.tripcdn.com/images/200a0x000000l97dpCA77.jpg | https://aw-d.tripcdn.com/images/200e0x000000lamtj1A86.jpg | https://aw-d.tripcdn.com/images/200h0x000000l9getDBDA.jpg | https://aw-d.tripcdn.com/images/200i0x000000l6pb34963.jpg | https://aw-d.tripcdn.com/images/0582n12000skev922C288.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-6245174/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-05 16:45:05
321,1827628,曼谷尊贵比左特尔酒店,汤姆森华马克酒店(Thomson Hotel Huamark),1827628,Thomson Hotel Huamark,588241564,Superior King Room - Non-Smoking,1 King bed,2,33m²,,Has window,Non-smoking,Private bathroom | Refrigerator | Minibar | Private toilet | Conditioner | 33m² | Has window | Non-smoking,19,https://aw-d.tripcdn.com/images/0581g12000hpnd1jlF5C6.jpg,https://aw-d.tripcdn.com/images/0581g12000hpnd1jlF5C6.jpg | https://aw-d.tripcdn.com/images/0225p120009uwos7a80D7.jpg | https://aw-d.tripcdn.com/images/0581512000ojdjesaB25F.jpg | https://aw-d.tripcdn.com/images/0222612000tlf22po8EB2.jpg | https://aw-d.tripcdn.com/images/02228120009uwoqq50E3C.jpg | https://aw-d.tripcdn.com/images/02259120009uwovkg570C.jpg | https://aw-d.tripcdn.com/images/0585w12000o3uo0av335F.jpg | https://aw-d.tripcdn.com/images/0220k120009uwp78x1434.jpg | https://aw-d.tripcdn.com/images/1ik1y12000t0jnvnq2512.jpg | https://aw-d.tripcdn.com/images/0223p12000m4fyf201146.jpg | https://aw-d.tripcdn.com/images/1ik1112000t03ujcc859D.jpg | https://aw-d.tripcdn.com/images/1ik2d12000o97l55tDAB9.jpg | https://aw-d.tripcdn.com/images/0586v12000srruceiCDDE.jpg | https://aw-d.tripcdn.com/images/0221t120009uwp1jg2582.jpg | https://aw-d.tripcdn.com/images/1ik0z12000t03ylbq2BFF.jpg | https://aw-d.tripcdn.com/images/0226l120009uwos7bA2DF.jpg | https://aw-d.tripcdn.com/images/1ik2812000t048ffo951F.jpg | https://aw-d.tripcdn.com/images/0221d12000b7i35pu000D.jpg | https://aw-d.tripcdn.com/images/1ik4712000t0jcr80E7EE.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-1827628/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-05 16:45:09
321,1827628,曼谷尊贵比左特尔酒店,汤姆森华马克酒店(Thomson Hotel Huamark),1827628,Thomson Hotel Huamark,90826915,Superior Room,2 Single bed or 1 Double bed,2,33m²,Floor: 1-16,Has window,Non-smoking,Private bathroom | Minibar | Private toilet | Wardrobe | Daily housekeeping | 33m² | Floor: 1-16 | Has window | Non-smoking,22,https://aw-d.tripcdn.com/images/1mc2312000evr9rqw8900.jpg,https://aw-d.tripcdn.com/images/1mc2312000evr9rqw8900.jpg | https://aw-d.tripcdn.com/images/1mc3812000evr8a8e8758.jpg | https://aw-d.tripcdn.com/images/0225n1200084g8adl0FA7.jpg | https://aw-d.tripcdn.com/images/0225p120009uwos7a80D7.jpg | https://aw-d.tripcdn.com/images/0223i12000m4fydw473E2.jpg | https://aw-d.tripcdn.com/images/0584q12000somla4e4D99.jpg | https://aw-d.tripcdn.com/images/0226p12000dq7wojtAEC3.jpg | https://aw-d.tripcdn.com/images/0580r12000o2ujxrvEE22.jpg | https://aw-d.tripcdn.com/images/0224k12000dq7waty55B6.jpg | https://aw-d.tripcdn.com/images/1mc4g12000evr8yldC6B2.jpg | https://aw-d.tripcdn.com/images/1mc7112000evr7u3k25BB.jpg | https://aw-d.tripcdn.com/images/1mc5k12000evr8o8v6C99.jpg | https://aw-d.tripcdn.com/images/1mc3o12000evragqn92FB.jpg | https://aw-d.tripcdn.com/images/1mc7412000evr8ylj9372.jpg | https://aw-d.tripcdn.com/images/1mc0q12000evr9b5zFF0C.jpg | https://aw-d.tripcdn.com/images/1mc4012000evracia61D8.jpg | https://aw-d.tripcdn.com/images/200715000000y4yj6FB0B.jpg | https://aw-d.tripcdn.com/images/0581g12000sonfbgt827D.jpg | https://aw-d.tripcdn.com/images/02228120009uwoqq50E3C.jpg | https://aw-d.tripcdn.com/images/0222h12000dq7wd21693B.jpg | https://aw-d.tripcdn.com/images/0222s12000dq7w7tm1945.jpg | https://aw-d.tripcdn.com/images/0581412000srraw51D5D5.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-1827628/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-05 16:45:09
322,701921,曼谷尊贵比左特尔酒店,曼谷沙吞爱逸酒店(I Residence Hotel Sathorn),701921,I Residence Hotel Sathorn,12312945,Executive Deluxe Room,1 King bed,2,35m²,,Has window,Non-smoking,Air conditioning | Private bathroom | Refrigerator | Minibar | Toothbrushes | 35m² | Has window | Non-smoking | Free Wi-Fi,13,https://aw-d.tripcdn.com/images/0204f120009d0oogw1679.jpg,https://aw-d.tripcdn.com/images/0204f120009d0oogw1679.jpg | https://aw-d.tripcdn.com/images/020681200087f85w98AE2.jpg | https://aw-d.tripcdn.com/images/0203i1200087f8leeF53A.jpg | https://aw-d.tripcdn.com/images/0220i120009zqpctk9EFB.jpg | https://aw-d.tripcdn.com/images/0586n12000spdmixoBAB7.jpg | https://aw-d.tripcdn.com/images/0225b12000amel4h45FC5.jpg | https://aw-d.tripcdn.com/images/0585w12000snmkz5s037C.jpg | https://aw-d.tripcdn.com/images/0582m12000sp96em191C2.jpg | https://aw-d.tripcdn.com/images/0586q12000snqqu5hE368.jpg | https://aw-d.tripcdn.com/images/0584c12000snfwdxhDADA.jpg | https://aw-d.tripcdn.com/images/0581h12000sp9680vB0C6.jpg | https://aw-d.tripcdn.com/images/0224s12000amel6lg8B6D.jpg | https://aw-d.tripcdn.com/images/0221x12000amel42xE192.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-701921/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-05 16:45:13
322,701921,曼谷尊贵比左特尔酒店,曼谷沙吞爱逸酒店(I Residence Hotel Sathorn),701921,I Residence Hotel Sathorn,18507047,Two Bedroom Family Suite,1 King bed and 1 Queen bed,4,50m²,,Has window,Non-smoking,Air conditioning | Private bathroom | Refrigerator | Minibar | Toothbrushes | 50m² | Has window | Non-smoking | Free Wi-Fi,10,https://aw-d.tripcdn.com/images/0205l120009d0oz3wE7C7.jpg,https://aw-d.tripcdn.com/images/0205l120009d0oz3wE7C7.jpg | https://aw-d.tripcdn.com/images/0224t120009zqq1dbE643.jpg | https://aw-d.tripcdn.com/images/0202h120009d0p7da63B3.jpg | https://aw-d.tripcdn.com/images/02070120009d0p4wq767A.jpg | https://aw-d.tripcdn.com/images/0585x12000snd0dorE919.jpg | https://aw-d.tripcdn.com/images/0583t12000spdkq106D3C.jpg | https://aw-d.tripcdn.com/images/0225b12000amel4h45FC5.jpg | https://aw-d.tripcdn.com/images/0584c12000snfwdxhDADA.jpg | https://aw-d.tripcdn.com/images/0224s12000amel6lg8B6D.jpg | https://aw-d.tripcdn.com/images/0221x12000amel42xE192.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-701921/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-05 16:45:13
322,701921,曼谷尊贵比左特尔酒店,曼谷沙吞爱逸酒店(I Residence Hotel Sathorn),701921,I Residence Hotel Sathorn,5345400,Superior Room,1 King bed or 2 Single bed,2,24-25m²,,Has window,Non-smoking,Air conditioning | Private bathroom | Refrigerator | Minibar | Toothbrushes | 24-25m² | Has window | Non-smoking | Free Wi-Fi,17,https://aw-d.tripcdn.com/images/02062120009d0n9yd1D1C.jpg,https://aw-d.tripcdn.com/images/02062120009d0n9yd1D1C.jpg | https://aw-d.tripcdn.com/images/02002120009d0n8i9E44F.jpg | https://aw-d.tripcdn.com/images/0202e120009d0n9g127A2.jpg | https://aw-d.tripcdn.com/images/02048120009d0n8bn74E2.jpg | https://aw-d.tripcdn.com/images/0204m1200087dzf3t4BAA.jpg | https://aw-d.tripcdn.com/images/0202a1200087dzikwAF69.jpg | https://aw-d.tripcdn.com/images/020071200087dzqda01FF.jpg | https://aw-d.tripcdn.com/images/0201i1200087dzm8z9400.jpg | https://aw-d.tripcdn.com/images/020311200087dzifhED97.jpg | https://aw-d.tripcdn.com/images/0201f1200087dzkumB704.jpg | https://aw-d.tripcdn.com/images/0205q1200087dzm7c0611.jpg | https://aw-d.tripcdn.com/images/020201200087dzk9e8BBC.jpg | https://aw-d.tripcdn.com/images/0201j1200087dzkviB583.jpg | https://aw-d.tripcdn.com/images/0584312000sgqc8fz00C7.jpg | https://aw-d.tripcdn.com/images/0582n12000sp5dqy74E10.jpg | https://aw-d.tripcdn.com/images/0225b12000amel4h45FC5.jpg | https://aw-d.tripcdn.com/images/0224s12000amel6lg8B6D.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-701921/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-05 16:45:13
322,701921,曼谷尊贵比左特尔酒店,曼谷沙吞爱逸酒店(I Residence Hotel Sathorn),701921,I Residence Hotel Sathorn,5345401,Deluxe Room,1 King bed or 2 Single bed,2,30m²,,Has window,Non-smoking,Air conditioning | Private bathroom | Refrigerator | Minibar | Toothbrushes | 30m² | Has window | Non-smoking | Free Wi-Fi,10,https://aw-d.tripcdn.com/images/0200z120009d0omwy7EA2.jpg,https://aw-d.tripcdn.com/images/0200z120009d0omwy7EA2.jpg | https://aw-d.tripcdn.com/images/02064120009d0nymcDE33.jpg | https://aw-d.tripcdn.com/images/02043120009d0ob8h326B.jpg | https://aw-d.tripcdn.com/images/0200h120009d0n0e1B62B.jpg | https://aw-d.tripcdn.com/images/02045120009d0o693AD37.jpg | https://aw-d.tripcdn.com/images/0201i1200087dzm8z9400.jpg | https://aw-d.tripcdn.com/images/020311200087dzifhED97.jpg | https://aw-d.tripcdn.com/images/0201f1200087dzkumB704.jpg | https://aw-d.tripcdn.com/images/0201j1200087dzkviB583.jpg | https://aw-d.tripcdn.com/images/0586q12000sm56g7y25DE.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-701921/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-05 16:45:13
322,701921,曼谷尊贵比左特尔酒店,曼谷沙吞爱逸酒店(I Residence Hotel Sathorn),701921,I Residence Hotel Sathorn,5345402,Junior Suite,1 King bed,2,40m²,,Has window,Non-smoking,Air conditioning | Private bathroom | Refrigerator | Minibar | Toothbrushes | 40m² | Has window | Non-smoking | Free Wi-Fi,9,https://aw-d.tripcdn.com/images/02047120009d0oqz44D71.jpg,https://aw-d.tripcdn.com/images/02047120009d0oqz44D71.jpg | https://aw-d.tripcdn.com/images/0202z120009d0opn9E2D1.jpg | https://aw-d.tripcdn.com/images/02061120009d0ozqgEDBE.jpg | https://aw-d.tripcdn.com/images/0582e12000spgr0466ED9.jpg | https://aw-d.tripcdn.com/images/0586b12000snrei5zFF1B.jpg | https://aw-d.tripcdn.com/images/0225b12000amel4h45FC5.jpg | https://aw-d.tripcdn.com/images/0584c12000snfwdxhDADA.jpg | https://aw-d.tripcdn.com/images/0224s12000amel6lg8B6D.jpg | https://aw-d.tripcdn.com/images/0221x12000amel42xE192.jpg,2026-09-28,2026-09-29,https://us.trip.com/hotels/bangkok-hotel-detail-701921/hotel/?locale=en-US&checkin=2026-09-28&checkout=2026-09-29&adult=2&children=0&crn=1&curr=USD,Trip.com公开房型目录（非实时可售/非报价）,Next.js内嵌physicRoomMap,2026-09-05 16:45:13
