酒店ID,房型ID,房型名称,房型价格,币种,房型URL,床型,窗户,面积,楼层,可住人数,加床政策,吸烟政策,网络,剩余数量,房型设施,房型图片数,来源URL
124744018,1711291966,豪华尊贵双人间,818,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124744018&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,2张1.31米双人床,封闭窗,27–28平方米,6-18层,2,,禁烟,Wi-Fi免费,10,清洁服务:每日打扫、熨衣设备|食品饮品:速食品、茶包、软饮、瓶装水、电热水壶、迷你吧|无障碍设施:无障碍通道、杠杆门把手|洗浴用品:牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子|客房布局和家具:衣柜/衣橱、书桌、休闲椅、挂墙装饰画/字画|网络与通讯:客房WIFI、电话、国际长途电话|卫浴设施:私人浴室、私人卫生间、吹风机、淋浴、浴室化妆放大镜、毛巾、浴巾、24小时热水、拖鞋、雨淋花洒喷头、冲洗器|客房设施:空调、手动窗帘、遮光窗帘、地毯、床具：羽绒被、床具：毯子或被子|媒体科技:液晶电视机、卫星频道、音响、智能门锁|室外景观:城景|厨房用品:冰箱|便利设施:房内保险箱、衣架、多种规格电源插座、220V电压插座,6,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
124744018,1794649019,豪华一室套房,1387,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124744018&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.81米特大床,封闭窗,40平方米,15-17层,3,,禁烟,Wi-Fi免费,9,清洁服务:每日打扫、熨衣设备|食品饮品:速食品、咖啡机、茶包、软饮、瓶装水、电热水壶、迷你吧|无障碍设施:无障碍通道、淋浴座椅、杠杆门把手|洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子|客房布局和家具:衣柜/衣橱、书桌、休闲椅、连通门、挂墙装饰画/字画|网络与通讯:客房WIFI、电话、国际长途电话|卫浴设施:浴缸、私人浴室、私人卫生间、吹风机、淋浴、浴室化妆放大镜、浴袍、毛巾、浴巾、24小时热水、拖鞋、深泡浴缸、雨淋花洒喷头、冲洗器|客房设施:空调、手动窗帘、遮光窗帘、地毯、床具：羽绒被、床具：毯子或被子|媒体科技:液晶电视机、卫星频道、音响、智能门锁|室外景观:城景|厨房用品:冰箱|便利设施:房内保险箱、衣架、多种规格电源插座、220V电压插座,9,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
124744018,1695893370,联通房（无景）,1386,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124744018&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张特大床 及 2张单人床,有窗,44–56平方米,,4,,禁烟,Wi-Fi免费,3,清洁服务:每日打扫、熨衣设备|食品饮品:速食品、茶包、软饮、瓶装水、电热水壶、迷你吧|无障碍设施:无障碍通道、杠杆门把手|洗浴用品:牙膏、洗发水、护发素、香皂、浴帽、梳子|客房布局和家具:衣柜/衣橱、书桌、休闲椅、挂墙装饰画/字画|网络与通讯:客房WIFI、电话、国际长途电话|卫浴设施:私人浴室、私人卫生间、浴室化妆放大镜、毛巾、浴巾、24小时热水、拖鞋、雨淋花洒喷头、冲洗器|客房设施:空调、手动窗帘、遮光窗帘、地毯、床具：羽绒被、床具：毯子或被子|媒体科技:液晶电视机、卫星频道、音响、智能门锁|便利设施:房内保险箱、衣架、多种规格电源插座、220V电压插座,7,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
124744018,1833787191,联通房（城景）,1577,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124744018&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张特大床 及 2张双人床,封闭窗,48–50平方米,,4,,禁烟,Wi-Fi免费,3,清洁服务:每日打扫、熨衣设备|食品饮品:速食品、茶包、软饮、瓶装水、电热水壶、迷你吧|无障碍设施:无障碍通道、杠杆门把手|洗浴用品:牙膏、洗发水、护发素、香皂、浴帽、梳子|客房布局和家具:衣柜/衣橱、书桌、休闲椅、挂墙装饰画/字画|网络与通讯:客房WIFI、电话、国际长途电话|卫浴设施:私人浴室、私人卫生间、浴室化妆放大镜、毛巾、浴巾、24小时热水、拖鞋、雨淋花洒喷头、冲洗器|客房设施:空调、手动窗帘、遮光窗帘、地毯、床具：羽绒被、床具：毯子或被子|媒体科技:液晶电视机、卫星频道、音响、智能门锁|便利设施:房内保险箱、衣架、多种规格电源插座、220V电压插座,9,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
124781347,1818622409,高级大床房·禁烟（深睡零压床垫·记忆枕·贵妃榻·智能马桶·小冰箱）,244,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124781347&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.81米特大床,有窗,25平方米 | 3层,25平方米 | 3层,2,,禁烟,Wi-Fi免费,8,有窗|禁烟|25平方米 | 3层|Wi-Fi免费|有窗 禁烟 25平方米 | 3层 Wi-Fi免费,1,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124781347&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124781347,1688415993,豪华智享特大床房·禁烟（深睡零压床垫·记忆枕·办公桌·智能马桶·小冰箱）,249,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124781347&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.81米特大床,有窗,25平方米 | 4层,25平方米 | 4层,2,,禁烟,Wi-Fi免费,5,有窗|禁烟|25平方米 | 4层|Wi-Fi免费|有窗 禁烟 25平方米 | 4层 Wi-Fi免费,1,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124781347&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124781347,1688415992,豪华智享双床房·禁烟（深睡零压床垫·记忆枕·智能马桶·小冰箱）,270,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124781347&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,2张1.2米小型双人床,有窗,25平方米 | 4层,25平方米 | 4层,2,,禁烟,Wi-Fi免费,2,有窗|禁烟|25平方米 | 4层|Wi-Fi免费|有窗 禁烟 25平方米 | 4层 Wi-Fi免费,1,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124781347&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124781347,1818622407,高级双床房·禁烟（深睡零压床垫·记忆枕·智能马桶·小冰箱）,280,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124781347&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,2张1.2米小型双人床,有窗,25平方米 | 3层,25平方米 | 3层,2,,禁烟,Wi-Fi免费,2,有窗|禁烟|25平方米 | 3层|Wi-Fi免费|有窗 禁烟 25平方米 | 3层 Wi-Fi免费,1,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124781347&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124781347,1689963572,城景豪华双人房,320,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124781347&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.81米特大床,,,,3,,禁烟,Wi-Fi免费,8,禁烟|Wi-Fi免费|禁烟 Wi-Fi免费,3,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124781347&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124781347,1688415990,行政尊享会客套房·一室一厅·禁烟（尊享独立客厅大沙发·深睡零压床垫·记忆枕·智能马桶·小冰箱）,327,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124781347&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.81米特大床,有窗,50平方米,4层,2,,禁烟,Wi-Fi免费,1,清洁服务:每日打扫|客房布局和家具:沙发、衣柜/衣橱、书桌、茶几、休闲椅、餐桌、用餐区、挂墙装饰画/字画|洗浴用品:牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子|网络与通讯:客房WIFI、客房有线宽带、电话|食品饮品:茶包、瓶装水、电热水壶|卫浴设施:私人浴室、私人卫生间、智能马桶、吹风机、淋浴、浴室化妆放大镜、毛巾、浴巾、24小时热水、拖鞋、雨淋花洒喷头|客房设施:空调、暖气、手动窗帘、遮光窗帘、特长睡床(超过两米)、床具：羽绒被、床具：毯子或被子|媒体科技:液晶电视机、卫星频道、电影服务、智能门锁|厨房用品:冰箱|便利设施:房内保险箱、衣架、单一规格电源插座、多种规格电源插座、220V电压插座|无障碍设施:视觉火灾报警器,6,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
124781347,1688415991,亲子家庭套房·宽居大床+高低床·禁烟（尊享独立衣帽间·悦享大沙发·浴缸·深睡零压床垫·记忆枕·智能马桶·小冰箱）,426,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124781347&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张特大床 及 1张上下铺,有窗,60–70平方米,3层,2,,禁烟,Wi-Fi免费,1,清洁服务:每日打扫|客房布局和家具:沙发、衣柜/衣橱、书桌、茶几、休闲椅、餐桌、用餐区、挂墙装饰画/字画|洗浴用品:牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子|网络与通讯:客房WIFI、客房有线宽带、电话|食品饮品:茶包、瓶装水、电热水壶|卫浴设施:私人浴室、私人卫生间、智能马桶、吹风机、淋浴、浴室化妆放大镜、毛巾、浴巾、24小时热水、拖鞋、雨淋花洒喷头|客房设施:空调、暖气、手动窗帘、遮光窗帘、特长睡床(超过两米)、床具：羽绒被、床具：毯子或被子|媒体科技:液晶电视机、卫星频道、电影服务、智能门锁|厨房用品:冰箱|便利设施:房内保险箱、衣架、单一规格电源插座、多种规格电源插座、220V电压插座|无障碍设施:视觉火灾报警器,6,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
124801598,1837637010,单人胶囊房,61,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124801598&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张0.9米单人床,无窗,2平方米,,1,,禁烟,Wi-Fi,82,无窗|禁烟|2平方米|Wi-Fi|无窗 禁烟 2平方米 Wi-Fi,1,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124801598&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124801598,1837637009,双人胶囊间,88,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124801598&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.2米小型双人床,无窗,3平方米,,2,,禁烟,Wi-Fi,18,无窗|禁烟|3平方米|Wi-Fi|无窗 禁烟 3平方米 Wi-Fi,1,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124801598&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1257190,1638476683,豪华房,1434,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1257190&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张特大床 或 2张单人床,有窗,33平方米,8-11层,2,,禁烟,Wi-Fi免费,,洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱|无障碍设施:无障碍通道|清洁服务:每日打扫、打扫工具|网络与通讯:客房WIFI、电话、国际长途电话|食品饮品:咖啡机、咖啡壶/茶壶、茶包、瓶装水、电热水壶、迷你吧|卫浴设施:私人浴室、私人卫生间、浴室化妆放大镜、浴袍、毛巾、浴巾、24小时热水、拖鞋|客房设施:空调、手动窗帘、遮光窗帘、地毯|媒体科技:液晶电视机|室外景观:城景|厨房用品:冰箱|便利设施:房内保险箱、电子秤、针线包、开夜床、衣架、多种规格电源插座、110V电压插座、220V电压插座、雨伞,6,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1257190,1606180314,豪华双床房,1816,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1257190&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,2张1米单人床,有窗,33平方米,8-11层,3,,禁烟,Wi-Fi免费,,洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱|无障碍设施:无障碍通道、坐便器-带扶手、杠杆门把手、视觉火灾报警器|清洁服务:每日打扫、打扫工具|食品饮品:小食、咖啡机、咖啡壶/茶壶、茶包、瓶装水、电热水壶、迷你吧|网络与通讯:客房WIFI、电话、国际长途电话|卫浴设施:浴缸、私人浴室、私人卫生间、吹风机、淋浴、浴室化妆放大镜、浴袍、毛巾、浴巾、24小时热水、拖鞋|客房设施:空调、手动窗帘、遮光窗帘、地毯、床具：毯子或被子|媒体科技:液晶电视机|室外景观:城景|厨房用品:冰箱|便利设施:房内保险箱、电子秤、针线包、开夜床、衣架、多种规格电源插座、110V电压插座、220V电压插座、雨伞,4,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1257190,1621590054,豪华特大床房,2031,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1257190&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.81米特大床,有窗,33平方米,8-11层,3,,禁烟,Wi-Fi免费,,洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|无障碍设施:无障碍通道|清洁服务:每日打扫、打扫工具|客房布局和家具:衣柜/衣橱|网络与通讯:客房WIFI、电话、国际长途电话|食品饮品:咖啡机、咖啡壶/茶壶、茶包、瓶装水、电热水壶、迷你吧|卫浴设施:私人浴室、私人卫生间、吹风机、浴室化妆放大镜、浴袍、毛巾、浴巾、24小时热水、拖鞋|客房设施:空调、手动窗帘、遮光窗帘、地毯|媒体科技:液晶电视机|室外景观:城景|厨房用品:冰箱|便利设施:房内保险箱、电子秤、针线包、开夜床、衣架、多种规格电源插座、110V电压插座、220V电压插座、雨伞,6,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1257190,1465065282,行政特大床房 - 含行政酒廊 - 行政酒廊早饭供应,2654,CNY,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1257190&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,1张1.81米特大床,有窗,33平方米,16-24层,3,,禁烟,Wi-Fi免费,,洗浴用品:牙刷、牙膏、沐浴露、洗发水、护发素、香皂、浴帽、梳子、剃须刀|客房布局和家具:沙发、衣柜/衣橱、书桌|无障碍设施:无障碍通道、坐便器-带扶手、杠杆门把手、视觉火灾报警器|清洁服务:每日打扫、打扫工具、熨衣设备|食品饮品:小食、咖啡机、咖啡壶/茶壶、茶包、瓶装水、电热水壶、迷你吧|网络与通讯:客房WIFI、客房有线宽带、电话、国际长途电话|卫浴设施:浴缸、私人浴室、私人卫生间、吹风机、浴室化妆放大镜、浴袍、毛巾、浴巾、24小时热水、拖鞋|客房设施:空调、手动窗帘、遮光窗帘、地毯、床具：毯子或被子|媒体科技:液晶电视机、卫星频道|室外景观:城景|厨房用品:冰箱|便利设施:房内保险箱、电子秤、针线包、开夜床、衣架、多种规格电源插座、110V电压插座、220V电压插座、雨伞、行政酒廊待遇,6,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
