酒店ID,房型ID,售卖方案ID,方案序号,早餐,取消政策,确认政策,支付方式,入住人数,原价,当前价,税费,币种,优惠标签,其他权益,库存提示,来源URL
1027224,1740240104,1740240104_rate_120_quwmgz,120,,,,,,,920,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_121_quwmgz,121,,,,,,,920,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_122_2hgodb,122,,,,,,,920,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_123_2hgodb,123,,,,,,,920,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_125_89cs9c,125,,,,,,,920,,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_127_f4j65y,127,2份早餐当地时间09月27日 23:59前可免费取消立即确认到店付 · 需担保,2份早餐当地时间09月27日 23:59前可免费取消立即确认到店付 · 需担保,2份早餐当地时间09月27日 23:59前可免费取消立即确认到店付 · 需担保,2份早餐当地时间09月27日 23:59前可免费取消立即确认到店付 · 需担保,2,,1004,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_149_ork8qp,149,,,,,,,1004,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_150_ork8qp,150,,,,,,,1004,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_151_ork8qp,151,,,,,,,1004,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_152_r05hgf,152,,,,,,,1004,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_153_r05hgf,153,,,,,,,1004,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_155_hutxke,155,,,,,,,1004,,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_157_wmphm1,157,2份早餐当地时间09月27日 23:59前可免费取消立即确认在线付,2份早餐当地时间09月27日 23:59前可免费取消立即确认在线付,2份早餐当地时间09月27日 23:59前可免费取消立即确认在线付,2份早餐当地时间09月27日 23:59前可免费取消立即确认在线付,2,,1004,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_179_ork8qp,179,,,,,,,1004,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_180_ork8qp,180,,,,,,,1004,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_181_ork8qp,181,,,,,,,1004,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_182_r05hgf,182,,,,,,,1004,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_183_r05hgf,183,,,,,,,1004,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_185_hutxke,185,,,,,,,1004,,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_187_80js05,187,无早餐当地时间09月27日 23:59前可免费取消立即确认到店付 · 需担保,无早餐当地时间09月27日 23:59前可免费取消立即确认到店付 · 需担保,无早餐当地时间09月27日 23:59前可免费取消立即确认到店付 · 需担保,无早餐当地时间09月27日 23:59前可免费取消立即确认到店付 · 需担保,3,,1141,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_210_oqxyfb,210,,,,,,,1141,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_211_oqxyfb,211,,,,,,,1141,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_212_oqxyfb,212,,,,,,,1141,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_213_r05gmd,213,,,,,,,1141,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_214_r05gmd,214,,,,,,,1141,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_216_hutwqc,216,,,,,,,1141,,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_218_zg0pr0,218,无早餐当地时间09月27日 23:59前可免费取消立即确认在线付,无早餐当地时间09月27日 23:59前可免费取消立即确认在线付,无早餐当地时间09月27日 23:59前可免费取消立即确认在线付,无早餐当地时间09月27日 23:59前可免费取消立即确认在线付,3,,1141,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_241_oqxyfb,241,,,,,,,1141,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_242_oqxyfb,242,,,,,,,1141,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_243_oqxyfb,243,,,,,,,1141,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_244_r05gmd,244,,,,,,,1141,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_245_r05gmd,245,,,,,,,1141,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_247_hutwqc,247,,,,,,,1141,,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_249_f66mwt,249,2份早餐当地时间09月27日 23:59前可免费取消立即确认到店付 · 需担保,2份早餐当地时间09月27日 23:59前可免费取消立即确认到店付 · 需担保,2份早餐当地时间09月27日 23:59前可免费取消立即确认到店付 · 需担保,2份早餐当地时间09月27日 23:59前可免费取消立即确认到店付 · 需担保,3,,1308,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_272_opwrzu,272,,,,,,,1308,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_273_opwrzu,273,,,,,,,1308,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_274_opwrzu,274,,,,,,,1308,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_275_r05f88,275,,,,,,,1308,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_276_r05f88,276,,,,,,,1308,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_278_hutvc7,278,,,,,,,1308,,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_280_wl20v6,280,2份早餐当地时间09月27日 23:59前可免费取消立即确认在线付,2份早餐当地时间09月27日 23:59前可免费取消立即确认在线付,2份早餐当地时间09月27日 23:59前可免费取消立即确认在线付,2份早餐当地时间09月27日 23:59前可免费取消立即确认在线付,3,,1308,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_303_opwrzu,303,,,,,,,1308,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_304_opwrzu,304,,,,,,,1308,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_305_opwrzu,305,,,,,,,1308,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_306_r05f88,306,,,,,,,1308,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_307_r05f88,307,,,,,,,1308,税,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,1740240104,1740240104_rate_309_hutvc7,309,,,,,,,1308,,CNY,,,,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=1027224&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
1027224,2255046634,2255046634_BBKZGDK-C07E,1,2份早餐,不可取消,立即确认,在线付,2,,690,,CNY,该价格仅适用于中国大陆，中国香港，中国澳门，中国台湾客人|仅剩5间|在线付|立即确认|可开普通发票|2张1.06米单人床|2人入住|2份早餐|不可取消|代理,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|不可取消|酒店或代理商提供的限时低价房型，房价和数量随时有变。,仅剩5间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1027224,1788946666,1788946666_SZC01X-H-1,2,2份早餐,当地时间09月25日 12:00前可免费取消,立即确认,在线付,2,,765,,CNY,在线付|立即确认|可开普通发票|2张1.06米单人床|2人入住|2份早餐|限时取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|当地时间09月25日 12:00前可免费取消,仅剩20间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1027224,1740240099,1740240099_YYC2TR-B-9-B,3,1份早餐,当地时间09月27日 23:59前可免费取消,立即确认,到店付,1,,729,,CNY,到店付(需担保)|立即确认|消费凭证|担保|2张1.06米单人床|1人入住|1份早餐|限时取消,预订此房型后可快速确认订单。|如需消费凭证（水单或收据），可向酒店索取|担保是酒店从账户中暂扣或冻结一部分金额用于提前锁定房源，离店后由酒店操作解冻，额度预计30个自然日内恢复。房费需到店另付，部分酒店可能会直接扣取担保金作为房费。|当地时间09月27日 23:59前可免费取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1027224,1740240099,1740240099_YYC2TR-1-Z-1,4,2份早餐,当地时间09月27日 23:59前可免费取消,立即确认,到店付,2,,813,,CNY,到店付(需担保)|立即确认|消费凭证|担保|2张1.06米单人床|2人入住|2份早餐|限时取消,预订此房型后可快速确认订单。|如需消费凭证（水单或收据），可向酒店索取|担保是酒店从账户中暂扣或冻结一部分金额用于提前锁定房源，离店后由酒店操作解冻，额度预计30个自然日内恢复。房费需到店另付，部分酒店可能会直接扣取担保金作为房费。|当地时间09月27日 23:59前可免费取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1027224,1740240099,1740240099_YYC2TR-C-U-C,5,2份早餐,当地时间09月27日 23:59前可免费取消,立即确认,到店付,3,,1117,,CNY,到店付(需担保)|立即确认|消费凭证|担保|2张1.06米单人床|3人入住|2份早餐|限时取消,预订此房型后可快速确认订单。|如需消费凭证（水单或收据），可向酒店索取|担保是酒店从账户中暂扣或冻结一部分金额用于提前锁定房源，离店后由酒店操作解冻，额度预计30个自然日内恢复。房费需到店另付，部分酒店可能会直接扣取担保金作为房费。|当地时间09月27日 23:59前可免费取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1027224,1740240102,1740240102_YYC2TT-1-Z-1,6,无早餐,当地时间09月27日 23:59前可免费取消,立即确认,到店付,2,,645,,CNY,到店付(需担保)|立即确认|消费凭证|担保|2张1.06米单人床|2人入住|无早餐|限时取消,预订此房型后可快速确认订单。|如需消费凭证（水单或收据），可向酒店索取|担保是酒店从账户中暂扣或冻结一部分金额用于提前锁定房源，离店后由酒店操作解冻，额度预计30个自然日内恢复。房费需到店另付，部分酒店可能会直接扣取担保金作为房费。|当地时间09月27日 23:59前可免费取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1027224,1740240102,1740240102_YYC2TT-C-U-C,7,无早餐,当地时间09月27日 23:59前可免费取消,立即确认,到店付,3,,950,,CNY,到店付(需担保)|立即确认|消费凭证|担保|2张1.06米单人床|3人入住|无早餐|限时取消,预订此房型后可快速确认订单。|如需消费凭证（水单或收据），可向酒店索取|担保是酒店从账户中暂扣或冻结一部分金额用于提前锁定房源，离店后由酒店操作解冻，额度预计30个自然日内恢复。房费需到店另付，部分酒店可能会直接扣取担保金作为房费。|当地时间09月27日 23:59前可免费取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
1027224,1798092063,1798092063_SQ80OR-1-Z-1,8,无早餐,当地时间09月27日 23:59前可免费取消,立即确认,在线付,2,,645,,CNY,在线付|立即确认|可开普通发票|2张1.06米单人床|2人入住|无早餐|限时取消,预订此房型后可快速确认订单。|发票由赫程国际旅行社或其分公司开具，仅支持普通发票，订单确认后可在订单页开具。|当地时间09月27日 23:59前可免费取消,仅剩9间,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
