采集时间,酒店ID,主酒店ID,酒店中文名,酒店英文名,城市ID,城市,区域/商圈,地址,纬度,经度,星级,钻级,开业时间,装修时间,客房数,酒店类型,榜单/排名,评分,评分描述,点评总数,收藏数,图片总数,最低价,币种,交通信息,特色标签,热门设施,评分明细,卫生评分,设施评分,环境评分,服务评分,点评标签,电话,酒店简介,原始详情URL,PC详情URL,移动详情URL
2026-08-31 22:49:02,97075294,97075294,察殿曼谷大酒店(Chatrium Grand Bangkok),,359,,,,,,,,2022,,562,,,4.7,超棒,3093,,,,CNY,,,,设施:1,,1,,,,0066-21267999,邮箱： info.cgb@chatrium.com 位于曼谷，该酒店将是您旅途中的不二选择。著名的景点Queen Savang Vadhana Museum、志趣家儿童职业体验公园和Number One Massage均可步行很短距离到达。 所有极具特色的客房都配备有熨衣设备、房内保险箱和空调，让您感受到更加贴心细致的入住体验。服务人员会提前为您准备好瓶装水，以满足您的饮水需求。倘若您在忙碌的一天后想在自己的客房内放松，提供拖鞋和吹风机的客房浴室是不错的选择。酒店设有咖啡厅，您可在这里放松身心，享受贴心的服务。旅客想要在自己的房间边听音乐边享受美食，只需呼叫送餐服务。如果您觉得在入住饮食方面仅限于此，那不妨去看看附近Nahm（东南亚菜）、Sorn（ศรณ์）（东南亚菜）和Le Normandie by Alain Roux（西餐）络绎不绝的人流吧！黄咖喱蓝螃蟹、普吉岛2度慢煮七彩龙虾和香橙可丽饼分别是每家为您精心推荐的美食。 酒店种类繁多的休闲设施能为每一位下榻于此的您创造多元化的休闲空间，这其中包括室外泳池和按摩室。酒店配备有会议厅，可供旅客使用。酒店设有24小时前台咨询服务，为下榻至此的您提供最贴心的行程安排。 鉴于近期的地震事件，Chatrium Hospitality 希望向您保证我们所有物业的结构完整性和安全性。我们的每一栋建筑都由经验丰富的工程师建造，并完全符合当地抗震规范。 为了进一步加强我们对安全的承诺，Chatrium Hospitality 聘请了第三方结构工程公司 Span System International，对我们所有物业进行了全面的结构完整性评估。他们的评估确认我们的建筑符合安全标准，并能够抵御地震活动。 所有酒店均按照当前工程标准设计和建造，以抵御地震活动。2007年后建造的物业遵循更新的建筑规范，增强了抗震能力，确保所有客人、员工和访客的安全和保障。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=97075294&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=97075294&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/97075294.html
2026-08-31 00:51:27,97104193,97104193,卡拉罗姆酒店(Karaarom Hotel),,359,,,,,,,,2022,,58,,,4.6,很好,522,,,483,CNY,,,,卫生:4.7|设施:4.5|环境:4.4|服务:4.7,4.7,4.5,4.4,4.7,所有点评(522)|值得推荐(509)|有图(264)|视频(1)|有图/视频(265)|偏好相似(13)|有设计感(53)|早餐很棒(153)|泳池干净(36)|酒店装修棒(28)|咖啡很棒(21)|浴缸很棒(10)|有亲子设施(7)|隔音一般(36)|差评(13),0066-888674777,邮箱： karaaromhotel@gmail.com 卡拉阿罗姆酒店坐落于曼谷中心地段，距离Terminal 21 购物中心和曼谷中央世界购物中心不到 5 分钟车程。 此民宿距离是乐园 3.2 英里（5.2 公里），距离暹逻百丽宫购物中心 3.5 英里（5.6 公里）。 您可到花园欣赏美景，还可利用免费 WiFi和游乐厅/游戏室等服务和设施。此民宿的其他设施包括公共客厅和旅游/票务服务。 您可以到餐厅享用一顿美餐；也可去民宿的咖啡馆吃些点心。每天 07:30 至 11:00 提供收费的欧陆式早餐。 特色服务/设施包括24 小时前台服务、行李寄存和洗衣设施。酒店提供免费自助停车。 50 间空调客房提供备有炉灶和微波炉的简易厨房；您定能在旅途中找到家的舒适。您的加厚层卧床备有高档床上用品。带有数码频道的 50 英寸智能电视可满足您的娱乐需求；同时提供免费无线网络，方便您与朋友保持联系。便利设施包括保险箱和书桌，以及带有免费市内通话的电话。 订房必读 城市通知 禁止携带榴莲进入酒店。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=97104193&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=97104193&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/97104193.html
2026-08-31 20:57:25,97396186,97396186,曼谷提瓦农奥克伍德套房酒店(Oakwood Suites Tiwanon Bangkok),,359,,,,,,,,2022,,183,,,,,875,,,,CNY,,,,,,,,,,0066-2-1499450,邮箱： res.suites-tiwanon-bangkok@oakwood.com 曼谷Oakwood Suites Tiwanon位于暖武里府，可直达火车站/地铁站，距离公共卫生部和纳加文宛购物中心不到 10 分钟车程。 此豪华酒店距离札都甲周末市集 4.8 英里（7.7 公里），距离郑瓦塔纳中心广场 7 英里（11.2 公里）。 一定要享受一下室内游泳池、蒸汽浴室和健身中心等度假设施。此酒店的其他设施包括免费 WiFi、礼宾服务和生态植物墙。 您可以到餐厅享用一顿美餐；也可以去咖啡馆吃些点心。或者可以待在房间里，享受酒店的部分时段客房送餐服务。您可以到酒吧/酒廊，点一杯喜欢的饮品，畅饮一番。每天 6:30 至 10:30 提供收费的自助式早餐。 特色服务/设施包括干洗/洗衣服务、24 小时前台服务和行李寄存。这家酒店拥有 3 间会议室，可用来举办活动。酒店设有收费的24 小时往返机场班车，此外还提供免费自助停车。 有 183 间空调客房提供意式浓缩咖啡机和平板电视；您定能在旅途中找到家的舒适。提供免费无线网络，方便您与朋友保持联系；卫星频道可满足您的娱乐需求。浴室提供淋浴设施、坐浴桶和吹风机。便利设施包括独立的起居区和茶具/咖啡用具；而且每天提供客房服务。 订房必读 城市通知 禁止携带榴莲进入酒店。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=97396186&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=97396186&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/97396186.html
2026-09-04 01:33:58,97680839,97680839,合宾酒店 曼谷邦纳(Hop Inn Bangkok Bangna),,359,,,,,,,,2022,,132,,,4.6,很好,296,,,,CNY,,,,,,,,,,0066-659463095 0066-659504685,邮箱： info@hopinnhotel.com 合宾酒店 曼谷邦纳提供一流的服务和设施，让客人尽享舒适。住宿期间可免费使用互联网，确保即时通信。 如果您驾车前来，您可享受住宿提供的免费停车。在悠闲的白天和晚上，客房送餐服务等房内设施可让您充分享受住宿时光。住宿全面禁烟。住宿配备了各种便利设施，让您夜夜好眠。 为了让您享受更愉快的住宿体验，部分客房提供空调或寝具用品。 合宾酒店 曼谷邦纳的一些客房具有独特的设计元素，例如独立的客厅甚至阳台或露台。 特定客房提供室内娱乐设施，如室内视频流媒体、每日报纸或电视，让客人享受娱乐。住宿的部分客房为客人提供室内饮料。使用部分客房浴室提供的浴袍、毛巾或吹风机，让您保持清洁，焕发活力。 订房必读 城市通知 禁止携带榴莲进入酒店。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=97680839&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=97680839&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/97680839.html
2026-09-04 02:25:29,97713726,97713726,合宾酒店 曼谷 安努站(Hop Inn Bangkok Onnut Station),,359,,,,,,,,2022,,133,,,4.5,很好,632,,,,CNY,,,,设施:1,,1,,,,0066-659459063 0066-26592899,邮箱： onnut@hopinnhotel.com 我们竭力确保客人享受一流的服务和设施，为客人带来舒适的体验。您在整个住宿期间均可免费使用 Wi-Fi，保持即时通信。 开车前来的旅客可享受免费停车。需要放松一下吗？您的客房可提供客房送餐服务，让您的入住更加舒适愉快。请注意，为确保所有客人能够享受更新鲜的空气，住宿内严禁吸烟。 每间客房均以舒适为宗旨，提供一系列设施服务，让您享受静谧的睡眠，同时确保您的舒适度。 部分客房提供空调或寝具用品，以确保您的舒适和便利。 合宾酒店 曼谷翁努特站精心打造的客房可以提供例如独立客厅甚至阳台或露台之类的选择。 部分精选客房配有室内视频流媒体、每日报纸或电视，以确保为客人提供娱乐。 部分客房配备了冲泡咖啡或茶的器具，您的饮用需求一定会得到满足。 您会很高兴地发现，部分客房浴室提供浴袍、毛巾或吹风机等用品，确保您享受舒适的住宿体验。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=97713726&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=97713726&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/97713726.html
2026-09-04 01:44:08,97714816,97714816,合宾酒店 曼谷 吞武里城站(Hop Inn Bangkok Krung Thonburi Station),,359,,,,,,,,,,120,,,4.6,很好,359,,,,CNY,,,,,,,,,,0066-659459172,邮箱： krungthonburi@hopinnhotel.com 在合宾酒店 曼谷克隆通布里站享受卓越的服务和一流的设施，创造难忘的回忆。使用住宿提供的免费 Wi-Fi，保持即时通信。 客人可享受住宿提供的免费停车。客房设施包括客房送餐服务，让您放松身心，充分享受您的旅行。 住宿全面禁烟，让客人享受洁净空气。 合宾酒店 曼谷克隆通布里站的每间住宿都经过精心打造和装饰，为您创造温馨舒适的氛围。部分客房提供空调或寝具用品，以为您提供便利，从而提升您的住宿体验。在特定客房中，客人可以享受室内视频流媒体、每日报纸或电视，满足娱乐需求。 特定客房提供冲泡咖啡或茶的器具，您可以很方便地给自己泡杯咖啡或热茶。在合宾酒店 曼谷克隆通布里站，部分浴室配有浴袍、毛巾或吹风机，以提高您入住期间的舒适度。 订房必读 城市通知 禁止携带榴莲进入酒店。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=97714816&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=97714816&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/97714816.html
2026-08-31 22:10:45,982054,982054,曼谷瑞吉酒店(The St. Regis Bangkok),,359,,,,,,,,2011,,228,,,4.7,超棒,239,,,,CNY,,,,,,,,,,0066-2-2077777,邮箱： reservation.bangkok@stregis.com 曼谷瑞吉酒店位于曼谷的豪华市区，俯瞰曼谷皇家体育俱乐部。 这家豪华酒店通过酒店的天桥直接连接到拉差丹力（Ratchadamri）高架轻轨站； 方便前往探索附近的标志性景点，如四面佛、中央世界商业中心、Gaysorn 村、暹罗百丽宫、暹罗中心、伦披尼公园和拉差帕颂 （Ratchaprasong）区。 在这个最令人垂涎的地点，诱人的美食体验正等着您：在 VIU 全天营业的餐厅尽情享用丰盛的早餐；在 The Drawing Room 品尝曼谷瑞吉酒店的下午茶仪式； 泳池酒吧的池畔小吃； 在装饰华丽的瑞吉酒吧享用精心调制的鸡尾酒。 如想进行一次美食之旅，您可以选择独特的米其林星级瑞士高级餐厅 曼谷IGNIV；在ZUMA 享用现代日式居酒屋晚餐 在闲暇时光，您可以在瑞士青草地(Clinique La Prairie) 美容医学水疗中心焕发活力，在酒店 15 楼的室外游泳池畅游几圈，或在玻璃墙健身中心一边欣赏壮丽的城市景观，一边恢复活力。 订房必读 城市通知 禁止携带榴莲进入酒店。 其他限制 不允许吸食大麻。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=982054&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=982054&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/982054.html
2026-08-31 22:55:23,983946,983946,曼谷阿玛瑞廊曼机场酒店(Amari Don Muang Airport Bangkok),,359,,,,,,,,,,429,,,,,2575,,,,CNY,,,,设施:1,,1,,,,0066-2-5661020,开业：1983 装修：2013 邮箱： reservations.donmuang@amari.com 坐落在廊曼机场/因派特会展中心，曼谷阿玛瑞廊曼机场酒店在曼谷占尽地理之宜。酒店地处便捷区域，距离廊曼国际机场仅900m，距离Don Muang Railway Station仅100m。包括廊曼寺、Nok Air和Don Mueang International Airport (DMK)都在短距离内，入住酒店的旅客在该地区游览会很方便。酒店邻近多个热门旅游景点，包括泰国皇家空军博物馆、Air Base和Royal Thai Air Force Health Garden，旅客可以将行程安排的更加紧凑。 所有极具特色的客房都配备有国际长途电话、房内保险箱和空调，让您感受到更加贴心细致的入住体验。有饮水需求的旅客，酒店还为您提供了电热水壶和瓶装水。倘若您在忙碌的一天后想在自己的客房内放松，提供拖鞋、24小时热水和吹风机的客房浴室是不错的选择。贴心的送餐服务可以满足那些喜欢在私人场合进餐的旅客。除此之外，我们还为您精心搜集了周边的餐饮信息，I RICH by TonKampu（其他）、汉堡王（西餐）和Hanuman Coffee Bar（其他）期待着您的光顾。 旅客可以去室外泳池和健身室挥洒汗水，重焕活力。酒店设有会议厅和商务中心，为旅客提供高品质的商务服务。提供干洗服务，为您的旅途省心。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=983946&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=983946&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/983946.html
2026-08-31 22:23:14,98424344,98424344,515 VICTORY Hotel,,359,,,,,,,,2023,,65,,,4.6,很好,298,,,,CNY,,,,设施:1,,1,,,,0066-812471722 0066-2-2451515,邮箱： info@515victory.com 打靶场位于距离该酒店大约1km的地方。著名的景点阿克斯拉剧场、Saxophone Pub & Restaurant和Phayathai Hospital均可步行很短距离到达。 所有极具特色的客房都配备有空调和液晶电视机，让您感受到更加贴心细致的入住体验。瓶装水可供使用，便捷的客房设施定能让您倍感舒适。浴室配有拖鞋、24小时热水和吹风机。 酒店提供的休闲设施，旨在为旅客营造多姿多彩、奢华完美的住宿体验。多国语言工作人员的服务，将为您消除在异国的语言障碍。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=98424344&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=98424344&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/98424344.html
2026-08-31 22:41:00,98424349,98424349,曼谷帕那空盛泰乐中心酒店(Centara Life Hotel Bangkok Phra Nakhon),,359,,,,,,,,2022,,180,,,4.5,很好,937,,,,CNY,,,,,,,,,,0066-20226336,邮箱： onlinecbp@chr.co.th 曼谷Phra Nakhon的Centara Life酒店坐落于曼谷中心地段，距离考山路和暹逻百丽宫购物中心不到 5 分钟车程。 此酒店距离MBK 购物中心 2.9 英里（4.7 公里），距离曼谷中央世界购物中心 3.1 英里（4.9 公里）。 您可充分利用室外游泳池和健身中心等度假设施。此酒店还提供免费 WiFi、美发沙龙和婚庆服务。 您可以到餐厅享用一顿美餐；也可去酒店的咖啡馆吃些点心。您可以到酒吧/酒廊，点一杯喜欢的饮品，畅饮一番。每天 06:30 至 10:30 提供收费的自助式早餐。 特色服务/设施包括24 小时前台服务、行李寄存和前台保管箱。酒店设有收费的24 小时从机场到酒店的班车，此外还提供免费自助停车。 有 180 间空调客房提供加热地板和LED 电视；您定能在旅途中找到家的舒适。提供卫星电视，可满足您的娱乐需求。便利设施包括电话，以及保险箱和书桌。 订房必读 城市通知 禁止携带榴莲进入酒店。 其他限制 不允许吸食大麻。,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=98424349&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=98424349&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg,https://m.ctrip.com/html5/hotel/hoteldetail/98424349.html
