酒店ID,政策ID,政策分组,政策分类,政策名称,政策内容,排序,来源URL
123757837,policy_20888acbd61c9e252e07,酒店政策,宠物,政策说明,不可携带宠物,5,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=123757837&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
123757837,policy_ab82e3fdcf9b65b43b07,酒店政策,早餐,政策说明,酒店不提供早餐,6,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=123757837&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
123757837,policy_38252412b3210497625b,酒店政策,儿童及加床,婴儿床及加床政策,欢迎携带儿童入住,7,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=123757837&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
123919148,policy_477503ddfc16de82a6ea,酒店政策,入离时间,入住时间,入住时间： 15:00后 退房时间： 11:00前,1,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=123919148&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
123919148,policy_a29ef93eadd5f75678de,酒店政策,预订提示,政策说明,订单需等酒店或供应商确认后生效，订单确认结果以平台短信、邮件或app通知为准。,2,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=123919148&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
123919148,policy_7f70a61930b55eaf16aa,酒店政策,入住提示,前台服务,前台营业时间：24小时营业,3,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=123919148&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
123919148,policy_6709469a84dd65c11ca7,酒店政策,接待提示,年龄限制,入住办理人需年满12岁,4,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=123919148&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
123919148,policy_7a57c295d0cf2dc0f9cc,酒店政策,宠物,政策说明,不可携带宠物,5,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=123919148&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
123919148,policy_e3c9f3e9eaf8662b4802,酒店政策,服务型动物,政策说明,不可携带服务型动物,6,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=123919148&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
123919148,policy_6a57644d5e0c0cc63eb8,酒店政策,早餐,政策说明,酒店不提供早餐,7,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=123919148&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
123919148,policy_14caeacb0863ce150643,酒店政策,收费说明,政策说明,住宿方不收取押金,8,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=123919148&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
123919148,policy_2150318e6438fd598918,酒店政策,支付方式,政策说明,酒店仅接受客人使用现金支付,9,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=123919148&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
123919148,policy_a194cc3c3a3a70a87a90,酒店政策,儿童及加床,婴儿床及加床政策,欢迎携带儿童入住,10,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=123919148&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124190591,policy_96bc40b8beb9def5f3a6,酒店政策,入离时间,入住时间,入住时间： 14:00后 退房时间： 11:00前,1,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124190591&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124190591,policy_cfa3accb8609aee64d20,酒店政策,预订提示,政策说明,订单需等酒店或供应商确认后生效，订单确认结果以平台短信、邮件或app通知为准。,2,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124190591&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124190591,policy_13e62834f7290953e35e,酒店政策,入住提示,入住方式,在预订后，我们会提前向您发送入住说明,3,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124190591&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124190591,policy_dc237da99ef854b88adc,酒店政策,接待提示,年龄限制,入住办理人需年满18岁,4,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124190591&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124190591,policy_f45051a3d9e87d9615ab,酒店政策,宠物,政策说明,不可携带宠物,5,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124190591&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124190591,policy_e6b962f1773be1cf1c56,酒店政策,服务型动物,政策说明,允许携带服务型动物（需提前联系酒店）,6,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124190591&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124190591,policy_92159e04475816d20307,酒店政策,早餐,类型,类型：自助餐,7,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124190591&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124190591,policy_9188030cd2550f2cdb39,酒店政策,收费说明,政策说明,住宿方不收取押金,8,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124190591&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124190591,policy_194cc901b3e71efa2b26,酒店政策,儿童及加床,婴儿床及加床政策,欢迎携带儿童入住,9,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124190591&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124207515,policy_3a3407d66a3b06a0007d,酒店政策,入离时间,入住时间,入住时间： 14:00后 退房时间： 12:00前,1,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124207515&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124207515,policy_062cfa84e2bb27969faa,酒店政策,预订提示,政策说明,订单需等酒店或供应商确认后生效，订单确认结果以平台短信、邮件或app通知为准。,2,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124207515&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124207515,policy_73938a23b016957de269,酒店政策,入住提示,前台服务,前台营业时间：24小时营业,3,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124207515&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124207515,policy_64685a9f3c3f6ef96566,酒店政策,接待提示,年龄限制,入住办理人需年满18岁,4,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124207515&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124207515,policy_8a479e616327918f5bca,酒店政策,宠物,政策说明,不可携带宠物,5,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124207515&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124207515,policy_c148c9fc37dc1a7405d8,酒店政策,服务型动物,政策说明,不可携带服务型动物,6,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124207515&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124207515,policy_6c34876de3393dcb160e,酒店政策,早餐,类型,类型：自助餐,7,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124207515&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124207515,policy_c410a6974a706059f868,酒店政策,收费说明,政策说明,"押金收取方式：固定收取THB 1,000（约¥202.53）。",8,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124207515&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124207515,policy_9181cf78891a57128dea,酒店政策,儿童及加床,婴儿床及加床政策,欢迎携带儿童入住,9,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124207515&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124225015,policy_4e0d15009a1f6a05fa72,酒店政策,入离时间,入住时间,入住时间： 14:00后 退房时间： 12:00前,1,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124225015&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124225015,policy_e057af8c31c157b5737c,酒店政策,预订提示,政策说明,订单需等酒店或供应商确认后生效，订单确认结果以平台短信、邮件或app通知为准。,2,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124225015&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124225015,policy_83e76b2d4d04893b7d1e,酒店政策,入住提示,入住方式,房东或员工会迎接住客以办理入住,3,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124225015&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124225015,policy_bd19edc62075cc9c2109,酒店政策,接待提示,年龄限制,入住办理人需年满18岁,4,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124225015&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124225015,policy_c6a1d134744d1a635bb6,酒店政策,宠物,政策说明,不可携带宠物,5,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124225015&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124225015,policy_edaf394d6f68fd15e74b,酒店政策,服务型动物,政策说明,不可携带服务型动物,6,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124225015&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124225015,policy_2214fb7cfeb0562d942f,酒店政策,早餐,类型,类型：自助餐,7,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124225015&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124225015,policy_ef7529550bf861eda263,酒店政策,收费说明,政策说明,住宿方不收取押金,8,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124225015&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124225015,policy_61d9c0d03090d082a0a9,酒店政策,儿童及加床,婴儿床及加床政策,欢迎携带儿童入住,9,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124225015&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124241131,policy_2c0e507ee3ffef89932c,酒店政策,入离时间,入住时间,入住时间： 15:00后 退房时间： 12:00前,1,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124241131&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124241131,policy_2b0619745ffd8bf0ec40,酒店政策,预订提示,政策说明,订单需等酒店或供应商确认后生效，订单确认结果以平台短信、邮件或app通知为准。,2,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124241131&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124241131,policy_69446f88ca93f0692433,酒店政策,入住提示,前台服务,前台营业时间：24小时营业,3,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124241131&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124241131,policy_2b05f151bca3d9eff765,酒店政策,接待提示,年龄限制,入住办理人需年满18岁,4,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124241131&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124241131,policy_f402807b5ab46ff8606b,酒店政策,宠物,政策说明,不可携带宠物,5,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124241131&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124241131,policy_5e74f36261756e6ccd66,酒店政策,服务型动物,政策说明,不可携带服务型动物,6,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124241131&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124241131,policy_3b3d27273d7b6e81782a,酒店政策,早餐,类型,类型：自助餐,7,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124241131&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124241131,policy_8a9c4ffa7b2b9bfcd604,酒店政策,收费说明,政策说明,"押金收取方式：固定收取THB 2,000（约¥405.05）。",8,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124241131&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124241131,policy_1c7a9525561ec2c564b6,酒店政策,儿童及加床,婴儿床及加床政策,欢迎携带儿童入住,9,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124241131&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124287263,policy_ec40e30fe7b2322f88dd,酒店政策,入离时间,入住时间,入住时间： 14:00至24:00 退房时间： 12:00至12:30,1,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124287263&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124287263,policy_6e21cf507e9bbf4b51d5,酒店政策,预订提示,政策说明,订单需等酒店或供应商确认后生效，订单确认结果以平台短信、邮件或app通知为准。,2,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124287263&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124287263,policy_aa505ee7e547f82661b2,酒店政策,入住提示,前台服务,前台营业时间：24小时营业,3,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124287263&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124287263,policy_b42c2f5259e23d8cf0e9,酒店政策,接待提示,年龄限制,入住办理人需年满18岁,4,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124287263&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124287263,policy_b877be9baede9d91a4bb,酒店政策,宠物,政策说明,不可携带宠物,5,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124287263&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124287263,policy_5764b9524cc6aa090106,酒店政策,服务型动物,政策说明,不可携带服务型动物,6,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124287263&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124287263,policy_58e6be9b3d1291a40a11,酒店政策,早餐,类型,类型：自助餐,7,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124287263&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
124287263,policy_e3a493ee63e18e3caf52,酒店政策,收费说明,政策说明,"押金收取方式：押金的收取金额取决于房间数量，每间房收费THB 1,000（约¥202.53）。",8,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=124287263&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
