酒店ID,图片ID,图片类型,房型ID,房型名称,点评ID,图片序号,图片URL,来源URL
132914314,network_img_97352da91df0a49a0641,酒店展示图,,,,1453,https://ak-d.tripcdn.com/images/0223o12000qt70d6gB0EC_R_960_660_R5_D.jpg,https://m.ctrip.com/restapi/soa2/28820/ctgethotelalbum
132914314,network_img_c91ab0090dda32f7f260,酒店展示图,,,,1459,https://ak-d.tripcdn.com/images/0226z12000qt6zoowDC1A_R_960_660_R5_D.jpg,https://m.ctrip.com/restapi/soa2/28820/ctgethotelalbum
132914314,network_img_ec1f53efa2dc2935cb68,酒店展示图,,,,1465,https://ak-d.tripcdn.com/images/1ik3t12000t4mefw25973_R_960_660_R5_D.jpg,https://m.ctrip.com/restapi/soa2/28820/ctgethotelalbum
132914314,network_img_54850c9143f59aee3175,酒店展示图,,,,1471,https://ak-d.tripcdn.com/images/1ik6t12000t4maf15401A_R_960_660_R5_D.jpg,https://m.ctrip.com/restapi/soa2/28820/ctgethotelalbum
132914314,network_img_45b9c02483bdc699115a,酒店展示图,,,,1477,https://ak-d.tripcdn.com/images/1z61x12000q4lxa2h17A6_R_960_660_R5_D.png,https://m.ctrip.com/restapi/soa2/28820/ctgethotelalbum
132914314,network_img_70d0a0192c61211e3cba,酒店展示图,,,,1483,https://ak-d.tripcdn.com/images/0226k12000qt6zusj81B6_R_960_660_R5_D.jpg,https://m.ctrip.com/restapi/soa2/28820/ctgethotelalbum
132914314,network_img_e2786fc963573be7b299,酒店展示图,,,,1489,https://ak-d.tripcdn.com/images/0225012000qt703j7714A_R_960_660_R5_D.jpg,https://m.ctrip.com/restapi/soa2/28820/ctgethotelalbum
132914314,network_img_f3d16311973d8f578bf8,酒店展示图,,,,1495,https://ak-d.tripcdn.com/images/1ik4g12000t4mcsml5FBC_R_960_660_R5_D.jpg,https://m.ctrip.com/restapi/soa2/28820/ctgethotelalbum
132914314,network_img_1c623a80abae2597f12b,酒店展示图,,,,1501,https://ak-d.tripcdn.com/images/1ik2a12000sk0qqn4CD86_R_960_660_R5_D.jpg,https://m.ctrip.com/restapi/soa2/28820/ctgethotelalbum
132914314,network_img_6c63a324e3dbcf85d450,酒店展示图,,,,1513,https://ak-d.tripcdn.com/images/1ik2v12000si3aeeo5F58_R_960_660_R5_D.jpg,https://m.ctrip.com/restapi/soa2/28820/ctgethotelalbum
132914314,network_img_2a9624c69638734a8e3c,酒店展示图,,,,1531,https://ak-d.tripcdn.com/images/1ik5g12000shqaojg5D2F_R_960_660_R5_D.jpg,https://m.ctrip.com/restapi/soa2/28820/ctgethotelalbum
132914314,network_img_c543d32067be949fde95,酒店展示图,,,,1537,https://ak-d.tripcdn.com/images/02X3o12000rymbxsn9242_R_960_660_R5_D.jpg,https://m.ctrip.com/restapi/soa2/28820/ctgethotelalbum
132914314,network_img_aa542540a1bd95eff045,酒店展示图,,,,1543,https://ak-d.tripcdn.com/images/0224x12000qnxikl9C283_R_960_660_R5_D.jpg,https://m.ctrip.com/restapi/soa2/28820/ctgethotelalbum
132914314,network_img_cd2f908efc3c0021dc68,酒店展示图,,,,1549,https://ak-d.tripcdn.com/images/1ik0b12000t4mcyolDD4F_R_960_660_R5_D.jpg,https://m.ctrip.com/restapi/soa2/28820/ctgethotelalbum
132914314,room_img_d2c89154fcc5b020dde1,房型展示图,1840600582,地铁风格豪华双床房,,2,https://dimg04.c-ctrip.com/images/1mc3v12000q5l0lml58A3.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_07e7169e16b93026a04b,房型展示图,1840600582,地铁风格豪华双床房,,3,https://dimg04.c-ctrip.com/images/1mc0812000q5l1atq675B.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_715bc7c78fc8cdffdb7d,房型展示图,1840600582,地铁风格豪华双床房,,4,https://dimg04.c-ctrip.com/images/1mc0g12000q5l1psd12FB.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_8109a5b74b53589e9668,房型展示图,1840600582,地铁风格豪华双床房,,5,https://dimg04.c-ctrip.com/images/1mc3z12000q5l17avD729.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_d38a12fb0003d750b76e,房型展示图,1840600582,地铁风格豪华双床房,,10,https://dimg04.c-ctrip.com/images/0222512000qnywqmv2F23.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_56ada823a9685f265577,房型展示图,1840600582,地铁风格豪华双床房,,15,https://dimg04.c-ctrip.com/images/0224f12000qnywy7t905F.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_03006ed2d3d99071d760,房型展示图,1840600582,地铁风格豪华双床房,,17,https://dimg04.c-ctrip.com/images/1ik6m12000sht3bi8E3F0.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_93850babe63f4883863f,房型展示图,1840600582,地铁风格豪华双床房,,18,https://dimg04.c-ctrip.com/images/1ik2o12000sl93l0hEBCE.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_eedc082617d9cfd8fa47,房型展示图,1840600582,地铁风格豪华双床房,,23,https://dimg04.c-ctrip.com/images/0223p12000qnxi84s02CA.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_b0ae2460a3a56a2bc51a,房型展示图,1840600582,地铁风格豪华双床房,,24,https://dimg04.c-ctrip.com/images/0224q12000qnyx2f38C8C.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_a209bf5689f29bfe3f9d,房型展示图,1840600582,地铁风格豪华双床房,,25,https://dimg04.c-ctrip.com/images/0223d12000qnxicji6313.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_e1b3b6bb8629a4bd6dad,房型展示图,1840600582,地铁风格豪华双床房,,27,https://dimg04.c-ctrip.com/images/1ik4u12000si2vgjg04A2.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_9f89dbbe3835019c415d,房型展示图,1840600582,地铁风格豪华双床房,,28,https://dimg04.c-ctrip.com/images/0223w12000qnywis961B0.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_79be3adfd4cb328e9bce,房型展示图,1840600582,地铁风格豪华双床房,,29,https://dimg04.c-ctrip.com/images/1ik3812000sffzogaC3FE.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_832bf161c13c42e6ff6e,房型展示图,1840600582,地铁风格豪华双床房,,31,https://dimg04.c-ctrip.com/images/1ik3n12000sk1rr120863.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_afe9ac394530a33ef94d,房型展示图,1840600582,地铁风格豪华双床房,,32,https://dimg04.c-ctrip.com/images/0226o12000qnxi5vd5D7F.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_0235ddc825ef74ca7762,房型展示图,1840600577,地铁风格豪华特大床房,,3,https://dimg04.c-ctrip.com/images/1mc2y12000q5kzxo2B747.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_d88ae1e4e26f3fdedf6d,房型展示图,1840600577,地铁风格豪华特大床房,,5,https://dimg04.c-ctrip.com/images/1mc6012000q5kzzrcFE66.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_4308059a6a85f500c8f4,房型展示图,1840600577,地铁风格豪华特大床房,,6,https://dimg04.c-ctrip.com/images/0221l12000qnyqofk3178.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_2b844b9b09cfbabbcc95,房型展示图,1840600577,地铁风格豪华特大床房,,7,https://dimg04.c-ctrip.com/images/0226112000qnyquvj8AE9.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_2e31b094b24ae61a9135,房型展示图,1840600577,地铁风格豪华特大床房,,8,https://dimg04.c-ctrip.com/images/0226012000qnyr1or73CC.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_bec6c084edc2a5a62bd8,房型展示图,1840600577,地铁风格豪华特大床房,,18,https://dimg04.c-ctrip.com/images/0223p12000qnyqd9d9B13.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_5d9559666ed58aa3a357,房型展示图,1840600577,地铁风格豪华特大床房,,19,https://dimg04.c-ctrip.com/images/0220w12000qnyqo3yEBA8.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_49e5427fc0ba9efe3feb,房型展示图,1840600577,地铁风格豪华特大床房,,22,https://dimg04.c-ctrip.com/images/0586212000snjxfxhB151.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_325dbed2ac54afd5a3d9,房型展示图,1840600577,地铁风格豪华特大床房,,30,https://dimg04.c-ctrip.com/images/0223d12000qnyr05pE2AF.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_22959b0d38e5a8298da3,房型展示图,1840600577,地铁风格豪华特大床房,,31,https://dimg04.c-ctrip.com/images/0220m12000s6hjk4k7CAB.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_272c311b706d32641a0b,房型展示图,1840600577,地铁风格豪华特大床房,,34,https://dimg04.c-ctrip.com/images/0222012000qnyqtjg3642.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_5784877626986ef53052,房型展示图,1840600577,地铁风格豪华特大床房,,38,https://dimg04.c-ctrip.com/images/0222m12000qnyqp63CBFB.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_db594950b79939bbf2ae,房型展示图,1840600575,地铁风格标准-特大床房,,3,https://dimg04.c-ctrip.com/images/1mc0712000q5l302gA90A.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_b4cc9c71bd7875d00952,房型展示图,1840600575,地铁风格标准-特大床房,,4,https://dimg04.c-ctrip.com/images/1ik4v12000skggkoo0C85.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_1936a4f6bdef2a82c9cf,房型展示图,1840600575,地铁风格标准-特大床房,,6,https://dimg04.c-ctrip.com/images/1ik2012000sl16sfdE820.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_52ea932340a8b7777d3e,房型展示图,1840600575,地铁风格标准-特大床房,,13,https://dimg04.c-ctrip.com/images/1ik4t12000skla3tm9F5F.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_a20828d894df58705957,房型展示图,1840600575,地铁风格标准-特大床房,,16,https://dimg04.c-ctrip.com/images/0580312000stmvdpz0B9A.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_8f2d10035fb357da3eb4,房型展示图,1840600587,标准家庭房,,2,https://dimg04.c-ctrip.com/images/0224s12000qnywq56249D.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_276f6d1b5eb4f94cd28c,房型展示图,1840600587,标准家庭房,,4,https://dimg04.c-ctrip.com/images/1mc2812000q5l7btjC2C7.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_c3905f0beeb07b05e585,房型展示图,1840600587,标准家庭房,,6,https://dimg04.c-ctrip.com/images/0223312000qnyx013D1AD.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_8c228831863b1543ccb4,房型展示图,1840600587,标准家庭房,,7,https://dimg04.c-ctrip.com/images/1ik5d12000t4m506wA1B2.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_dc767c1a0633584f81b3,房型展示图,1840600587,标准家庭房,,8,https://dimg04.c-ctrip.com/images/0222812000qnywoj471EF.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_8aac86b982be9200ef94,房型展示图,1840600587,标准家庭房,,9,https://dimg04.c-ctrip.com/images/0221812000qnyww31B8EF.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_e65a6eb27a5ab4e7aed4,房型展示图,1840600587,标准家庭房,,10,https://dimg04.c-ctrip.com/images/0220612000qnywt4pDB83.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_d88af81ac94b9824feda,房型展示图,1840600587,标准家庭房,,14,https://dimg04.c-ctrip.com/images/0221j12000qnxhzqv27DC.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_1d959d8d51a9259e8382,房型展示图,1840600587,标准家庭房,,16,https://dimg04.c-ctrip.com/images/0223n12000qnxipb8DCF6.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_ad39e073a7d63571a205,房型展示图,1840600587,标准家庭房,,18,https://dimg04.c-ctrip.com/images/0221a12000qnywht985B2.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_4d66deafc0eb27e49120,房型展示图,1840600587,标准家庭房,,24,https://dimg04.c-ctrip.com/images/0222912000r7m2h5gC600.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_4ce1bc3f907ebef7bd16,房型展示图,1840600586,地铁风格豪华家庭房,,2,https://dimg04.c-ctrip.com/images/1mc4w12000q5l4yq65D60.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_3f051bb98783ec546352,房型展示图,1840600586,地铁风格豪华家庭房,,4,https://dimg04.c-ctrip.com/images/0221612000qnxigqi1535.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_a97594711ca0484e9376,房型展示图,1840600586,地铁风格豪华家庭房,,7,https://dimg04.c-ctrip.com/images/0225412000s6hjqe2C12B.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_6e6512246889f9cf269a,房型展示图,1840600586,地铁风格豪华家庭房,,8,https://dimg04.c-ctrip.com/images/0226t12000s6hjvj6D4CD.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_16249b712f996d811746,房型展示图,1840600586,地铁风格豪华家庭房,,14,https://dimg04.c-ctrip.com/images/0226612000qnxi61e94C0.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_9bf9c54394d1f0266e93,房型展示图,1840600586,地铁风格豪华家庭房,,15,https://dimg04.c-ctrip.com/images/0225z12000qnxifrr0BB2.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_24c59143857bc46059b1,房型展示图,1840600593,地平线风格标准家庭房,,2,https://dimg04.c-ctrip.com/images/0580s12000stnivg88FE4.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_95e9ae4e4f7415fe262a,房型展示图,1840600593,地平线风格标准家庭房,,4,https://dimg04.c-ctrip.com/images/1mc0912000qn5aoz72D4C.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_2d7ffe4022f968399cae,房型展示图,1840600593,地平线风格标准家庭房,,7,https://dimg04.c-ctrip.com/images/0584112000stbsol2EC29.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_3274c90783481c7f0dcf,房型展示图,1840600593,地平线风格标准家庭房,,9,https://dimg04.c-ctrip.com/images/0226m12000s6hjq137BDC.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_cc3a2e44d92bb7605d0e,房型展示图,1840600593,地平线风格标准家庭房,,10,https://dimg04.c-ctrip.com/images/0220812000s6hjlh369C2.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_abe6016b1a435536927d,房型展示图,1840600593,地平线风格标准家庭房,,11,https://dimg04.c-ctrip.com/images/0224012000qt7090p2807.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_ad55e0fb97b3e2b31a16,房型展示图,1840600593,地平线风格标准家庭房,,12,https://dimg04.c-ctrip.com/images/0226h12000s6hk1cvE4F4.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_0f087356a9ad653b20f5,房型展示图,1840600593,地平线风格标准家庭房,,17,https://dimg04.c-ctrip.com/images/0226p12000qt6zzfs00AA.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_a849145e9bb8dbd06cf6,房型展示图,1840600593,地平线风格标准家庭房,,23,https://dimg04.c-ctrip.com/images/0586w12000stniy3aED20.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_4fa56d2212a4c3c8485b,房型展示图,1840600593,地平线风格标准家庭房,,26,https://dimg04.c-ctrip.com/images/0223512000s6hk42r43F1.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_1cb670b9778c794b9d7c,房型展示图,1840600593,地平线风格标准家庭房,,28,https://dimg04.c-ctrip.com/images/0225n12000s6hjyxw8659.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_655b4b06750a14cb57a8,房型展示图,1840600593,地平线风格标准家庭房,,32,https://dimg04.c-ctrip.com/images/0586b12000stmg2xw260F.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_c1af2d933989efd4ec20,房型展示图,1840600574,地平线风格豪华双床房,,2,https://dimg04.c-ctrip.com/images/1mc3z12000qn5f82t2DE5.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_a2817c4d422d46d053e6,房型展示图,1840600574,地平线风格豪华双床房,,3,https://dimg04.c-ctrip.com/images/1mc1812000qn5flv72851.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_1aa7919af19ba74e6cb3,房型展示图,1840600574,地平线风格豪华双床房,,4,https://dimg04.c-ctrip.com/images/0225612000qt6zw3e0487.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_1c84320f09a02f15c50e,房型展示图,1840600574,地平线风格豪华双床房,,5,https://dimg04.c-ctrip.com/images/1ik6w12000t4mgh8g508B.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_62b29ca4d3b37a5ed499,房型展示图,1840600574,地平线风格豪华双床房,,6,https://dimg04.c-ctrip.com/images/0221i12000qt6zz8jDF6E.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_3f884c8087b8fa37b025,房型展示图,1840600574,地平线风格豪华双床房,,7,https://dimg04.c-ctrip.com/images/1ik6812000shtleiu300A.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_e69f3a8209d1e7f5783e,房型展示图,1840600574,地平线风格豪华双床房,,10,https://dimg04.c-ctrip.com/images/0220w12000qt706md0F10.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_c439031b1697b613eb35,房型展示图,1840600574,地平线风格豪华双床房,,11,https://dimg04.c-ctrip.com/images/1ik1q12000t4mh7zd454C.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_054076b0b4d17e334015,房型展示图,1840600574,地平线风格豪华双床房,,13,https://dimg04.c-ctrip.com/images/0224h12000qt7042s676A.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_435f488a4cf10fcc4d2e,房型展示图,1840600574,地平线风格豪华双床房,,15,https://dimg04.c-ctrip.com/images/0226a12000qt6zd7k9F2F.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_a80a5217ff3d1839901e,房型展示图,1840600574,地平线风格豪华双床房,,18,https://dimg04.c-ctrip.com/images/1mc4012000qn5f838E111.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_ca8df1aa436731f3d443,房型展示图,1840600589,地平线风豪华特大床房,,3,https://dimg04.c-ctrip.com/images/0224m12000qt6zyjo8B70.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_853ed6eeb00dc6313006,房型展示图,1840600589,地平线风豪华特大床房,,6,https://dimg04.c-ctrip.com/images/1ik6q12000skdczmi3F45.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_1be545173371cfb0fb8e,房型展示图,1840600589,地平线风豪华特大床房,,8,https://dimg04.c-ctrip.com/images/0221d12000s6hk4xe5754.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_b9c8512d2b859915a177,房型展示图,1840600589,地平线风豪华特大床房,,9,https://dimg04.c-ctrip.com/images/1ik5812000t4m9jhy3B1C.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_2a79cbf2642f63256bb3,房型展示图,1840600589,地平线风豪华特大床房,,10,https://dimg04.c-ctrip.com/images/1ik2q12000si49dalD37E.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_c67011f8afebc1b407ae,房型展示图,1840600589,地平线风豪华特大床房,,12,https://dimg04.c-ctrip.com/images/0223l12000qt7042r91F7.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_1e4a0ba67cdb48c3401c,房型展示图,1840600589,地平线风豪华特大床房,,13,https://dimg04.c-ctrip.com/images/0226n12000qt70adl537A.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_a3a18f96f7ac71ef4b00,房型展示图,1840600589,地平线风豪华特大床房,,14,https://dimg04.c-ctrip.com/images/0220b12000s6hk6ng08E1.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_af5ad0fd8e0d533dc48e,房型展示图,1840600589,地平线风豪华特大床房,,16,https://dimg04.c-ctrip.com/images/0226z12000s6hk2f8FFEF.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_f2ac15efcad6840ac819,房型展示图,1840600589,地平线风豪华特大床房,,17,https://dimg04.c-ctrip.com/images/0221h12000s6hk3x79E28.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
132914314,room_img_ec295ba4dadfbe523264,房型展示图,1840600589,地平线风豪华特大床房,,22,https://dimg04.c-ctrip.com/images/0223j12000qt706m34462.jpg,https://m.ctrip.com/restapi/soa2/33278/getHotelRoomListInland
