酒店ID,地点ID,地点分类,地点类型,地点名称,距离,交通时间,排序,来源URL
126910332,dom_place_zczeho,周边,,泰国曼谷 · Melt Livehouse Rama 4: Soul After Six,4.5千米,,55,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=126910332&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
126910332,dom_place_mrbazb,周边,,泰国曼谷 · Melt Livehouse Rama 4: Blackbeans,4.5千米,,56,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=126910332&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
126910332,dom_place_3tzteh,周边,,泰国曼谷 · Musketeers 专场演出,4.5千米,,57,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=126910332&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
126910332,dom_place_pxb6uo,周边,,泰国曼谷· CORNBOI vs YEW 拼盘演出,4.5千米,,58,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=126910332&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
126910332,dom_place_yw7vfd,周边,,泰国曼谷 · Scream Fest 音乐节 2026,4千米,,59,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=126910332&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
126910332,dom_place_ci2s13,周边,,泰国曼谷 · PERSES《UNCENSORED》演唱会,3.9千米,,60,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=126910332&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
126910332,dom_place_frcklf,周边,,泰国曼谷 · GEMINI《ART-VENTURE》演唱会,3.9千米,,61,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=126910332&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
126910332,dom_place_88iupr,周边,,EH101 (BITEC),4千米,,62,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=126910332&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
126910332,dom_place_5tr7xo,周边,,泰国曼谷 · Jesse Barrera & Albert Posis《The Best Night Of Your Life》巡演,4.5千米,,63,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=126910332&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
126910332,dom_place_z1mkvw,周边,,泰国曼谷 · 郝熠然《刚好，光遇岛》生日演唱会,4千米,,64,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=126910332&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
126910332,dom_place_bdxzu2,周边,,WOW Park,3.6千米,,65,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=126910332&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
126910332,dom_place_wvbz88,周边,,Kodtalay Seafood Buffet Sukhumvit,3.3千米,,66,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=126910332&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
126910332,dom_place_w17ip4,周边,,Here Hai,4.2千米,,67,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=126910332&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
126910332,dom_place_m05glg,周边,,Gaa,4.7千米,,68,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=126910332&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
126910332,dom_place_vhlu3z,周边,,荣泰米粉,5.5千米,,69,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=126910332&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
126910332,dom_place_aohjw0,周边,,R-HAAN,4.9千米,,70,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=126910332&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
126910332,dom_place_v3quv7,周边,,Sorn,5.4千米,,71,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=126910332&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
126910332,dom_place_uvzdsv,周边,,Haoma,6.7千米,,72,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=126910332&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
126910332,dom_place_3jh5rx,周边,,妈娲力,4.4千米,,73,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=126910332&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
126910332,dom_place_3hp3ak,周边,,Gaggan,6.5千米,,74,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=126910332&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
126910332,dom_place_cke1eg,周边,,Above Eleven Rooftop Bar & Restaurant,7.8千米,,75,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=126910332&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
126910332,dom_place_f5qmvi,周边,,Samrub Samrub Thai,8.8千米,,76,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=126910332&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
126910332,dom_place_jzmeyq,周边,,白云,8.4千米,,77,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=126910332&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
126910332,dom_place_x02zb1,周边,,Vertigo & Moon Bar Rooftop,8.4千米,,78,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=126910332&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
126910332,dom_place_apk3ye,周边,,Sühring,7.6千米,,79,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=126910332&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
126910332,dom_place_k94hyz,周边,,"Elements, Inspired by Ciel Bleu",8.4千米,,80,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=126910332&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
126910332,dom_place_w0dho1,周边,,Le Du,9.6千米,,81,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=126910332&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
126910332,dom_place_ni89bj,周边,,Jeh O Chula,10.9千米,,82,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=126910332&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
126910332,dom_place_tal0dh,周边,,建兴酒家(尚泰领使商场分店),8.6千米,,83,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=126910332&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
126910332,dom_place_3ba4yu,周边,,紫桂轩,9.1千米,,84,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=126910332&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
126910332,dom_place_c1rlq1,周边,,nahm,8.5千米,,85,https://hotels.ctrip.com/hotels/detail/?cityEnName=Bangkok&cityId=359&hotelId=126910332&checkIn=2026-09-28&checkOut=2026-09-29&adult=1&children=0&crn=1&ages=&curr=CNY&barcurr=CNY&hotelType=normal&display=incavg
126927067,64280518,交通,7,地铁: 沙拉登地铁站,"步行距离1.4公里,约20分钟",,1,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,64283047,交通,7,地铁: 是乐园地铁站,"步行距离1.5公里,约22分钟",,2,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,141305950,交通,3,火车站: Silom MRT Station,"步行距离1.8公里,约27分钟",,3,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,142209891,交通,3,火车站: 湄南,"驾车距离3.5公里,约9分钟",,4,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,13099857,交通,2,机场: 曼谷廊曼国际机场,"驾车距离25.5公里,约30分钟",,5,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,77030,景点,5,伦披尼公园,直线距离1.2公里,,1,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,13242741,景点,5,朱拉隆功大学,直线距离2.1公里,,2,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,144011752,景点,5,曼谷一号,直线距离1.2公里,,3,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,36932169,景点,5,王权大京都大厦,直线距离1.2公里,,4,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,10523392,景点,5,帕蓬夜市,直线距离1.2公里,,5,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,56594174,景点,5,王权大京都大厦玻璃观景台,直线距离1.2公里,,6,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,77017,景点,5,四面佛,直线距离2.6公里,,7,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,20905341,景点,5,马里安曼印度庙,直线距离1.7公里,,8,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,156422172,景点,5,泰国曼谷 · MSIG FAN FEST 2026 拼盘演唱会,直线距离1.8公里,,9,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,155055459,景点,5,泰国曼谷 · BE:FIRST 2026 世界巡演,直线距离1.8公里,,10,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,156453551,景点,5,泰国曼谷 · 曼谷国际卡牌展 2026,直线距离1.8公里,,11,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,155089465,景点,5,泰国曼谷 · MILLI 2026《JAA EHH!》亚洲巡演,直线距离1.8公里,,12,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,82078,景点,5,湄南河,直线距离6.6公里,,13,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,156453907,景点,5,泰国曼谷 · The Omnific Live in Bangkok,直线距离2.6公里,,14,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,156463221,景点,5,Vivienne Westwood《她和她的珠宝展》 (Vivienne Westwood & Jewellery Exhibition),直线距离2.7公里,,15,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,22847028,景点,5,诗丽吉皇后国家会展中心,直线距离2.2公里,,16,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,156643922,景点,5,泰国曼谷 · I LOVE 70'S : THE A-B-C 慈善演唱会,直线距离3公里,,17,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,156445966,景点,5,2026神奇曼谷马拉松,直线距离2.8公里,,18,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,156405127,景点,5,2026亚洲国际游戏展览会×泰国游戏展（gamescom asia x Thailand Game Show 2026）,直线距离2.2公里,,19,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,153994917,景点,5,湄南河游船,直线距离6.5公里,,20,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,154258927,景点,5,泰国曼谷 · Fujii Kaze Prema World Tour in Bangkok,直线距离3.1公里,,21,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,153412577,景点,5,MELAND(Bangkok SIAM PARAGON),直线距离2.9公里,,22,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,136007821,景点,5,曼谷河城艺术古董中心,直线距离2.9公里,,23,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,15011654,景点,5,汤之森日式温泉馆(Sukhumvit 26店),直线距离3公里,,24,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,134087196,景点,5,曼谷大象观光巴士,直线距离3公里,,25,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,33589785,景点,5,白玉兰号夜游湄南河,直线距离2.9公里,,26,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,33573594,景点,5,璀璨明珠号夜游湄南河,直线距离3公里,,27,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,33555176,景点,5,大珍珠号湄南河游船,直线距离3公里,,28,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,154241279,景点,5,超级银河号湄南河游船,直线距离3.2公里,,29,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,70090064,景点,5,曼谷美食观光巴士,直线距离2.9公里,,30,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,17040876,美食,10,白云,直线距离340米,,1,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,17041283,美食,10,Vertigo & Moon Bar Rooftop,直线距离340米,,2,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,487397,美食,10,nahm,直线距离330米,,3,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,134224605,美食,10,Samrub Samrub Thai,直线距离710米,,4,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,487407,美食,10,EAT ME RESTAURANT,直线距离740米,,5,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,17041454,美食,10,Somtum Der,直线距离810米,,6,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,82989891,美食,10,Paii 餐厅,直线距离1公里,,7,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,17041293,美食,10,Le Du,直线距离1.1公里,,8,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,136058537,美食,10,Ojo Bangkok,直线距离1.2公里,,9,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,151242047,美食,10,Duet by David Toutain,直线距离1.1公里,,10,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,30738374,美食,10,Sühring,直线距离1.3公里,,11,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,82989013,美食,10,Baan Suriyasai,直线距离1.5公里,,12,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,136319241,美食,10,Baan Suan Sathon,直线距离1.4公里,,13,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,487441,美食,10,Blue Elephant Bangkok Sathorn Cooking School & Restaurant,直线距离1.9公里,,14,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,31112649,美食,10,Saneh Jaan,直线距离1.8公里,,15,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,10791832,美食,10,Issaya Siamese Club,直线距离1.4公里,,16,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,10354992,美食,10,Mango Tree,直线距离1.3公里,,17,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,19647611,美食,10,Celadon Bangkok,直线距离420米,,18,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,487351,美食,10,Breeze,直线距离2.3公里,,19,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,17040641,美食,10,Sirocco,直线距离2.3公里,,20,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,153106095,购物,12,都喜中央公园,直线距离860米,,1,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,17046169,购物,12,Hong Kong Plaza,直线距离800米,,2,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,31768413,购物,12,尚泰百貨（是隆店）,直线距离890米,,3,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,32129752,购物,12,萬客隆 沙吞分隆,直线距离1.3公里,,4,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,38106403,购物,12,像素立方社区生活馆,直线距离1.1公里,,5,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,99590612,购物,12,Lalai Sap Market,直线距离1.2公里,,6,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,18189516,购物,12,Venus Jewelry,直线距离1.4公里,,7,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,102149,购物,12,金汤普森（Surawong）,直线距离1.2公里,,8,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,70269202,购物,12,Cortina Watch,直线距离1.1公里,,9,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,88876873,购物,12,三洋中心,直线距离1.8公里,,10,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,61224971,购物,12,查珠里商业广场,直线距离1.6公里,,11,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,55802144,购物,12,Five Prows Barber Shop,直线距离1.8公里,,12,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,18189387,购物,12,Jewelry Trade Center,直线距离2公里,,13,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,10567658,购物,12,兰伯特宝石设计店,直线距离1.8公里,,14,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,31112256,购物,12,Ring Cafe by Lumière,直线距离1.7公里,,15,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,39586824,购物,12,拍喃三路美铺汇,直线距离2.2公里,,16,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,78727963,购物,12,Victor Tailor,直线距离2.4公里,,17,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,10567642,购物,12,暹罗百丽宫,直线距离2.9公里,,18,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,47381636,购物,12,尚泰百货（Rama3）,直线距离2.6公里,,19,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,10567634,购物,12,尚泰世界购物中心,直线距离2.9公里,,20,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
126927067,61926817,购物,12,Bangrak Bazaar,直线距离2.6公里,,21,https://m.ctrip.com/restapi/soa2/33278/getDetailAdditionalInfo
