Google地点ID,地点名称,服务属性,是否支持
ChIJYzOn8BOZ4jARh8GAgyjqAIQ,Mit Ko Yuan Restaurant,供应啤酒,是
ChIJYzOn8BOZ4jARh8GAgyjqAIQ,Mit Ko Yuan Restaurant,供应鸡尾酒,否
ChIJYzOn8BOZ4jARh8GAgyjqAIQ,Mit Ko Yuan Restaurant,供应葡萄酒,否
ChIJYzOn8BOZ4jARh8GAgyjqAIQ,Mit Ko Yuan Restaurant,现场音乐,否
ChIJYzOn8BOZ4jARh8GAgyjqAIQ,Mit Ko Yuan Restaurant,无障碍入口,否
ChIJYzOn8BOZ4jARh8GAgyjqAIQ,Mit Ko Yuan Restaurant,无障碍停车,否
ChIJYzOn8BOZ4jARh8GAgyjqAIQ,Mit Ko Yuan Restaurant,无障碍座位,否
ChIJYzOn8BOZ4jARh8GAgyjqAIQ,Mit Ko Yuan Restaurant,适合团体,是
ChIJYzOn8BOZ4jARh8GAgyjqAIQ,Mit Ko Yuan Restaurant,供应晚餐,是
ChIJIUU5Lm2Z4jARAvWCA0tEHtQ,My Darling,无障碍入口,否
ChIJI2XO5BOZ4jARYwpwQpslZL0,Niyom Potchana,无障碍入口,否
ChIJI2XO5BOZ4jARYwpwQpslZL0,Niyom Potchana,无障碍停车,否
ChIJI2XO5BOZ4jARYwpwQpslZL0,Niyom Potchana,无障碍座位,否
ChIJI2XO5BOZ4jARYwpwQpslZL0,Niyom Potchana,可预约,是
ChIJgeO0SWuZ4jAR8KeWm3lWz4M,PaDang Kitchen,无障碍入口,否
ChIJgeO0SWuZ4jAR8KeWm3lWz4M,PaDang Kitchen,无障碍停车,是
ChIJgeO0SWuZ4jAR8KeWm3lWz4M,PaDang Kitchen,无障碍座位,是
ChIJgeO0SWuZ4jAR8KeWm3lWz4M,PaDang Kitchen,可预约,是
ChIJgeO0SWuZ4jAR8KeWm3lWz4M,PaDang Kitchen,无障碍洗手间,否
ChIJv_Q5T2uZ4jAR8xSdU8m0UFo,Pat Café BoRaan (แพท คาเฟ่ โบราณ),无障碍入口,是
ChIJv_Q5T2uZ4jAR8xSdU8m0UFo,Pat Café BoRaan (แพท คาเฟ่ โบราณ),无障碍停车,是
ChIJv_Q5T2uZ4jAR8xSdU8m0UFo,Pat Café BoRaan (แพท คาเฟ่ โบราณ),可预约,是
ChIJIWlio8KZ4jARtmoZ4pEglqU,Phukej Restaurant,可预约,是
ChIJR7ge-hmZ4jARtJIF81HrXAE,Puyai Lee Restaurant,无障碍入口,是
ChIJR7ge-hmZ4jARtJIF81HrXAE,Puyai Lee Restaurant,无障碍停车,否
ChIJR7ge-hmZ4jARtJIF81HrXAE,Puyai Lee Restaurant,无障碍座位,是
ChIJR7ge-hmZ4jARtJIF81HrXAE,Puyai Lee Restaurant,可预约,是
ChIJjYPUa8GZ4jARi9fgigQOiR8,RONGROS,无障碍入口,否
ChIJjYPUa8GZ4jARi9fgigQOiR8,RONGROS,无障碍停车,否
ChIJjYPUa8GZ4jARi9fgigQOiR8,RONGROS,无障碍座位,否
ChIJjYPUa8GZ4jARi9fgigQOiR8,RONGROS,可预约,是
ChIJaxq89xaZ4jARQtKhE1uqq9c,Raan Jay Fai,适合儿童,否
ChIJaxq89xaZ4jARQtKhE1uqq9c,Raan Jay Fai,适合观看体育,否
ChIJaxq89xaZ4jARQtKhE1uqq9c,Raan Jay Fai,有洗手间,是
ChIJaxq89xaZ4jARQtKhE1uqq9c,Raan Jay Fai,户外座位,是
ChIJaxq89xaZ4jARQtKhE1uqq9c,Raan Jay Fai,外带,是
ChIJaxq89xaZ4jARQtKhE1uqq9c,Raan Jay Fai,堂食,是
ChIJaxq89xaZ4jARQtKhE1uqq9c,Raan Jay Fai,路边取餐,否
ChIJaxq89xaZ4jARQtKhE1uqq9c,Raan Jay Fai,供应早餐,否
ChIJaxq89xaZ4jARQtKhE1uqq9c,Raan Jay Fai,供应早午餐,是
ChIJaxq89xaZ4jARQtKhE1uqq9c,Raan Jay Fai,供应午餐,是
ChIJaxq89xaZ4jARQtKhE1uqq9c,Raan Jay Fai,供应咖啡,否
ChIJaxq89xaZ4jARQtKhE1uqq9c,Raan Jay Fai,供应甜品,否
ChIJaxq89xaZ4jARQtKhE1uqq9c,Raan Jay Fai,供应啤酒,是
ChIJaxq89xaZ4jARQtKhE1uqq9c,Raan Jay Fai,供应鸡尾酒,否
ChIJaxq89xaZ4jARQtKhE1uqq9c,Raan Jay Fai,供应葡萄酒,否
ChIJaxq89xaZ4jARQtKhE1uqq9c,Raan Jay Fai,供应素食,是
ChIJaxq89xaZ4jARQtKhE1uqq9c,Raan Jay Fai,现场音乐,否
ChIJaxq89xaZ4jARQtKhE1uqq9c,Raan Jay Fai,无障碍入口,否
ChIJaxq89xaZ4jARQtKhE1uqq9c,Raan Jay Fai,无障碍停车,否
ChIJaxq89xaZ4jARQtKhE1uqq9c,Raan Jay Fai,无障碍座位,否
ChIJaxq89xaZ4jARQtKhE1uqq9c,Raan Jay Fai,可预约,是
ChIJaxq89xaZ4jARQtKhE1uqq9c,Raan Jay Fai,允许携带宠物,否
ChIJaxq89xaZ4jARQtKhE1uqq9c,Raan Jay Fai,供应晚餐,是
ChIJaxq89xaZ4jARQtKhE1uqq9c,Raan Jay Fai,无障碍洗手间,否
ChIJxbaoswaZ4jAR6rPYQd9t2uA,Rodchad Kaprow,无障碍停车,否
ChIJES6fOZyZ4jARdm-CczuHFHY,RosSamran (รสสำราญ),可预约,是
ChIJe3-XQxCZ4jAR3-0RRlsGVxk,Rosaroi PhraNakhon รสอร่อย พระนคร,无障碍座位,是
ChIJG1OofgCZ4jARXsx_H9L2E80,Rosirin Café & Bar รสสิรินท์ร by เวียงใต้,无障碍入口,是
ChIJG1OofgCZ4jARXsx_H9L2E80,Rosirin Café & Bar รสสิรินท์ร by เวียงใต้,可预约,是
ChIJB-4hdgCZ4jAR13qj3GA04jk,S&P Restaurant & Bekery,可预约,是
ChIJO8TqvWyZ4jARJ3_ZAlMWJbY,SIAM ORIGINS,无障碍座位,是
ChIJO8TqvWyZ4jARJ3_ZAlMWJbY,SIAM ORIGINS,可预约,是
ChIJg4mOiySZ4jARp3NPQ9A9RGc,Sang Tha Tian,无障碍入口,否
ChIJg4mOiySZ4jARp3NPQ9A9RGc,Sang Tha Tian,无障碍停车,否
ChIJg4mOiySZ4jARp3NPQ9A9RGc,Sang Tha Tian,无障碍座位,否
ChIJg4mOiySZ4jARp3NPQ9A9RGc,Sang Tha Tian,可预约,是
ChIJg2cA_BOZ4jARbGS3W8TDU20,Saw Nah Wang,无障碍入口,否
ChIJg2cA_BOZ4jARbGS3W8TDU20,Saw Nah Wang,无障碍停车,否
ChIJg2cA_BOZ4jARbGS3W8TDU20,Saw Nah Wang,无障碍座位,否
ChIJg2cA_BOZ4jARbGS3W8TDU20,Saw Nah Wang,可预约,否
ChIJI8RErwSZ4jARa52nmelXqz0,Seo Lang,无障碍入口,否
ChIJI8RErwSZ4jARa52nmelXqz0,Seo Lang,无障碍停车,否
ChIJI8RErwSZ4jARa52nmelXqz0,Seo Lang,无障碍座位,否
ChIJI8RErwSZ4jARa52nmelXqz0,Seo Lang,可预约,否
ChIJc_3ekBGZ4jAR8YNM8oyK6-s,Seri ร้านเสรี,无障碍入口,否
ChIJc_3ekBGZ4jAR8YNM8oyK6-s,Seri ร้านเสรี,无障碍停车,否
ChIJc_3ekBGZ4jAR8YNM8oyK6-s,Seri ร้านเสรี,无障碍座位,否
ChIJeeyCzJOZ4jARnijUZok0prY,Somtam Ha Yaek,可预约,是
ChIJ1ZUFby-Z4jARG1iyTAZWxjw,"Somtum Der, Tha Tien ส้มตำเด้อ ท่าเตียน",无障碍入口,否
ChIJ1ZUFby-Z4jARG1iyTAZWxjw,"Somtum Der, Tha Tien ส้มตำเด้อ ท่าเตียน",可预约,是
ChIJjZS9RwSZ4jARNZMgiT03fJ4,Supanniga Eating Room Tha Tien,无障碍入口,否
ChIJjZS9RwSZ4jARNZMgiT03fJ4,Supanniga Eating Room Tha Tien,无障碍停车,否
ChIJjZS9RwSZ4jARNZMgiT03fJ4,Supanniga Eating Room Tha Tien,无障碍座位,否
ChIJjZS9RwSZ4jARNZMgiT03fJ4,Supanniga Eating Room Tha Tien,可预约,是
ChIJfX5VxgWZ4jARunaN7-8daME,THE SIXTH 6th,无障碍入口,否
ChIJfX5VxgWZ4jARunaN7-8daME,THE SIXTH 6th,无障碍停车,否
ChIJfX5VxgWZ4jARunaN7-8daME,THE SIXTH 6th,可预约,否
ChIJpwDjIxuZ4jARWreXxzQCwCQ,Thai Heng Li Restaurant,无障碍停车,否
ChIJpwDjIxuZ4jARWreXxzQCwCQ,Thai Heng Li Restaurant,无障碍座位,否
ChIJpwDjIxuZ4jARWreXxzQCwCQ,Thai Heng Li Restaurant,可预约,否
ChIJxeRITBmZ4jAR4TQNYRZYstw,The Originals Mae On's Curry Over Rice at Saphan Han,无障碍入口,否
ChIJxeRITBmZ4jAR4TQNYRZYstw,The Originals Mae On's Curry Over Rice at Saphan Han,无障碍停车,否
ChIJxeRITBmZ4jAR4TQNYRZYstw,The Originals Mae On's Curry Over Rice at Saphan Han,无障碍座位,否
ChIJuygu3fyZ4jARUC_Gds9Hff8,Tik’s Spicy Salad,无障碍停车,否
ChIJuygu3fyZ4jARUC_Gds9Hff8,Tik’s Spicy Salad,无障碍座位,否
ChIJf2yG3BOZ4jARE3o3rhUTyJk,Uncle & Friends,可预约,是
ChIJVYWK3BOZ4jAR_M5fGQk0OrA,Yui mung bean rice-crepe,无障碍入口,否
ChIJVYWK3BOZ4jAR_M5fGQk0OrA,Yui mung bean rice-crepe,无障碍停车,否
ChIJVYWK3BOZ4jAR_M5fGQk0OrA,Yui mung bean rice-crepe,无障碍座位,否
ChIJ_8IVPhqZ4jARwJZltUwb7Hk,ครัวชฎา,可预约,是
ChIJEdxBjROZ4jARaqB9gQHgfu8,บ้าน ๑๐๐ ปี,可预约,是
ChIJY3fswo-Z4jARm0mwI29TW1M,ร้านขจร | Kajohn Authentic Southern Thai Cuisine,无障碍座位,是
ChIJY3fswo-Z4jARm0mwI29TW1M,ร้านขจร | Kajohn Authentic Southern Thai Cuisine,可预约,是
ChIJD8VD_L6Z4jAR0eSw7J8tcoM,ร้านอาหาร J&B,可预约,是
ChIJH9ZLOWCZ4jARubSaEqTFMaQ,ร้านไก่ทอด หมูทอด,无障碍停车,否
ChIJy68JUD6Z4jARCkygmXXFjJM,สุธาทิพย์ขนมจีนไหหลำ 陳裕盛,无障碍入口,否
ChIJy68JUD6Z4jARCkygmXXFjJM,สุธาทิพย์ขนมจีนไหหลำ 陳裕盛,无障碍停车,否
ChIJy68JUD6Z4jARCkygmXXFjJM,สุธาทิพย์ขนมจีนไหหลำ 陳裕盛,无障碍座位,否
ChIJy68JUD6Z4jARCkygmXXFjJM,สุธาทิพย์ขนมจีนไหหลำ 陳裕盛,可预约,否
ChIJ5xUnRWGZ4jARhMo0GWgbJVM,ส้มตำสุวรรณี(ยายนาง)​,无障碍入口,否
ChIJ5xUnRWGZ4jARhMo0GWgbJVM,ส้มตำสุวรรณี(ยายนาง)​,可预约,是
ChIJifZ0FKuZ4jARKecZ90T_JxU,อ้วนโภชนา อาหารไทย อีสาน (ตำนานกว่า 40 ปี),可预约,是
ChIJ7SZIk_qZ4jARVCPF1e8yWuk,เฮียเม้งก๋วยเตี๋ยวเป็ด ตลาดตรอกหม้อ,无障碍入口,否
ChIJp-NPayKZ4jAR0iEfwB-800A,Jae Lee Vegan,可预约,否
ChIJ2aZ45AWZ4jARk6CNKwMHa-A,Kem-Kon Vegan Phahurat,无障碍入口,否
ChIJ2aZ45AWZ4jARk6CNKwMHa-A,Kem-Kon Vegan Phahurat,无障碍停车,否
ChIJFfYmYOWZ4jARDkhCxaszX_I,Mello Vegan,可预约,是
ChIJobojk76Z4jAR0AmSzV3wDLY,Vegan Pranakhon- Khaosan Road วีแกนพระนคร- ถนนข้าวสาร,可预约,是
ChIJtQpmMhOZ4jARJiZhOZuPJFs,Ethos Vegetarian & Vegan Restaurant,无障碍入口,否
ChIJtQpmMhOZ4jARJiZhOZuPJFs,Ethos Vegetarian & Vegan Restaurant,无障碍停车,否
ChIJtQpmMhOZ4jARJiZhOZuPJFs,Ethos Vegetarian & Vegan Restaurant,无障碍座位,否
ChIJtQpmMhOZ4jARJiZhOZuPJFs,Ethos Vegetarian & Vegan Restaurant,无障碍洗手间,否
ChIJK9KcKwCZ4jARzo42vQ8RFlw,GYO FU Vegetarian Dumplings - เกี๊ยวฟู,可预约,是
ChIJcfWPPiKZ4jAR3SYBtYzKCOs,Jae Oa Vegetarian,无障碍入口,否
ChIJcfWPPiKZ4jAR3SYBtYzKCOs,Jae Oa Vegetarian,无障碍停车,否
ChIJcfWPPiKZ4jAR3SYBtYzKCOs,Jae Oa Vegetarian,无障碍座位,否
ChIJqfcXYRmZ4jARsbM6bvRZ_Ek,Punjabi Masala Indian Restaurant,无障碍入口,否
ChIJqfcXYRmZ4jARsbM6bvRZ_Ek,Punjabi Masala Indian Restaurant,无障碍停车,否
ChIJV9-ZLBKZ4jARBxYS3UFf4V8,Vegetarian Healthy Food Restaurant,无障碍停车,否
ChIJ9dfwywWZ4jARKuuXPZ3f1tg,Tonkin Annam,无障碍入口,否
ChIJ9dfwywWZ4jARKuuXPZ3f1tg,Tonkin Annam,无障碍停车,否
ChIJ9dfwywWZ4jARKuuXPZ3f1tg,Tonkin Annam,无障碍座位,否
ChIJ9dfwywWZ4jARKuuXPZ3f1tg,Tonkin Annam,可预约,是
ChIJd_eU9gOZ4jART3P_cATpV0Y,Yuenan - เยี่ยหนาน สาขานางเลิ้ง,可预约,是
ChIJESDN2VaZ4jARem9H7ZirOlw,ปากหม้อ พุ-พาน สาขาตะนาว,无障碍入口,否
ChIJESDN2VaZ4jARem9H7ZirOlw,ปากหม้อ พุ-พาน สาขาตะนาว,无障碍停车,否
