酒店ID,标准平台ID,原始平台名称,是否官网,采集通道,采集优先级,URL解析状态,房型采集状态,房型数量,售卖方案数量,结构核验状态,可达性核验状态,身份核验状态,机器质量等级,是否可进入比价,阻断原因,最近采集时间,采集批次ID,记录哈希
ChIJ6eU-TACZ4jARnfTiHPQe_Rs,travelocity,Travelocity.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,5297b7887e940e4373178fdf8c1fe8502182f9eaf4f56da30d7b6a07e7c3cf54
ChIJ6xWy7G2Z4jAR0AwpqTS9Bzg,agoda,Agoda,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,c8a61cd822a15d1572da0bd447982305bea71f2d42adec0be18ef96f7658b070
ChIJ6xWy7G2Z4jAR0AwpqTS9Bzg,bluepillow,Bluepillow.com,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,3a6b9c9d1d0d9049bc9fb32005d6962b35fadd813c1a205683f6d6952808243b
ChIJ6xWy7G2Z4jAR0AwpqTS9Bzg,reserving,Reserving,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,cbc213b6e719a5fc18b3dcd72c7cdb8d4491387d2b7ac26c730ac92f2ed02720
ChIJ6xWy7G2Z4jAR0AwpqTS9Bzg,tripadvisor,Tripadvisor.com,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,3baf84e60a11d3c1483b23ede9224cdb1ae1b7b88bfe13514f35b6265c8523de
ChIJ6y7asRKZ4jARrCs-Hxrck0o,agoda,Agoda,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,3fb107ab774e7af02d54160662f15f72c1a877d5a5292f116ead5d6d6e7d8569
ChIJ6y7asRKZ4jARrCs-Hxrck0o,bluepillow,Bluepillow.com,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,14413e861b0c99450c10e860f64672b0bdcc2efbae7c35e7bf317c5fcdc1bdd7
ChIJ6y7asRKZ4jARrCs-Hxrck0o,booking,Booking.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,37243fcd958746126fd44fd84eb157683f94cdf1a5aa57fb9ea9574a7caaf31c
ChIJ6y7asRKZ4jARrCs-Hxrck0o,etrip,Etrip.net,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,261521d67962a1fb46aa9d843ff11b42f67dc0c34a6695febfeb14bf27010a77
ChIJ6y7asRKZ4jARrCs-Hxrck0o,goseek,goseek.com,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,e0eedab9eea245d61fbfa699b1377e97a08505055f150030fb8e38f4658fbf11
ChIJ6y7asRKZ4jARrCs-Hxrck0o,hotelscombined,Hotelscombined.com,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,d2fb210d71aed6b1958d1d6a5a9f462636cb62f006b6f460087d4425efe55bed
ChIJ6y7asRKZ4jARrCs-Hxrck0o,hutchgo,hutchgo (Hutchison Travel Limited),否,precision,second,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,ed252e1c001651f4d2b77509bd3a131d9e32e5931cdfa2cbe36e3dee7e6d1393
ChIJ6y7asRKZ4jARrCs-Hxrck0o,kayak,KAYAK.com,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,22426d560fcdaa21fff8396a9c12003a17d8351183773b4ce45ebd049ce719db
ChIJ6y7asRKZ4jARrCs-Hxrck0o,momondo,momondo.com,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,6ecfafaab45478e9842294b87c48f1589be3edc6223ad8d645ec0050407b5ddd
ChIJ6y7asRKZ4jARrCs-Hxrck0o,official_cloudbeds,Yes Kaosan,是,precision,official,待浏览器解析,尚未采集,0,0,待补齐,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,9428f8fce88c75da29b8f35507d9437c89b0d88964bad78d9291c8ec5b5665f3
ChIJ6y7asRKZ4jARrCs-Hxrck0o,traveloka,Traveloka.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,5bf78195e435fa16585754bd503db6b9c00b97f97f6150f448fa5483e3aa4c44
ChIJ6y7asRKZ4jARrCs-Hxrck0o,trip,Trip.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,fef388d5f648c5f8eaf7bb71b59f88331e2d467876b74a4d971b3d3e835b6d16
ChIJ6y7asRKZ4jARrCs-Hxrck0o,tripening,Tripening Hotels,否,none,none,静态详情URL已确认,尚未采集,0,0,通过,已确认,待核验,T1,否,URL结构已固化，尚未取得房型与售卖方案,,20260904-093453-csv-761aec95,53b8f4c32c28d724f2c3835b6b8ee62870349017773f2b5b7a25ae4f318b5504
ChIJ6y7asRKZ4jARrCs-Hxrck0o,vio,Vio.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,56e6274726bb269e58bcab5f18252327b6f2d11ee30329ddf62e10405074f533
ChIJ6z-CdSGZ4jARojKsdCG8GME,cheaptickets,CheapTickets.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,9a7ef1e4e0b4f66d05d6b295919d967b790f6ad4c8f70e2cc3ad0178f9f8d1d1
ChIJ6z-CdSGZ4jARojKsdCG8GME,clicktrip,Clicktrip.com,否,none,none,静态详情URL已确认,尚未采集,0,0,待补齐,已确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,8e28d3c2d3259e779ba32ca4acf328cf072d105ee0d6821665189da945ddacee
ChIJ6z-CdSGZ4jARojKsdCG8GME,dealbase,dealbase.com,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,31c8901a39372db7b6b6ecbc75f4d5f4f6f1331f730873f25af4f33d42ba1f6a
ChIJ6z-CdSGZ4jARojKsdCG8GME,easemytrip,EaseMyTrip.com,否,precision,second,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,bcd492cbbc8fad571b95d9a411d409357b4818690e0fba58c996a479bafe9693
ChIJ6z-CdSGZ4jARojKsdCG8GME,edreams,eDreams,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,ef428b5653634d55d568460649f81234457325e75492efdb982ad16ba632f8c6
ChIJ6z-CdSGZ4jARojKsdCG8GME,evendo,Evendo,否,none,none,静态详情URL已确认,尚未采集,0,0,通过,已确认,待核验,T1,否,URL结构已固化，尚未取得房型与售卖方案,,20260904-093453-csv-761aec95,e9142d6f802eddf361416c856b9d61cef818c0f38ded5666bab16f93f2e6c8fb
ChIJ6z-CdSGZ4jARojKsdCG8GME,expedia,Expedia.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,0796cd71655cd1246baad55965cbe03e18e7c5c8d9f67b51ef3483b99e2e527d
ChIJ6z-CdSGZ4jARojKsdCG8GME,hotels,Hotels.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,423835c32c4b657295a3aba004a543e48198cb7c85e77d526815f85994bca29b
ChIJ6z-CdSGZ4jARojKsdCG8GME,hotelscombined,Hotelscombined.com,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,8ddf77565489609b9418c8353cf04c9c99f6e9920bdb650b79ca4c6d0ad58c9e
ChIJ6z-CdSGZ4jARojKsdCG8GME,kayak,KAYAK.com,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,fb61d30f5ebbf85f8e8347acd67fa82699c459aec33a96f63a50edf4c66c24f4
ChIJ6z-CdSGZ4jARojKsdCG8GME,kiwi,Kiwi.com,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,28dfb33167f0b399629a5e9e7b560ac1f38a31f274e620b06590be2f0a8ff4ee
ChIJ6z-CdSGZ4jARojKsdCG8GME,klook,klook,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,82b7bff001b8876210360d68e20f4c2d0971bb2a4eb1b2073b6425989d1d0462
ChIJ6z-CdSGZ4jARojKsdCG8GME,momondo,momondo.com,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,7e627baef1bd33b87a6335ab21c98cab8586cfa658cb1f0f0f20f4b81a69fd66
ChIJ6z-CdSGZ4jARojKsdCG8GME,orbitz,Orbitz.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,0d1408aaabc1f931694a15bc47ee775503ec8b908572fb671967657b3fbc3756
ChIJ6z-CdSGZ4jARojKsdCG8GME,priceline,Priceline,否,precision,second,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,2ae2fa3d06835e6adde5eef495a796020000cfbf00f00145b3ebc6ac2d3da269
ChIJ6z-CdSGZ4jARojKsdCG8GME,reserving,Reserving,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,c8a64c5e0d48ca8acb5b93e2490d4981c16838dac82753c77782a0b7bebc6ac2
ChIJ6z-CdSGZ4jARojKsdCG8GME,stayforlong,Stayforlong.com,否,precision,second,静态详情URL已确认,尚未采集,0,0,通过,已确认,待核验,T1,否,URL结构已固化，尚未取得房型与售卖方案,,20260904-093453-csv-761aec95,7b3dd0e01d349331d2ab0527561ad2ac8eb8e5bde84eb9b02c4105746b8f0423
ChIJ6z-CdSGZ4jARojKsdCG8GME,tiket,Tiket.com,否,precision,second,静态详情URL已确认,尚未采集,0,0,通过,已确认,待核验,T1,否,URL结构已固化，尚未取得房型与售卖方案,,20260904-093453-csv-761aec95,c1ab3007eece9f78896c4b151d4bbac3edeea33c9768fc7e1abf9e27faadedc8
ChIJ6z-CdSGZ4jARojKsdCG8GME,travelocity,Travelocity.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,4b30acfb3a054849045124cbce6027aad052d5da7202682121d39e64dc7da8cd
ChIJ6z-CdSGZ4jARojKsdCG8GME,traveloka,Traveloka.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,932b2136f2017de1956903144d60e7b5506dfb1e9e8e4928d6d3bd1738759a14
ChIJ6z-CdSGZ4jARojKsdCG8GME,traveluro,Traveluro,否,none,none,静态详情URL已确认,尚未采集,0,0,通过,已确认,待核验,T1,否,URL结构已固化，尚未取得房型与售卖方案,,20260904-093453-csv-761aec95,47b6727b95f40ee146435fe0b017daf2e0a8205b5116897e548c2e3801236747
ChIJ6z-CdSGZ4jARojKsdCG8GME,trip,Trip.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,cbe36890bfc9f77576a1a3e246359fb6436c3e5c06bb8c0e22d85960b08c88ac
ChIJ6z-CdSGZ4jARojKsdCG8GME,tripening,Tripening Hotels,否,none,none,静态详情URL已确认,尚未采集,0,0,通过,已确认,待核验,T1,否,URL结构已固化，尚未取得房型与售卖方案,,20260904-093453-csv-761aec95,ac68ce9077f07ba968007f06c5c7276f74f079951d0fcdad2c06b9f26c9c5b07
ChIJ6z-CdSGZ4jARojKsdCG8GME,vio,Vio.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,ec3a1e1c057fd72aa19851836ae0bc0c7199ae8c0198523b1668f0e5ef6c132f
ChIJ6z-CdSGZ4jARojKsdCG8GME,wego,Wego,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,4fb2b71ad269b0b03521d000f941c2a251061ff2dc8f79cb42928eb2b65bd2a3
ChIJ6zzgZ5SZ4jARt99027myz-c,agoda,Agoda,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,79c6e61dec4355a4b7cb0ffe07303d87c7dcd2b2cc0eac60ff78f212b73eb4fe
ChIJ6zzgZ5SZ4jARt99027myz-c,bluepillow,Bluepillow.com,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,ba8a9a3bac9c24886f337a8c8e1a8a608bb9eb4e8c4a6b27cfadfc50ee4a30ee
ChIJ6zzgZ5SZ4jARt99027myz-c,booking,Booking.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,6887711c09617379f49be6e39daaf04128063cec576cf8aa641d40b04b6bdfca
ChIJ6zzgZ5SZ4jARt99027myz-c,etrip,Etrip.net,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,75dd67adc1a7a218b8d8be3860f88573a065a5ddf50294e7eb9f8cedba38a136
ChIJ6zzgZ5SZ4jARt99027myz-c,official_cloudbeds,Phranakhon Poshtel,是,precision,official,待浏览器解析,尚未采集,0,0,待补齐,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,f4d49d11a047ced7202534900c6dcf1b1a464ed2720e0827a390e0f8efebb2d6
ChIJ6zzgZ5SZ4jARt99027myz-c,trip,Trip.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,1140f05cdbb34b805040c4f21c5fda986a88e05b10d3c7fcd740f2b498993932
ChIJ6zzgZ5SZ4jARt99027myz-c,tripadvisor,Tripadvisor.com,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,bb5cea2840f5d79b78c300f1fdc3dfa4e82a349c1f0c403721eda4e28894e9bb
ChIJ6zzgZ5SZ4jARt99027myz-c,vio,Vio.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,f889b5602eaec8326815bd29391ea285de5462c2a7a55687e46781b306b394d8
ChIJ7-Rl8XKZ4jARIshnecv4ueA,agoda,Agoda,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,10f50f821f730854d10e42f5afe50db78f54edc8802bd077e4c9df94e9ee24f7
ChIJ7-Rl8XKZ4jARIshnecv4ueA,bluepillow,Bluepillow.com,否,probe,probe,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,37d0bf91bf59f4d8007e369a424cac0f0bf5bf8703d144006e486e360f7f9e69
ChIJ7-Rl8XKZ4jARIshnecv4ueA,cheaptickets,CheapTickets.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,792823a95d91e5c4a71d9757e933e8af387bafc847f88029ddbf770d0a2969cd
ChIJ7-Rl8XKZ4jARIshnecv4ueA,dealbase,dealbase.com,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,fafb2a38993305b17e8d1c344a9ae762321d4c657acf520f2451c58587c2214f
ChIJ7-Rl8XKZ4jARIshnecv4ueA,easemytrip,EaseMyTrip.com,否,precision,second,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,bb008c6d23c857213653204ad5a83b5020e6fac3f304d3fe5c95b0529b5e4a68
ChIJ7-Rl8XKZ4jARIshnecv4ueA,edreams,eDreams,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,ee37cf1911c6871fd61bc6ba28b1d816100e5ca6f048b75c88997f1b5df98b45
ChIJ7-Rl8XKZ4jARIshnecv4ueA,etrip,Etrip.net,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,53a2cbec1f2ad189297f4689d7f1216ab6da76011893ca28124d02baae4a2f5e
ChIJ7-Rl8XKZ4jARIshnecv4ueA,evendo,Evendo,否,none,none,静态详情URL已确认,尚未采集,0,0,通过,已确认,待核验,T1,否,URL结构已固化，尚未取得房型与售卖方案,,20260904-093453-csv-761aec95,7a1cce5c4bd98379aadf1eaf758f99c4b6efeba1063a9eab5e721990852065a3
ChIJ7-Rl8XKZ4jARIshnecv4ueA,expedia,Expedia.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,861b902aa20eedda70d063bce0aa37149c82420dd1586175c2be0ae804b26ce9
ChIJ7-Rl8XKZ4jARIshnecv4ueA,goseek,goseek.com,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,eb063b7d021268213fe8ca8798a392948e23599a3d764e76b25845843d5bceb5
ChIJ7-Rl8XKZ4jARIshnecv4ueA,hotels,Hotels.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,2cad36763af4a652777264cdf01aad5ec918aeceeb1e906a75fe3b6e9143aef7
ChIJ7-Rl8XKZ4jARIshnecv4ueA,hutchgo,hutchgo (Hutchison Travel Limited),否,precision,second,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,10a00adf16f49adc4d11df0b03354a3c0cf9283daa4d74a545f2585fad82f3c9
ChIJ7-Rl8XKZ4jARIshnecv4ueA,kayak,KAYAK.com,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,8da93b6d7200eb3d9dfd7f330d92319778576be1743c3c9b310ad5eea436a6c0
ChIJ7-Rl8XKZ4jARIshnecv4ueA,momondo,momondo.com,否,none,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,8a89ca834b4c344f86cafb29f40d2615fd2af6272306e241bc4a8c6f1f76eb60
ChIJ7-Rl8XKZ4jARIshnecv4ueA,official_cloudbeds,MANGO Lagoon Place,是,precision,official,待浏览器解析,尚未采集,0,0,待补齐,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,c0d02deb6eda7fe95457d5762e985ab86e9215a3ff33a4caa65903be8f248572
ChIJ7-Rl8XKZ4jARIshnecv4ueA,orbitz,Orbitz.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,c81eef234d835eeaca248a5b5302adc4696b8356a3d46aa04e5f7c2eb700f24e
ChIJ7-Rl8XKZ4jARIshnecv4ueA,priceline,Priceline,否,precision,second,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,fc33d5ff955bbf9be46a5e50506c00d10556a572811957701d5a22b9b7c04869
ChIJ7-Rl8XKZ4jARIshnecv4ueA,travelocity,Travelocity.com,否,api,none,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,2753616ec6e3af38c160741c1846c107f01d11228ee05a4208d6faee5517b7d1
ChIJ7-Rl8XKZ4jARIshnecv4ueA,traveloka,Traveloka.com,否,precision,first,待浏览器解析,尚未采集,0,0,通过,待确认,待核验,T0,否,稳定URL、平台酒店ID或日期模板尚未同时满足,,20260904-093453-csv-761aec95,f3c22b410d0f388f7fc2fa52743554b2db871cda39e0a781d55596c2e823aee8
