问题ID,图谱实体ID,目标实体类型,POI名称,行政区,小红书帖子ID,标题,作者,发布日期,URL,时间窗口,距离核查日天数,名称直接命中,名称弱锚点,名称弱锚点命中,分店或位置上下文命中,游客语境线索,本地日常线索,攻略清单风险,商家营销风险,经营状态风险,跨区行程上下文,异地同名风险,行政区冲突,空间冲突词,旧业务地域污染,疑似协同营销,近重复组ID,同作者多帖,正文字符数,机器分流状态,待审核原文上下文,正文SHA256
GYTRAVEL-HV-20260916-0009,food_5ed05f5c-2152-4a67-a714-f3e80775eef6,FoodAndBeverage,煮意现舂鲜货火锅(南浦路店),南明区,68dc73790000000003035645,"贵阳生日宴挖到宝啦!!!
谁懂啊!在贵阳过生日选对餐厅真的会快乐翻倍!
从进门到",三万次日落,2025-10-01,https://www.xiaohongshu.com/explore/68dc73790000000003035645?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,351,是,煮意现,是,是,是,否,否,否,否,否,否,否,,否,否,,否,409,待语义审核,"脚!
最爱的还是现磨DIY蘸料!
自己动手调配的快乐谁试谁知道,
按口味加花生、折耳根、腐乳,调出的蘸料配蔬菜、配小吃都超搭,我直接用它拌了3碗米饭!
而且店里有自助区,蔬菜、小菜、水果、甜品随便拿,几个人吃到扶墙出也花得不多,不管是生日、约会还是朋友聚餐都超合适~
来贵阳旅游想吃特色火锅的宝子,听我的直接冲!
地址:煮意现舂鲜货火锅(南浦路店)
#贵阳生日餐厅[话题]# #贵阳美食天花板[话题]# #贵阳旅游必吃[话题]# #酸汤火锅yyds[话题]# #生日宴这样选超香[话题]#",d93339ce570324d6d8d7c6b3f4dce88ee44683699c75ee7f80bb3eac212ae4be
GYTRAVEL-HV-20260916-0009,food_5ed05f5c-2152-4a67-a714-f3e80775eef6,FoodAndBeverage,煮意现舂鲜货火锅(南浦路店),南明区,68bbe492000000001d0232f7,贵州大山味~为了这口专门去了趟贵阳!,咔哇小E❁҉҉҉҉҉҉҉҉,2025-09-06,https://www.xiaohongshu.com/explore/68bbe492000000001d0232f7?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,376,否,煮意现,否,是,否,否,否,否,否,否,否,否,,否,否,,否,247,排除_正文未直接命中名称,"贵州大山味~为了这口专门去了趟贵阳!
煮意是贵阳很多年的一个老品牌了,也算是酸汤牛肉的鼻祖级别了,现在又继续创新,在贵阳南浦路开了一家专门吃现舂锅底的牛肉火锅店
城巴佬也算是见世面了,从贵州各地收罗来的各种各种的野果调料,确实见都没见过[捂脸R]
锅底现点现舂,满满地贵州大山味
蘸料也有自己研磨的调味野果,口感丰富,还能吃到部分小颗粒,有很多种味道混合冲击味蕾
牛肉品质也是一如既往的放心,新鲜现切,特别是带皮牛肉非常软糯,也是用调料腌制过的,每一口都很入味!
特色菜推荐刺梨虾",50aa59ac27e09d4b32fef1eb556b66dd5cc3bdfb080adca6b863f4292033bc58
GYTRAVEL-HV-20260916-0009,food_5ed05f5c-2152-4a67-a714-f3e80775eef6,FoodAndBeverage,煮意现舂鲜货火锅(南浦路店),南明区,67f9411e000000001d0213ed,至于吗这姐去贵阳整整发了11条朋友圈啊,壹壹旅行日记,2025-04-12,https://www.xiaohongshu.com/explore/67f9411e000000001d0213ed?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,523,是,煮意现,是,是,是,否,是,否,否,否,否,否,,否,否,,是,721,待语义审核,"河潭
“黔中一绝,一眼万年”
8.第八站·白宫
“浪漫的人有自己的乌托邦”
9.第九站·天主堂
“在圣光下,仰头皆是灿烂辉煌”
10第十站·青岩古镇
“苔痕浸透青岩褶皱,驼六百载烟雨晨昏”
11第十一站.“来洋芋国要带着1TB的胃!”
好吃好玩的不要太多了
黔大叔大牌档
徐家优选脆哨(民生路店)
小明烙锅(友谊路店)
煮意现舂鲜货火锅(南浦路店)
环北火凤凰·黄豆龙骨汤烫菜
.
伴手礼不会挑的姐妹选盒止于礼·伴手礼~送人自留都可!
.
#假期去哪玩[话题]##假期好去处[话题]##寺庙旅行[话题]##周末去哪儿[话题]##小众旅行地[话题]##贵阳三日游[话题]##贵阳[话题]##贵阳旅行[话题]##贵阳旅游攻略[话题]##e人的朋友圈[话题]##",d26ab5374084b9b3b27621a06d997863c7bc4caad408214d6734f825e68c7604
GYTRAVEL-HV-20260916-0009,food_5ed05f5c-2152-4a67-a714-f3e80775eef6,FoodAndBeverage,煮意现舂鲜货火锅(南浦路店),南明区,685967e6000000001201494e,N刷贵阳!本人的攻略已经next level了...,小渝觅食计划,2025-06-23,https://www.xiaohongshu.com/explore/685967e6000000001201494e?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,451,是,煮意现,是,是,是,是,是,否,否,否,否,否,,否,否,,否,640,待语义审核,"每日限流
花溪夜郎谷:小众艺术景区,暑假现场售票可能暂停
甲秀楼:夜间登楼赏夜景需预约,免费但名额少
-
贵阳三天两夜路线参考
Day1 喷水池→青岩古镇→花溪夜郎谷→青云集市→贵阳白宫
Day2 黔灵山公园→天主教堂→东山寺→崔微园→甲秀楼
Day3 贵州博物馆→观山湖公园→文昌阁→民生路美食街
-
贵阳美食:
# 煮意现舂鲜货火锅(南浦路店)
# 九架炉·老贵阳火锅集市
# 香满园·地道贵阳菜
# 小明烙锅(友谊路店)
# 张记老贵阳热盆璟酸辣烫
# 黔大叔大牌档
-
伴手礼:@盒止于礼·成都伴手礼,颜值超级高的伴手礼,送朋友很合适~
#贵阳[话题]# #贵州[话题]# #贵阳酸辣烫[话题]# #贵阳大排档[话题]# #贵阳火锅[话题]# #贵",25ed36408d10d3f70186db5757336635f03cbd1592731c34c9a02bd84e787170
GYTRAVEL-HV-20260916-0009,food_5ed05f5c-2152-4a67-a714-f3e80775eef6,FoodAndBeverage,煮意现舂鲜货火锅(南浦路店),南明区,685aad610000000022030e10,贵阳citywalk路线|3天2晚超全攻略来啦!,爱玩酱西西,2025-06-24,https://www.xiaohongshu.com/explore/685aad610000000022030e10?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,450,是,煮意现,是,是,是,是,是,否,否,否,否,否,,否,否,,否,586,待语义审核,"路美食街[poi_v2]# 才从贵阳旅游回来!真的太好玩了!我已经把贵阳的旅游攻略整理出来了,包括了路线、美食和交通等方面,有需要的姐妹赶紧住~
-
6月天气情况
平均气温16-26°C,建议穿短袖、薄长裤/长裙,搭配防晒衣或冰袖,准备墨镜和防晒霜
-
贵阳美食
黔大叔大牌档
小明烙锅(友谊路店)
香满园•地道贵阳菜
煮意现舂鲜货火锅(南浦路店)
九架炉•老贵阳火锅集市
张记老贵阳热盆璟酸辣烫
-
伴手礼:盒止于礼•伴手礼
-
注意事项
!!贵阳的景点比较分散,建议玩到哪里就住在哪里
!!来贵阳不要买贵阳东站的票,距离市区较远,而且交通不是很方便,贵阳站和贵阳北站交通相对便利
!!贵州省博物馆市免费的,但需要提前公粽号予约,注意周一闭馆哦
!!贵阳",45ff8effd6add63133420b664e2b66893ab87af17be023efb2399ae8f1025586
GYTRAVEL-HV-20260916-0009,food_5ed05f5c-2152-4a67-a714-f3e80775eef6,FoodAndBeverage,煮意现舂鲜货火锅(南浦路店),南明区,6807b3ab0000000009015b89,煮意现舂鲜货火锅(南浦路店),已经一天没有喝奶茶了,2025-04-22,https://www.xiaohongshu.com/explore/6807b3ab0000000009015b89?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,513,是,煮意现,是,是,否,否,否,否,否,否,否,否,,否,否,,否,57,待语义审核,"煮意现舂鲜货火锅(南浦路店)
发现一家新口味的店铺
还挺好吃
尤其是这个烤串,全场最佳
就是需要排队,而且的座位很密集
#记录吃吃喝喝[话题]#",97859dad72993cdab57e3b48cd0727602ed19437d5a826975c2573da8896094f
GYTRAVEL-HV-20260916-0009,food_5ed05f5c-2152-4a67-a714-f3e80775eef6,FoodAndBeverage,煮意现舂鲜货火锅(南浦路店),南明区,68600f03000000001c033e71,本J人对自己做的贵阳旅游攻略甚是满意,壹壹旅行日记,2025-06-29,https://www.xiaohongshu.com/explore/68600f03000000001c033e71?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,445,是,煮意现,是,是,是,是,是,否,否,否,否,否,,否,否,,是,567,待语义审核,"→弘福寺→东山寺→翠微园→甲秀楼→贵阳北站
-
贵阳交通指南
飞机:龙洞堡国际机场,坐2号线可直达市区,全程30分钟左右
动车:贵阳站、贵阳东站、贵阳北站,建议选贵阳站或贵阳北站
地铁/公交:⬇载【一应黔行】领乘车
-
贵阳美食
小明烙锅(友谊路店)
香满园·地道贵阳菜
张记老贵阳热盆璟酸辣烫
九架炉·老贵阳火锅集市
煮意现舂鲜货火锅(南浦路店)
黔大叔大牌档
-
#贵州旅行[话题]# #贵州[话题]# #贵州探店[话题]# #贵州美食[话题]# #贵州拍照[话题]# #贵州旅游[话题]# #贵州攻略[话题]# #贵州打卡[话题]# #贵阳[话题]# #贵阳吃喝玩乐[话题]# #暑假旅游[话题]# #暑假去哪玩[话题]# #本地人做的攻略[话题]#",1c75caca993dc9a6511cd0aa61bb7acf2f609533d7f039f230cee4025fefce8c
GYTRAVEL-HV-20260916-0009,food_5ed05f5c-2152-4a67-a714-f3e80775eef6,FoodAndBeverage,煮意现舂鲜货火锅(南浦路店),南明区,67d16400000000000900fd04,这家还真不错贵阳酸汤新形式,不重名的叶子,2025-03-12,https://www.xiaohongshu.com/explore/67d16400000000000900fd04?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,554,否,煮意现,否,是,否,否,否,否,否,否,否,否,,否,否,,否,205,排除_正文未直接命中名称,"这家还真不错贵阳酸汤新形式
这个在贵阳开了快二十年的酸汤牛肉火锅店,一直跟着大家的口味在不断变化。从都司路店到南浦路店,我心中的贵阳酸汤牛肉火锅始终有煮意的一席之地[点赞R]

这次更新的口味增加的一些云南酸辣口味的锅底材料,不同于贵州的酸辣,多了一些水果的香味,加上新鲜的牛肉,很是美味[可R]
#大声安利本地美食[话题]# #没什么是火锅解决不了的[话题]# #年轻人的火锅[话题]# #吃辣喝酸尝鲜[话题]# #火锅爱好者[话题]#",121ef1eda3eb39290af56badd5c92a83552481f64946c029e915ef7f4050e810
GYTRAVEL-HV-20260916-0009,food_5ed05f5c-2152-4a67-a714-f3e80775eef6,FoodAndBeverage,煮意现舂鲜货火锅(南浦路店),南明区,69477a6b000000001e033fb6,贵州野果香料火锅天花板!煮意现舂鲜货太绝,葡萄🍇🍫,2025-12-21,https://www.xiaohongshu.com/explore/69477a6b000000001e033fb6?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,270,否,煮意现,是,否,是,否,否,否,否,否,否,否,,否,否,,否,479,排除_正文未直接命中名称,,3b7c5ecc0f03b5c828a5b2ce2266f7fde47b3e747a5ce54fbaa6ba9f8e935bfb
GYTRAVEL-HV-20260916-0009,food_5ed05f5c-2152-4a67-a714-f3e80775eef6,FoodAndBeverage,煮意现舂鲜货火锅(南浦路店),南明区,6a44e0610000000015024a37,#贵阳[话题]# #跟着本地人不踩雷[话题]# #酸汤火锅[话题]#,小青柠苏打水,2026-07-01,https://www.xiaohongshu.com/explore/6a44e0610000000015024a37?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,78,否,煮意现,否,否,否,是,否,否,否,否,否,否,,否,否,,否,34,排除_正文未直接命中名称,,6ac93c60430eda0646486dd6bae64adb08282d307af38235bde77f39f3af13d7
GYTRAVEL-HV-20260916-0009,food_5ed05f5c-2152-4a67-a714-f3e80775eef6,FoodAndBeverage,煮意现舂鲜货火锅(南浦路店),南明区,68bc2d47000000001c03d787,现舂酸香味,执迷不悟吃货心,2025-09-06,https://www.xiaohongshu.com/explore/68bc2d47000000001c03d787?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,376,是,煮意现,是,否,否,否,否,否,否,否,否,否,,否,否,,否,175,待审核_分店上下文不足,"现舂酸香味
煮意现舂鲜货火锅算贵阳酸汤新口味,多了一些香料跟水果的香味,更酸更够味。牛肉鲜嫩,蔬菜品种多也新鲜。还有自助的甜酒小丸子和冰粉,调调台上佐料也丰富齐全,可按各人口味调制。服务很好,上水果、倒水、煮肉这些都很贴心周到迅速。#煮意现舂鲜货火锅[话题]##贵州酸汤[话题]# #贵阳美食[话题]# #贵阳吃吃喝喝[话题]# #好吃上瘾的火锅店推荐[话题]#",14687fbf0b7d52f5b77843845042b001be23ed4795ff14981daeace2e27432c5
GYTRAVEL-HV-20260916-0009,food_5ed05f5c-2152-4a67-a714-f3e80775eef6,FoodAndBeverage,煮意现舂鲜货火锅(南浦路店),南明区,6a65ab37000000000f004b7c,周末闪击贵阳之美食测评!,吃八顿管一天,2026-07-26,https://www.xiaohongshu.com/explore/6a65ab37000000000f004b7c?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,53,否,煮意现,否,否,是,否,否,否,否,否,否,否,,否,否,,否,24,排除_正文未直接命中名称,,7cdbb9d67f18adb83d50f1d85d61abc686db688d653df23054000ba0346cf117
GYTRAVEL-HV-20260916-0009,food_5ed05f5c-2152-4a67-a714-f3e80775eef6,FoodAndBeverage,煮意现舂鲜货火锅(南浦路店),南明区,6870822e000000002001acda,贵阳煮意现舂火锅~个人打卡分享,其实也很懒,2025-07-11,https://www.xiaohongshu.com/explore/6870822e000000002001acda?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,433,是,煮意现,是,否,是,否,否,否,否,否,否,否,,否,否,,否,574,待审核_分店上下文不足,"贵阳煮意现舂火锅~个人打卡分享
#煮意现舂鲜货火锅[话题]# #贵阳现舂鲜货火锅[话题]#
1停车。前段时间又去打卡了抖音收藏夹的一家火锅,位置是在水一方旁边,路边不能停车,但是往前走100米左右有个对外的停车场。
2环境。门头挺大的,一眼能看到,环境也和视频里相差不大
我们是下午2、3点去的,店里面刚好没什么人。
3蘸水。一个人有一套研磨碗,先把自己的芝麻啊,还有其",17b13ce614db9a55522cfbf1ff50f85fdd3022b56d29b09f2b792d57ddb6116f
GYTRAVEL-HV-20260916-0009,food_5ed05f5c-2152-4a67-a714-f3e80775eef6,FoodAndBeverage,煮意现舂鲜货火锅(南浦路店),南明区,68905add0000000003032cad,贵阳煮意现舂鲜货火锅(南浦路店)探店,消帅,2025-08-04,https://www.xiaohongshu.com/explore/68905add0000000003032cad?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,409,是,煮意现,是,是,否,否,否,是,否,否,否,否,,否,否,,否,206,待语义审核,"贵阳煮意现舂鲜货火锅(南浦路店)探店
价格:买的团购双人餐87元 点了一份广菜12元
位置:停车比较不方便 在水一方旁边
服务:很贴心 会告知牛肉烫的时间 然后又帮忙关小火
味道:真的很不错 复合味道的酸汤结合了云南的鲜
性价比:两个人吃的撑得不的了 帮忙评论会送牛肉 可以拿很多蔬菜
#没什么是火锅解决不了的[话题]# #云南菜[话题]#",321ae94c173ab16f10aa7ef7f08d79ec4b50ecefc01d1c10e8d9b4d99cceffe1
GYTRAVEL-HV-20260916-0009,food_5ed05f5c-2152-4a67-a714-f3e80775eef6,FoodAndBeverage,煮意现舂鲜货火锅(南浦路店),南明区,67ab738d000000001801a406,终于吃到了现舂火锅,努力咩咩,2025-02-11,https://www.xiaohongshu.com/explore/67ab738d000000001801a406?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,583,是,煮意现,是,否,是,否,否,否,否,否,否,否,,否,否,,否,314,待审核_分店上下文不足,"什么风味,就刷到贵阳逸天城附近开了一家现舂火锅,食材多种多样,都是能看得见的新鲜!

点了个双人套餐,汤底香味很足,酸辣开胃,牛肉和鸡看上去份量略少,但是挺新鲜的。
最最绝的是蘸料里的胡辣椒非常香,很下饭!一定要尝一尝。
一排的现煮米饭,米粒饱满圆润,煮的偏湿,个人很爱。

总体还是比较推荐的,大家可以去试试!
店名:煮意现舂鲜货火锅(附地址,地址贴的店名没改,位置没错)
#吃遍一座城的烟火气[话题]# #天冷就要吃火锅[话题]# #让世界爱上云南菜[话题]# #舂[话题]# #云南美食[话题]# #现舂火锅[话题]# #美食[话题]# #贵阳[话题]# #贵阳美食[话题]# #贵阳探店[话题]#",38440b0d1c0d6c83272fab194aca297f133dd52054375e550a8c8be7e15b94c3
GYTRAVEL-HV-20260916-0009,food_5ed05f5c-2152-4a67-a714-f3e80775eef6,FoodAndBeverage,煮意现舂鲜货火锅(南浦路店),南明区,69da30e5000000002202bded,煮意现舂现货火锅 贵州本地人喜欢的火锅,煮意现舂鲜货火锅 涛姐,2026-04-11,https://www.xiaohongshu.com/explore/69da30e5000000002202bded?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,159,否,煮意现,是,否,是,是,否,是,否,否,否,否,,否,否,,是,575,排除_正文未直接命中名称,,06cc850f8c8010e8a199be8583056fe18ed5bebcc197f443a8d92ea5e3d0f007
GYTRAVEL-HV-20260916-0009,food_5ed05f5c-2152-4a67-a714-f3e80775eef6,FoodAndBeverage,煮意现舂鲜货火锅(南浦路店),南明区,67fe7977000000001b039356,煮意·现舂鲜货火锅,在逃饭桶,2025-04-15,https://www.xiaohongshu.com/explore/67fe7977000000001b039356?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,520,是,煮意现,是,否,否,否,否,否,否,否,否,否,,否,否,,否,435,待审核_分店上下文不足,"煮意·现舂鲜货火锅
这个纯属好奇,想知道和云南的火锅有啥区别
结果就是:这些现舂的香料和贵州酸汤锅底超级适配!!
菜品也是非常非常新鲜
下新鲜香料的时候没拍到好遗憾
锅底煮开以后先别着急下菜,先打一碗汤
真的是太香了!酸汤锅底里复合了很多香味
一碗汤下去,胃口大开
说说菜品:
山药果走地鸡,这个要尽快吃,很弹牙,但是煮久了鸡肉会散,山药果请多煮一下,非常好吃
石斛花舂牛肉,因为不知道石斛花是什么味道,所以也没吃出别的滋味,煮意家的牛肉品质还是相当ok
牛黄金,这个相当好评,微微发黄,煮了之后又脆还满嘴油香,还能吃到奶香
茴香带皮牛肉,这是我最意外的一道菜,因为之前在别的地方吃新鲜带皮牛肉,煮到最后都还是咬不动,但是他家切得很薄,煮好",549d5b87693050441ef573e0d6e278c1460c44ca470b58bc4cbc73534e378cea
GYTRAVEL-HV-20260916-0009,food_5ed05f5c-2152-4a67-a714-f3e80775eef6,FoodAndBeverage,煮意现舂鲜货火锅(南浦路店),南明区,6a0a77290000000006034e6e,"开了二十年的酸汤火锅,来贵阳吃它准没错",小新没蜡笔,2026-05-18,https://www.xiaohongshu.com/explore/6a0a77290000000006034e6e?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,122,是,煮意现,是,否,是,是,否,是,否,否,否,否,,否,否,,否,418,待审核_分店上下文不足,"嚼越香越吃越上头

季节性野菜拼盘
19r一份还能无限续加!
山野脆嫩清爽解腻,涮酸汤一口解锁贵州味

道真灰豆腐&无矾油条
本地特色配菜吸满酸汤汁
外软里嫩,油条泡汤软糯入味超惊艳

不愧是贵阳本地人私藏的鲜货火锅!
锅底菜品全部现炒现做,用料实在新鲜看得见
来贵阳旅游打卡、朋友聚餐、日常干饭
直接闭眼冲准没错

#煮意现舂鲜货火锅[话题]# #酸汤火锅[话题]#
#贵阳旅游[话题]##贵阳美食[话题]##贵阳酸汤火锅[话题]#",900862dc83e341f5078371b35acb731400085b26de6bab014908a055225867d1
GYTRAVEL-HV-20260916-0009,food_5ed05f5c-2152-4a67-a714-f3e80775eef6,FoodAndBeverage,煮意现舂鲜货火锅(南浦路店),南明区,67ff6787000000001d0250f4,贵阳煮意现舂鲜货火锅,煮意现舂鲜货火锅 涛姐,2025-04-16,https://www.xiaohongshu.com/explore/67ff6787000000001d0250f4?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,519,是,煮意现,是,否,是,否,是,否,否,否,否,否,,否,否,,是,22,待审核_分店上下文不足,"贵阳煮意现舂鲜货火锅
#贵州美食[话题]##贵阳旅游攻略[话题]#",e0f99dd107cf608b5223082d4ffb2973a2d058ae6ff1895ace8636e4b01a40e0
GYTRAVEL-HV-20260916-0010,food_af31d179-da81-4383-ba18-932c75f2bc06,FoodAndBeverage,兴隆餐馆(兴隆街店),南明区,684bde77000000000c039346,"兴隆街这家私房菜绝了,菜品很新鲜,入口都很嫩,火候掌握不错,麻婆豆腐也是我吃过最",一缕秋风,2025-06-13,https://www.xiaohongshu.com/explore/684bde77000000000c039346?xsec_token_redacted=1&xsec_source=pc_dots,近24个月,461,否,,否,是,否,是,否,否,否,否,否,否,,否,否,,否,225,排除_正文未直接命中名称,"兴隆街这家私房菜绝了,菜品很新鲜,入口都很嫩,火候掌握不错,麻婆豆腐也是我吃过最
兴隆街这家私房菜绝了,菜品很新鲜,入口都很嫩,火候掌握不错,麻婆豆腐也是我吃过最好吃的,端上来的时候,还滋滋冒响,很有食欲,门店装修风格整体是那种老贵阳的风格,很有情调,也温馨,很干净老板服务态度很热情,就像邻家大叔一样,想吃有锅气的菜馆的 这家一定不要错过",f0eb5b885ccaebdff30d26ff6bff320643beb7f7337da1f08cc19dec9852a05c
