交通类型代码,交通类型中文,route_id,stop_id,最小stop_sequence,最大stop_sequence,经过行程数
3,公交车,1216,1593,9,9,2
3,公交车,1216,1594,10,10,2
3,公交车,1216,1595,11,11,2
3,公交车,1216,1638,6,6,2
3,公交车,1216,3112,12,12,2
3,公交车,1216,3113,13,13,2
3,公交车,1216,3114,14,14,2
3,公交车,1216,3115,15,15,2
3,公交车,1216,3116,16,16,2
3,公交车,1216,3117,17,17,2
3,公交车,1216,3118,18,18,2
3,公交车,1216,3119,19,19,2
3,公交车,1216,3442,2,2,2
3,公交车,1216,3443,3,3,2
3,公交车,1216,3897,4,4,2
3,公交车,1216,4155,1,1,2
3,公交车,1216,900,5,5,2
3,公交车,1217,2380,13,13,2
3,公交车,1217,2387,19,19,2
3,公交车,1217,2388,20,20,2
3,公交车,1217,2389,21,21,2
3,公交车,1217,2390,22,22,2
3,公交车,1217,2391,23,23,2
3,公交车,1217,2392,24,24,2
3,公交车,1217,2393,25,25,2
3,公交车,1217,2394,26,26,2
3,公交车,1217,2395,32,32,2
3,公交车,1217,2650,5,5,2
3,公交车,1217,2651,6,6,2
3,公交车,1217,2652,7,7,2
3,公交车,1217,2653,8,8,2
3,公交车,1217,2654,9,9,2
3,公交车,1217,2655,10,10,2
3,公交车,1217,2656,11,11,2
3,公交车,1217,2657,12,12,2
3,公交车,1217,2658,14,14,2
3,公交车,1217,2659,15,15,2
3,公交车,1217,2660,16,16,2
3,公交车,1217,2661,17,17,2
3,公交车,1217,2662,18,18,2
3,公交车,1217,2687,4,4,2
3,公交车,1217,3111,36,36,2
3,公交车,1217,3112,43,43,2
3,公交车,1217,3113,44,44,2
3,公交车,1217,3114,45,45,2
3,公交车,1217,3115,46,46,2
3,公交车,1217,3116,47,47,2
3,公交车,1217,3117,48,48,2
3,公交车,1217,3118,49,49,2
3,公交车,1217,3119,50,50,2
3,公交车,1217,3120,51,51,2
3,公交车,1217,3826,27,27,2
3,公交车,1217,3827,28,28,2
3,公交车,1217,3828,29,29,2
3,公交车,1217,3880,42,42,2
3,公交车,1217,3906,30,30,2
3,公交车,1217,3907,31,31,2
3,公交车,1217,3908,33,33,2
3,公交车,1217,3909,34,34,2
3,公交车,1217,3910,35,35,2
3,公交车,1217,3911,37,37,2
3,公交车,1217,3912,38,38,2
3,公交车,1217,3913,39,39,2
3,公交车,1217,4256,3,3,2
3,公交车,1217,4294,1,1,2
3,公交车,1217,4295,2,2,2
3,公交车,1217,4764,41,41,2
3,公交车,1217,5330,40,40,2
3,公交车,1218,11887,1,1,2
3,公交车,1218,1809,41,41,2
3,公交车,1218,2223,21,21,2
3,公交车,1218,2224,22,22,2
3,公交车,1218,2225,23,23,2
3,公交车,1218,2226,24,24,2
3,公交车,1218,2227,25,25,2
3,公交车,1218,2228,26,26,2
3,公交车,1218,2229,27,27,2
3,公交车,1218,2230,28,28,2
3,公交车,1218,2231,29,29,2
3,公交车,1218,2232,31,31,2
3,公交车,1218,2386,30,30,2
3,公交车,1218,2387,32,32,2
3,公交车,1218,2388,33,33,2
3,公交车,1218,2389,34,34,2
3,公交车,1218,2390,35,35,2
3,公交车,1218,2391,36,36,2
3,公交车,1218,2392,37,37,2
3,公交车,1218,2393,38,38,2
3,公交车,1218,2394,39,39,2
3,公交车,1218,3041,42,42,2
3,公交车,1218,3042,43,43,2
3,公交车,1218,3043,44,44,2
3,公交车,1218,3561,2,2,2
3,公交车,1218,3562,3,3,2
3,公交车,1218,3563,4,4,2
3,公交车,1218,3564,5,5,2
3,公交车,1218,3565,6,6,2
3,公交车,1218,3566,7,7,2
3,公交车,1218,3567,8,8,2
3,公交车,1218,3568,9,9,2
3,公交车,1218,3569,10,10,2
3,公交车,1218,3570,11,11,2
3,公交车,1218,3571,12,12,2
3,公交车,1218,3572,13,13,2
3,公交车,1218,3573,14,14,2
3,公交车,1218,3574,15,15,2
3,公交车,1218,3575,16,16,2
3,公交车,1218,3576,17,17,2
3,公交车,1218,3577,19,19,2
3,公交车,1218,382,20,20,2
3,公交车,1218,3832,47,47,2
3,公交车,1218,3833,48,48,2
3,公交车,1218,3834,49,49,2
3,公交车,1218,3835,50,50,2
3,公交车,1218,3993,40,40,2
3,公交车,1218,4844,46,46,2
3,公交车,1218,5216,45,45,2
3,公交车,1218,5401,18,18,2
3,公交车,1219,1809,50,50,2
3,公交车,1219,1811,56,56,2
3,公交车,1219,1812,57,57,2
3,公交车,1219,1813,58,58,2
3,公交车,1219,1814,60,60,2
3,公交车,1219,1815,62,62,2
3,公交车,1219,1816,63,63,2
3,公交车,1219,1836,64,64,2
3,公交车,1219,2079,51,51,2
3,公交车,1219,2080,52,52,2
3,公交车,1219,2081,53,53,2
3,公交车,1219,2082,54,54,2
3,公交车,1219,2223,30,30,2
3,公交车,1219,2224,31,31,2
3,公交车,1219,2225,32,32,2
3,公交车,1219,2226,33,33,2
3,公交车,1219,2227,34,34,2
3,公交车,1219,2228,35,35,2
3,公交车,1219,2229,36,36,2
3,公交车,1219,2230,37,37,2
3,公交车,1219,2231,38,38,2
3,公交车,1219,2232,40,40,2
3,公交车,1219,2386,39,39,2
3,公交车,1219,2387,41,41,2
3,公交车,1219,2388,42,42,2
3,公交车,1219,2389,43,43,2
3,公交车,1219,2390,44,44,2
3,公交车,1219,2391,45,45,2
3,公交车,1219,2392,46,46,2
3,公交车,1219,2393,47,47,2
3,公交车,1219,2394,48,48,2
3,公交车,1219,3099,76,76,2
3,公交车,1219,3402,65,65,2
3,公交车,1219,3403,66,66,2
3,公交车,1219,3404,67,67,2
3,公交车,1219,3405,68,68,2
3,公交车,1219,3406,69,69,2
3,公交车,1219,3407,70,70,2
3,公交车,1219,3408,71,71,2
3,公交车,1219,3409,72,72,2
3,公交车,1219,3410,73,73,2
3,公交车,1219,3411,74,74,2
3,公交车,1219,3412,75,75,2
3,公交车,1219,3560,10,10,2
3,公交车,1219,3561,11,11,2
3,公交车,1219,3562,12,12,2
3,公交车,1219,3563,13,13,2
3,公交车,1219,3564,14,14,2
3,公交车,1219,3565,15,15,2
3,公交车,1219,3566,16,16,2
3,公交车,1219,3567,17,17,2
3,公交车,1219,3568,18,18,2
3,公交车,1219,3569,19,19,2
3,公交车,1219,3570,20,20,2
3,公交车,1219,3571,21,21,2
3,公交车,1219,3572,22,22,2
3,公交车,1219,3573,23,23,2
3,公交车,1219,3574,24,24,2
3,公交车,1219,3575,25,25,2
3,公交车,1219,3576,26,26,2
3,公交车,1219,3577,28,28,2
3,公交车,1219,382,29,29,2
3,公交车,1219,3993,49,49,2
3,公交车,1219,402,61,61,2
3,公交车,1219,405,55,55,2
3,公交车,1219,4091,1,1,2
3,公交车,1219,4092,2,2,2
3,公交车,1219,4093,3,3,2
3,公交车,1219,4094,4,4,2
3,公交车,1219,4095,5,5,2
3,公交车,1219,4096,6,6,2
3,公交车,1219,4097,7,7,2
3,公交车,1219,4098,8,8,2
3,公交车,1219,4253,9,9,2
3,公交车,1219,4424,59,59,2
3,公交车,1219,5401,27,27,2
3,公交车,1219,9666,77,77,2
3,公交车,1220,1270,19,19,2
3,公交车,1220,3161,12,12,2
3,公交车,1220,3162,13,13,2
3,公交车,1220,3163,14,14,2
3,公交车,1220,3164,15,15,2
3,公交车,1220,3165,16,16,2
3,公交车,1220,3166,17,17,2
3,公交车,1220,3167,18,18,2
3,公交车,1220,3168,20,20,2
3,公交车,1220,3169,21,21,2
3,公交车,1220,3831,1,1,2
3,公交车,1220,3832,4,4,2
3,公交车,1220,3833,5,5,2
3,公交车,1220,3834,6,6,2
3,公交车,1220,3835,7,7,2
3,公交车,1220,3836,8,8,2
3,公交车,1220,3837,9,9,2
3,公交车,1220,3838,10,10,2
3,公交车,1220,3839,11,11,2
3,公交车,1220,4844,3,3,2
3,公交车,1220,5216,2,2,2
3,公交车,1220,9666,22,22,2
3,公交车,1221,10011,69,69,2
3,公交车,1221,10012,68,68,2
3,公交车,1221,10013,67,67,2
3,公交车,1221,10055,33,33,2
3,公交车,1221,10082,36,36,2
3,公交车,1221,10151,49,49,2
3,公交车,1221,14044,37,37,2
3,公交车,1221,14542,57,57,2
3,公交车,1221,14543,56,56,2
3,公交车,1221,14546,55,55,2
3,公交车,1221,14549,54,54,2
3,公交车,1221,14550,53,53,2
3,公交车,1221,14552,52,52,2
3,公交车,1221,14555,51,51,2
3,公交车,1221,14556,50,50,2
3,公交车,1221,14559,48,48,2
3,公交车,1221,14561,47,47,2
3,公交车,1221,14562,46,46,2
3,公交车,1221,14563,45,45,2
3,公交车,1221,14565,44,44,2
3,公交车,1221,14568,43,43,2
3,公交车,1221,14569,42,42,2
3,公交车,1221,14570,41,41,2
3,公交车,1221,15322,40,40,2
3,公交车,1221,16680,58,58,2
3,公交车,1221,16681,59,59,2
3,公交车,1221,16682,60,60,2
3,公交车,1221,16683,61,61,2
3,公交车,1221,16684,62,62,2
3,公交车,1221,16685,63,63,2
3,公交车,1221,16686,64,64,2
3,公交车,1221,16687,65,65,2
3,公交车,1221,16688,66,66,2
3,公交车,1221,2144,16,16,2
3,公交车,1221,2145,17,17,2
3,公交车,1221,2146,18,18,2
3,公交车,1221,2147,21,21,2
3,公交车,1221,2148,22,22,2
3,公交车,1221,2149,23,23,2
3,公交车,1221,2150,24,24,2
3,公交车,1221,2151,27,27,2
3,公交车,1221,2411,28,28,2
3,公交车,1221,2412,29,29,2
3,公交车,1221,2413,30,30,2
3,公交车,1221,2414,31,31,2
3,公交车,1221,2415,32,32,2
3,公交车,1221,2416,35,35,2
3,公交车,1221,2633,7,7,2
3,公交车,1221,2634,8,8,2
3,公交车,1221,2635,9,9,2
3,公交车,1221,2636,11,11,2
3,公交车,1221,2637,12,12,2
3,公交车,1221,2638,13,13,2
3,公交车,1221,2639,14,14,2
3,公交车,1221,2640,15,15,2
3,公交车,1221,3835,1,1,2
3,公交车,1221,3836,2,2,2
3,公交车,1221,3837,3,3,2
3,公交车,1221,3838,4,4,2
3,公交车,1221,3839,5,5,2
3,公交车,1221,4161,38,38,2
3,公交车,1221,4162,39,39,2
3,公交车,1221,504,25,25,2
3,公交车,1221,505,34,34,2
3,公交车,1221,5195,20,20,2
3,公交车,1221,5377,10,10,2
3,公交车,1221,5475,6,6,2
3,公交车,1221,619,19,19,2
3,公交车,1221,620,26,26,2
3,公交车,1222,10054,32,32,2
3,公交车,1222,1499,2,2,2
3,公交车,1222,1500,3,3,2
3,公交车,1222,1501,4,4,2
3,公交车,1222,1502,5,5,2
3,公交车,1222,1503,6,6,2
3,公交车,1222,1504,7,7,2
3,公交车,1222,1505,8,8,2
3,公交车,1222,1506,9,9,2
3,公交车,1222,1507,10,10,2
3,公交车,1222,1508,11,11,2
3,公交车,1222,1509,12,12,2
3,公交车,1222,1510,13,13,2
3,公交车,1222,1511,14,14,2
3,公交车,1222,1512,15,15,2
3,公交车,1222,2398,16,16,2
3,公交车,1222,2399,17,17,2
3,公交车,1222,2400,18,18,2
3,公交车,1222,2401,19,19,2
3,公交车,1222,2402,20,20,2
3,公交车,1222,2403,21,21,2
3,公交车,1222,2404,22,22,2
3,公交车,1222,2405,23,23,2
3,公交车,1222,2406,24,24,2
3,公交车,1222,2407,25,25,2
3,公交车,1222,2408,26,26,2
3,公交车,1222,2409,27,27,2
3,公交车,1222,2410,28,28,2
3,公交车,1222,2411,29,29,2
3,公交车,1222,2412,30,30,2
3,公交车,1222,2413,31,31,2
3,公交车,1222,2422,33,33,2
3,公交车,1222,7323,1,1,2
3,公交车,1223,1499,2,2,2
3,公交车,1223,1500,3,3,2
3,公交车,1223,1501,4,4,2
3,公交车,1223,1502,5,5,2
3,公交车,1223,1503,6,6,2
3,公交车,1223,1504,7,7,2
3,公交车,1223,1505,8,8,2
3,公交车,1223,1506,9,9,2
3,公交车,1223,1507,10,10,2
3,公交车,1223,1508,11,11,2
3,公交车,1223,1509,12,12,2
3,公交车,1223,1510,13,13,2
3,公交车,1223,1511,14,14,2
3,公交车,1223,1512,15,15,2
3,公交车,1223,2398,16,16,2
3,公交车,1223,2399,17,17,2
3,公交车,1223,2400,18,18,2
3,公交车,1223,2401,19,19,2
3,公交车,1223,2402,20,20,2
3,公交车,1223,2403,21,21,2
3,公交车,1223,2404,22,22,2
3,公交车,1223,2405,23,23,2
3,公交车,1223,2406,24,24,2
3,公交车,1223,2407,25,25,2
3,公交车,1223,2408,26,26,2
3,公交车,1223,2409,27,27,2
3,公交车,1223,2410,28,28,2
3,公交车,1223,2411,29,29,2
3,公交车,1223,2412,30,30,2
3,公交车,1223,7323,1,1,2
3,公交车,1224,10052,45,45,2
3,公交车,1224,10053,46,46,2
3,公交车,1224,10055,48,48,2
3,公交车,1224,10059,49,49,2
3,公交车,1224,10077,50,50,2
3,公交车,1224,10080,51,51,2
3,公交车,1224,2304,2,2,2
3,公交车,1224,2308,8,8,2
3,公交车,1224,2309,9,9,2
3,公交车,1224,2310,10,10,2
3,公交车,1224,2311,11,11,2
3,公交车,1224,2312,12,12,2
3,公交车,1224,2315,16,16,2
3,公交车,1224,2316,17,17,2
3,公交车,1224,2318,20,20,2
3,公交车,1224,2415,47,47,2
3,公交车,1224,9140,21,21,2
3,公交车,1224,9143,22,22,2
3,公交车,1224,9145,23,23,2
3,公交车,1224,9147,24,24,2
3,公交车,1224,9162,19,19,2
3,公交车,1224,9166,18,18,2
3,公交车,1224,9168,15,15,2
3,公交车,1224,9175,14,14,2
3,公交车,1224,9176,13,13,2
3,公交车,1224,9270,1,1,2
3,公交车,1224,9277,5,5,2
3,公交车,1224,9278,3,3,2
3,公交车,1224,9279,4,4,2
3,公交车,1224,9280,6,6,2
3,公交车,1224,9281,7,7,2
3,公交车,1224,9354,25,25,2
3,公交车,1224,9365,26,26,2
3,公交车,1224,9372,27,27,2
3,公交车,1224,9391,28,28,2
3,公交车,1224,9392,29,29,2
3,公交车,1224,9395,30,30,2
3,公交车,1224,9398,31,31,2
3,公交车,1224,9399,32,32,2
3,公交车,1224,9479,33,33,2
3,公交车,1224,9481,34,34,2
3,公交车,1224,9487,35,35,2
3,公交车,1224,9488,36,36,2
3,公交车,1224,9490,37,37,2
3,公交车,1224,9491,38,38,2
3,公交车,1224,9513,39,39,2
3,公交车,1224,9517,40,40,2
3,公交车,1224,9518,41,41,2
3,公交车,1224,9519,42,42,2
3,公交车,1224,9520,43,43,2
3,公交车,1224,9524,44,44,2
3,公交车,1225,1718,3,3,2
3,公交车,1225,1719,5,5,2
3,公交车,1225,3576,6,6,2
3,公交车,1225,5365,4,4,2
3,公交车,1225,5401,7,7,2
3,公交车,1225,9221,2,2,2
3,公交车,1225,9227,1,1,2
3,公交车,1226,11660,8,8,2
3,公交车,1226,1837,7,7,2
3,公交车,1226,4688,1,1,2
3,公交车,1226,4689,2,2,2
3,公交车,1226,4690,3,3,2
3,公交车,1226,4691,4,4,2
3,公交车,1226,4693,5,5,2
3,公交车,1226,4694,6,6,2
3,公交车,1227,1578,6,6,2
3,公交车,1227,1787,8,8,2
3,公交车,1227,2091,7,7,2
3,公交车,1227,3036,9,9,2
3,公交车,1227,3037,10,10,2
3,公交车,1227,3926,14,14,2
3,公交车,1227,3984,13,13,2
3,公交车,1227,4316,11,11,2
3,公交车,1227,4318,12,12,2
3,公交车,1227,4689,1,1,2
3,公交车,1227,4690,2,2,2
3,公交车,1227,4691,3,3,2
3,公交车,1227,4693,4,4,2
3,公交车,1227,4694,5,5,2
3,公交车,1227,9311,15,15,2
3,公交车,1228,1821,6,6,2
3,公交车,1228,2705,7,7,2
3,公交车,1228,2706,8,8,2
3,公交车,1228,2707,9,9,2
3,公交车,1228,2897,1,1,2
3,公交车,1228,2898,2,2,2
3,公交车,1228,2899,4,4,2
3,公交车,1228,2900,5,5,2
3,公交车,1228,7442,10,10,2
3,公交车,1228,9251,3,3,2
3,公交车,1229,11708,11,11,2
3,公交车,1229,11718,12,12,2
3,公交车,1229,11726,13,13,2
3,公交车,1229,11728,15,15,2
3,公交车,1229,11729,14,14,2
3,公交车,1229,2688,4,4,2
3,公交车,1229,2689,5,5,2
3,公交车,1229,2691,6,6,2
3,公交车,1229,2692,7,7,2
3,公交车,1229,2693,8,8,2
3,公交车,1229,2694,9,9,2
3,公交车,1229,2695,10,10,2
3,公交车,1229,3926,3,3,2
3,公交车,1229,3984,2,2,2
3,公交车,1229,4154,1,1,2
3,公交车,1230,11137,27,27,2
3,公交车,1230,11140,28,28,2
3,公交车,1230,11253,3,3,2
3,公交车,1230,11258,1,1,2
3,公交车,1230,1403,44,44,2
3,公交车,1230,1840,31,31,2
3,公交车,1230,1841,34,34,2
3,公交车,1230,2222,4,4,2
3,公交车,1230,2551,10,10,2
3,公交车,1230,2584,11,11,2
3,公交车,1230,2585,12,12,2
3,公交车,1230,2586,13,13,2
3,公交车,1230,2587,14,14,2
3,公交车,1230,2588,15,15,2
3,公交车,1230,2589,17,17,2
3,公交车,1230,2590,18,18,2
3,公交车,1230,2591,20,20,2
3,公交车,1230,2592,21,21,2
3,公交车,1230,2593,22,22,2
3,公交车,1230,2594,23,23,2
3,公交车,1230,2595,24,24,2
3,公交车,1230,2596,25,25,2
3,公交车,1230,2597,26,26,2
3,公交车,1230,2710,8,8,2
3,公交车,1230,2711,9,9,2
3,公交车,1230,2729,35,35,2
3,公交车,1230,3175,41,41,2
3,公交车,1230,3728,29,29,2
3,公交车,1230,3729,30,30,2
3,公交车,1230,3733,32,32,2
3,公交车,1230,3734,33,33,2
3,公交车,1230,3735,36,36,2
3,公交车,1230,375,43,43,2
3,公交车,1230,407,6,6,2
3,公交车,1230,4328,40,40,2
3,公交车,1230,4334,37,37,2
3,公交车,1230,4335,39,39,2
3,公交车,1230,4368,42,42,2
3,公交车,1230,4589,16,16,2
3,公交车,1230,4590,19,19,2
3,公交车,1230,4755,38,38,2
3,公交车,1230,4955,2,2,2
3,公交车,1230,833,7,7,2
3,公交车,1230,834,5,5,2
3,公交车,1231,11048,15,15,2
3,公交车,1231,2461,1,1,2
3,公交车,1231,2462,2,2,2
3,公交车,1231,2463,3,3,2
3,公交车,1231,3744,4,4,2
3,公交车,1231,3745,5,5,2
3,公交车,1231,3748,6,6,2
3,公交车,1231,3749,7,7,2
3,公交车,1231,3750,8,8,2
3,公交车,1231,3751,9,9,2
3,公交车,1231,3752,10,10,2
3,公交车,1231,3753,11,11,2
3,公交车,1231,3754,12,12,2
3,公交车,1231,3755,13,13,2
3,公交车,1231,3756,14,14,2
3,公交车,1232,1403,1,1,2
3,公交车,1232,3748,3,3,2
3,公交车,1232,3749,4,4,2
3,公交车,1232,3750,5,5,2
3,公交车,1232,3751,6,6,2
3,公交车,1232,3752,7,7,2
3,公交车,1232,3753,8,8,2
3,公交车,1232,3754,9,9,2
3,公交车,1232,3755,10,10,2
3,公交车,1232,3756,11,11,2
3,公交车,1232,4814,2,2,2
3,公交车,1233,11116,11,11,2
3,公交车,1233,1856,5,5,2
3,公交车,1233,3176,2,2,2
3,公交车,1233,3177,3,3,2
3,公交车,1233,3178,4,4,2
3,公交车,1233,3180,6,6,2
3,公交车,1233,3181,7,7,2
3,公交车,1233,375,1,1,2
3,公交车,1233,4057,8,8,2
3,公交车,1233,4058,9,9,2
3,公交车,1233,4059,10,10,2
3,公交车,1234,12893,1,1,2
3,公交车,1234,3748,10,10,2
3,公交车,1234,3749,11,11,2
3,公交车,1234,3750,12,12,2
3,公交车,1234,3751,13,13,2
3,公交车,1234,3752,14,14,2
3,公交车,1234,3753,15,15,2
3,公交车,1234,3754,16,16,2
3,公交车,1234,3755,17,17,2
3,公交车,1234,3756,18,18,2
3,公交车,1234,836,2,2,2
3,公交车,1234,837,3,3,2
3,公交车,1234,838,5,5,2
3,公交车,1234,839,6,6,2
3,公交车,1234,879,4,4,2
3,公交车,1234,880,7,7,2
3,公交车,1234,881,8,8,2
3,公交车,1234,882,9,9,2
3,公交车,1235,11329,20,21,2
3,公交车,1235,11331,19,20,2
3,公交车,1235,11333,18,19,2
3,公交车,1235,11335,17,18,2
3,公交车,1235,12893,1,1,1
3,公交车,1235,2559,10,11,2
3,公交车,1235,2560,11,12,2
3,公交车,1235,2561,12,13,2
3,公交车,1235,2562,13,14,2
3,公交车,1235,2563,14,15,2
3,公交车,1235,2564,15,16,2
3,公交车,1235,2565,16,17,2
3,公交车,1235,836,2,3,2
3,公交车,1235,837,3,4,2
3,公交车,1235,838,5,6,2
3,公交车,1235,839,6,7,2
3,公交车,1235,877,1,1,1
3,公交车,1235,878,2,2,1
3,公交车,1235,879,4,5,2
3,公交车,1235,880,7,8,2
3,公交车,1235,881,8,9,2
3,公交车,1235,882,9,10,2
3,公交车,1236,11116,14,14,2
3,公交车,1236,366,2,2,2
3,公交车,1236,3811,1,1,2
3,公交车,1236,3893,4,4,2
3,公交车,1236,3894,7,7,2
3,公交车,1236,3895,10,10,2
3,公交车,1236,3896,12,12,2
3,公交车,1236,4186,5,5,2
3,公交车,1236,4187,6,6,2
3,公交车,1236,4188,8,8,2
3,公交车,1236,4192,13,13,2
3,公交车,1236,4225,3,3,2
3,公交车,1236,4227,11,11,2
3,公交车,1236,780,9,9,2
3,公交车,1237,366,1,1,2
3,公交车,1237,3748,13,13,2
3,公交车,1237,3749,14,14,2
3,公交车,1237,3750,15,15,2
3,公交车,1237,3751,16,16,2
3,公交车,1237,3752,17,17,2
3,公交车,1237,3753,18,18,2
3,公交车,1237,3754,19,19,2
3,公交车,1237,3755,20,20,2
3,公交车,1237,3893,3,3,2
3,公交车,1237,3894,6,6,2
3,公交车,1237,3895,9,9,2
3,公交车,1237,3896,11,11,2
3,公交车,1237,4186,4,4,2
3,公交车,1237,4187,5,5,2
3,公交车,1237,4188,7,7,2
3,公交车,1237,4192,12,12,2
3,公交车,1237,4225,2,2,2
3,公交车,1237,4227,10,10,2
3,公交车,1237,780,8,8,2
3,公交车,1238,11937,1,1,2
3,公交车,1238,2761,34,34,2
3,公交车,1238,3300,28,28,2
3,公交车,1238,366,7,7,2
3,公交车,1238,3748,19,19,2
3,公交车,1238,3749,20,20,2
3,公交车,1238,3750,21,21,2
3,公交车,1238,3751,22,22,2
3,公交车,1238,3752,23,23,2
3,公交车,1238,3753,24,24,2
3,公交车,1238,3754,25,25,2
3,公交车,1238,3755,26,26,2
3,公交车,1238,3756,27,27,2
3,公交车,1238,3757,29,29,2
3,公交车,1238,3758,31,31,2
3,公交车,1238,3759,32,32,2
3,公交车,1238,3760,33,33,2
3,公交车,1238,3761,35,35,2
3,公交车,1238,3762,36,36,2
3,公交车,1238,3763,37,37,2
3,公交车,1238,3764,38,38,2
3,公交车,1238,3765,39,39,2
3,公交车,1238,3766,40,40,2
3,公交车,1238,3767,41,41,2
3,公交车,1238,3768,43,43,2
3,公交车,1238,3819,2,2,2
3,公交车,1238,3820,3,3,2
3,公交车,1238,3821,6,6,2
3,公交车,1238,3893,9,9,2
3,公交车,1238,3894,12,12,2
3,公交车,1238,3895,15,15,2
3,公交车,1238,3896,17,17,2
3,公交车,1238,4186,10,10,2
3,公交车,1238,4187,11,11,2
3,公交车,1238,4188,13,13,2
3,公交车,1238,4192,18,18,2
3,公交车,1238,4225,8,8,2
3,公交车,1238,4227,16,16,2
3,公交车,1238,4452,30,30,2
3,公交车,1238,4613,4,4,2
3,公交车,1238,5311,42,42,2
3,公交车,1238,5337,5,5,2
3,公交车,1238,780,14,14,2
3,公交车,1239,11328,13,13,2
3,公交车,1239,11331,12,12,2
3,公交车,1239,11333,11,11,2
3,公交车,1239,11335,10,10,2
3,公交车,1239,11948,1,1,2
3,公交车,1239,13588,8,8,2
3,公交车,1239,14105,9,9,2
3,公交车,1239,14354,5,5,2
3,公交车,1239,14355,7,7,2
3,公交车,1239,2562,2,2,2
3,公交车,1239,2563,3,3,2
3,公交车,1239,2564,4,4,2
3,公交车,1239,2565,6,6,2
3,公交车,1240,12375,40,40,2
3,公交车,1240,12479,59,59,2
3,公交车,1240,1440,28,28,2
3,公交车,1240,1456,34,34,2
3,公交车,1240,1642,3,3,2
3,公交车,1240,1643,4,4,2
3,公交车,1240,1644,5,5,2
3,公交车,1240,1645,6,6,2
3,公交车,1240,1646,7,7,2
3,公交车,1240,1647,16,16,2
3,公交车,1240,1675,20,20,2
3,公交车,1240,1890,24,24,2
3,公交车,1240,1891,25,25,2
3,公交车,1240,1892,27,27,2
3,公交车,1240,2023,38,38,2
3,公交车,1240,2465,17,17,2
3,公交车,1240,2466,18,18,2
3,公交车,1240,2467,19,19,2
3,公交车,1240,2469,21,21,2
3,公交车,1240,2470,22,22,2
3,公交车,1240,2471,23,23,2
3,公交车,1240,2473,29,29,2
3,公交车,1240,2474,30,30,2
3,公交车,1240,2475,33,33,2
3,公交车,1240,2478,41,41,2
3,公交车,1240,2480,42,42,2
3,公交车,1240,2481,43,43,2
3,公交车,1240,2482,44,44,2
3,公交车,1240,2483,45,45,2
3,公交车,1240,2484,46,46,2
3,公交车,1240,2485,47,47,2
3,公交车,1240,2486,48,48,2
3,公交车,1240,2487,49,49,2
3,公交车,1240,2488,50,50,2
3,公交车,1240,2489,51,51,2
3,公交车,1240,2490,52,52,2
3,公交车,1240,2491,53,53,2
3,公交车,1240,2492,54,54,2
3,公交车,1240,2493,55,55,2
3,公交车,1240,2494,56,56,2
3,公交车,1240,2495,57,57,2
3,公交车,1240,2496,58,58,2
3,公交车,1240,2522,39,39,2
3,公交车,1240,2528,26,26,2
3,公交车,1240,2763,1,1,2
3,公交车,1240,3184,2,2,2
3,公交车,1240,388,35,35,2
3,公交车,1240,3995,14,14,2
3,公交车,1240,3996,13,13,2
3,公交车,1240,4104,8,8,2
3,公交车,1240,4105,9,9,2
3,公交车,1240,4106,10,10,2
3,公交车,1240,4107,11,11,2
3,公交车,1240,4108,12,12,2
3,公交车,1240,4111,15,15,2
3,公交车,1240,4446,31,31,2
3,公交车,1240,4614,36,36,2
3,公交车,1240,4615,37,37,2
3,公交车,1240,4672,32,32,2
3,公交车,1241,11924,38,38,2
3,公交车,1241,11926,36,36,2
3,公交车,1241,11927,37,37,2
3,公交车,1241,11928,39,39,2
3,公交车,1241,11929,40,40,2
3,公交车,1241,11930,41,41,2
3,公交车,1241,11932,35,35,2
3,公交车,1241,11933,34,34,2
3,公交车,1241,11934,33,33,2
3,公交车,1241,11935,32,32,2
3,公交车,1241,12267,42,42,2
3,公交车,1241,12268,43,43,2
3,公交车,1241,12271,44,44,2
3,公交车,1241,12272,46,46,2
3,公交车,1241,12273,50,50,2
3,公交车,1241,13997,49,49,2
3,公交车,1241,14015,45,45,2
3,公交车,1241,14016,48,48,2
3,公交车,1241,2762,4,4,2
3,公交车,1241,2763,5,5,2
3,公交车,1241,2764,20,20,2
3,公交车,1241,2765,21,21,2
3,公交车,1241,3050,30,30,2
3,公交车,1241,3051,31,31,2
3,公交车,1241,3076,11,11,2
3,公交车,1241,3077,12,12,2
3,公交车,1241,3078,13,13,2
