Google地点ID,地点名称,入住日期,退房日期,入住人数,供应商,是否官方,当前价格数值,原价数值,含税价格数值,币种,价格说明,预订链接
ChIJF41Gxqyf4jARbUM2nainGDo,Grande Centre Point Sukhumvit 55,2026-09-29,2026-09-30,2,Hotels.com,否,87,,94,USD,免费取消截止日期：6月15日,https://www.google.com/travel/lodging/clk?pc=AA80OswL3IdZDP3oRuvsAQRTMAkkFDietEiN7NuIcwS4jjD6lVxfm4nXi-WRlaHB5qi-hxJVagwzYGZ278qyEaRvuT4Dwla-rERrc2CDkRCe8RLlerT3oG6dx9cgzFqo8fqtmtzptS2M3s5CjqD2OIDSVyOV1wb-zyuZceq8kGGTKcDMfzFOGCJGADta_OSPQZg&pcurl=https://th.hotels.com/Hotel-Search?selected%3D15800656%26startDate%3D2026-09-29%26endDate%3D2026-09-30%26mdpcid%3DHCOM-US.META.HPA.HOTEL-ORGANIC-desktop.HOTEL%26MDPDTL%3DHTL.15800656.20260929.20260930.DDT.32.CID..AUDID.%26adults%3D2%26children%3D%26mctc%3D10%26mpf%3D93.97%26mpg%3DUSD%26mpl%3DUSD%26mpj%3D16.11%26mpr%3D9.10%26rffrid%3Dsem.hcom.US.156.024.mapresults.02.desktop-1.kwrd%3DGGMETA.15800656USzh-20260929-D-ABW%3D32-camp%3D-aud%3D-N%26rateplanid%3D208097361%26mpm%3D24%26mpn%3D201616507%26mpo%3DEC%26mpp%3D1&s=AD1XQnk09FczHWRtIi230c6Ez6VC
ChIJF41Gxqyf4jARbUM2nainGDo,Grande Centre Point Sukhumvit 55,2026-09-29,2026-09-30,2,Hotelscombined.com,否,86,,91,USD,,https://www.google.com/travel/lodging/clk?pc=AA80Oswh4ia34fPOUfVnSnc_rIFIL8_7U6K7CMpwAa7C1U77NJVQ7OFu6EsG4f0pQDv4lUNejbH1sT27g___3xToxUMNP4Jyaq6ERIH88uxEN_gXg-MVawya1tMv-NW3UM8DYJpGPOt0MpE_35OFu2LDzF3-iGvgwbBAu_t-wHlHIBDfSA4mzwtRV59wjE3pyWo7t5Z1Pw&pcurl=https://www.hotelscombined.com/semi/ha/hotel_ads/2603797/en.html?utm_source%3Dgoogle%26utm_medium%3Dcpc%26utm_term%3D2603797%26adType%3D0%26utm_content%3Dmapresults%26utm_campaign%3DHotelAds%26ci%3D2026-09-29%26co%3D2026-09-30%26gs%3Dmapresults%26l%3D1%26pc%3DUSD%26rid%3D%26pdtax%3D16.95%26pdtotal%3D91.09%26rpid%3D%26uc%3DUS%26ucuc%3DUSD%26d%3Ddesktop%26lc%3Dzh%26v%3Dfalse%26rrid%3DUFJJQ0VMSU5FQ09SRQ%26k_pc%3D~UFJJQ0VMSU5FQ09SRQ%26k_rt%3D%26k_sid%3D1ACkBmYWxO%26k_kct%3D1787877369%26k_gct%3D1787890636%26g%3D2%26r%3D1%26ac%3D2%26k_cc%3Dus%26dt%3Ddefault%26cmpid%3D%26cmptrack%3D&s=AD1XQnlI3A8fkT5fg0TbKk8C62vv
ChIJF41Gxqyf4jARbUM2nainGDo,Grande Centre Point Sukhumvit 55,2026-09-29,2026-09-30,2,Trip.com,否,100,,106,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OsyRTl8jzVUZ3rI5sfw1bk1TRx36dNuxaobrOLdeOUQNE6DCHKnUYI6NehnSudSJCuFt7FCce1An8T1I3gXi8N-Bacrb6T3knyDD5jnSuwdqxMhEdsjzjmsmWlJVBkqapiA2-rW-mflgUy5LcJ5nVIxsDn0L4DX_NOIipjTyYgxwuw-pif4&pcurl=https://us.trip.com/hotels/redirect?hotelid%3D6211014%26city%3D359%26shoppingid%3DMhN2bIAQk9g_%26adult%3D2%26children%3D0%26ages%3D%26checkin%3D2026-09-29%26checkout%3D2026-09-30%26curr%3DUSD%26Allianceid%3D15214%26Sid%3D1209572%26prid%3DLANG_US%26trip_sub1%3D29_09_2026_1_mapresults_6211014_US_desktop_default___0_0-LANG_US-landing%26hpaopts%3Dstand%5BH4sIAAAAAAAA_-Oy4WKSYBJi4mCUMuLY8_3XIzaLl3wBHDMYj3X_ZtrByHSR8fBXjZj-pjCHh4zr3B9WidRFObxgnPl9wWbGBSyMUjy-GX5GSZ6OgdmW6fEKjBqtx49cYfNgDGJzsrQ0cnONkuFiDvFwEvy7cKb6dZFT9lLMocEuin9Wfrzk-0jKIYk1NU83NDijR6yLkcmDcRUjwydGfmQD400NJjExGgIAQr_pkKQAAAA%5Dfgt%5B1%5D%26br%3D105.97%26tf%3D15.93%26display%3Dexavg%26locale%3Den_us%26crn%3D1%26roomid%3D1818147772%26allianceid%3D15214%26sid%3D1209572&s=AD1XQnkU3AVKcEuQ_GIF3j4ry5BV
ChIJF41Gxqyf4jARbUM2nainGDo,Grande Centre Point Sukhumvit 55,2026-09-29,2026-09-30,2,EaseMyTrip.com,否,83,,99,USD,,https://www.google.com/travel/lodging/clk?pc=AA80Osz95Sf4P4Tob_QP1OXQCLAiPKXvVq1j1zhYlHZokOiNBmHsE7IOCE_mRV-cv1Seq91lhuym8wRqe6HsTcihpOkZBcfg8MX6tVWflqxKZXLXPKXPUUcSMQbQ0vvTRQA-SWkNu2yunxsmarCtUwnTQJzr2j-wKX1ThJ-7-2P5tUJAUT5bhMgsCs44eQ&pcurl=https://www.easemytrip.com/hotels/metasearch.aspx?hotelID%3DEMTHOTEL-1180422%26checkinDay%3D29%26checkinMonth%3D09%26checkinYear%3D2026%26nights%3D1%26adlts%3D2%26p%3D98.86%7C16.10%7CUSD%26pl%3DUS%7Cdesktop%26curr%3DUSD%26clickId%3D%26wlcode%3DGoogle%26children%3D0&s=AD1XQnlUAqr0c2EIxUXy8CRKTjF3
ChIJF41Gxqyf4jARbUM2nainGDo,Grande Centre Point Sukhumvit 55,2026-09-29,2026-09-30,2,goseek.com,否,84,,90,USD,免费取消截止日期：6月15日,https://www.google.com/travel/lodging/clk?pc=AA80OsxIi1xUXkZKh5jf9KriK6zbfLMzmoxQl91IcUjFuNsUOai9lW3ob2XrWNUzGxzzyIRgHnH3APjT3FVuwqqJmXlzVQRWBv3tKB5PnjTfyV5_xGjQoTe8V79f5NZWyVDx9hjnWfBKYZ3_CvwBKxqtiehMV9qgZBmOP2jEY-yGqmthPJAXr3710y6On5UHoBXEjw&pcurl=https://deals.goseek.com/?sig%3D34c47a49c3e8320dca5a5dda0da2a460c1bc23afde972e2894a4ff0b6052fb53383131303836353931%26turl%3Dhttps%253A%252F%252Fwww.goseek.com%252FHotel%252FSearch%253FcheckIn%253D2026-09-29%2526checkOut%253D2026-09-30%2526currency%253DUSD%2526forceCurrencyChange%253D1%2526lang%253Dzh%2526forceLanguageChange%253D1%2526rooms%253D2%253A%2526utm_source%253Dgha%2526utm_medium%253Dcpc%2526hotelId%253D3009246%2526userCountry%253DUS%2526profile%253Dr2d2m73kn8%2526preferredRate%253D90.44%2526deviceType%253Ddesktop%2526label%253Dsrc%25253Dgha%252526cltype%25253Dhotel%252526datype%25253Ddefault%252526gsite%25253Dmapresults%252526vf%25253D0%252526ucountry%25253DUS%252526udevice%25253Ddesktop%252526hotel%25253D3009246%252526day%25253D29%252526month%25253D09%252526year%25253D2026%252526los%25253D1%252526price%25253D90.44%252526currency%25253DUSD%252526cid%25253D%252526listid%25253D%252526rateid%25253DUS_D%252526closerateid%25253D%252526promo%25253D0%252526isPrivateRate%25253D0%252526isAudienceUser%25253D0%252526isPaidClick%25253D0%252526%2526cp%253DUcKhi0Yynq1XyQpRChcIhDwQyAUYiAUiA1VTRCiAltzVBlIBMhIaFRbzZIIaC3BxQUs5MXc5WG4wKAMw_MHE1AY&s=AD1XQnmYJEQDinSos2fUrHN4iA0z
ChIJF41Gxqyf4jARbUM2nainGDo,Grande Centre Point Sukhumvit 55,2026-09-29,2026-09-30,2,momondo.com,否,86,,91,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OszqxfL6lQrjY319UJiHI_fwKXMQRecsOzFjiXQrRBifQdS36DAfsCg57ljTuqBHH_1PLz0FnpfhRB4__KPPep6epuarBQpFsxExU7PQMgUx6CTjUQngIozYbsLUU8vaCtNtVbaA3rgYPlTZBAWMK2CAc8QX7SvSciCMDLJxMzLQcZDc47DPpQ&pcurl=https://www.momondo.com/semi/ha/hotel_ads/2603797/en.html?utm_source%3Dgoogle%26utm_medium%3Dcpc%26utm_term%3D2603797%26adType%3D0%26utm_content%3Dmapresults%26utm_campaign%3DHotelAds%26ci%3D2026-09-29%26co%3D2026-09-30%26gs%3Dmapresults%26l%3D1%26pc%3DUSD%26rid%3D%26pdtax%3D16.95%26pdtotal%3D91.09%26rpid%3D%26uc%3DUS%26ucuc%3DUSD%26d%3Ddesktop%26lc%3Dzh%26v%3Dfalse%26rrid%3DUFJJQ0VMSU5FQ09SRQ%26k_pc%3D~UFJJQ0VMSU5FQ09SRQ%26k_rt%3D%26k_sid%3D1ABELtAtB9%26k_kct%3D1787877369%26k_gct%3D1787890707%26g%3D2%26r%3D1%26ac%3D2%26k_cc%3Dus%26dt%3Ddefault%26cmpid%3D%26cmptrack%3D&s=AD1XQnnY_HGVr_jyWdM-fMrCvSeN
ChIJF41Gxqyf4jARbUM2nainGDo,Grande Centre Point Sukhumvit 55,2026-09-29,2026-09-30,2,Travelocity.com,否,87,,94,USD,免费取消截止日期：6月15日,https://www.google.com/travel/lodging/clk?pc=AA80Osxx7FcOZB5GZ_Haz82u1DCW5vRAht7cozG3ELnmAf1sQ_Ug_hLDVlJs11Y3du_u2VDvGqA1aPUdAU8kwTyFXq5zoL7VpcUlcao4rjDqWnEbLmH5GbXW9X3ftTibgQLOYbgRRbYy8QgMpQdMMDo-GREYFBQr85nmTPGMDbmLRkAjfXm9c4i5AShsWznboiVt&pcurl=https://www.travelocity.com/Hotel-Search?selected%3D15800656%26startDate%3D2026-09-29%26endDate%3D2026-09-30%26adults%3D2%26children%3D%26MDPCID%3Dtravelocity-US.META.HPA.ORGANIC.HOTEL%26MDPDTL%3DHTL.15800656.20260929.20260930.DDT.32.CID..AUDID..mapresults%26mpg%3DUSD%26mpf%3D94.39%26mpj%3D16.11%26mpr%3D9.10%26mctc%3D10%26rateplanid%3D208097361%26mpm%3D24%26mpn%3D201616507%26mpo%3DEC%26mpp%3D1&s=AD1XQnnVQCuJSB5dP6PGNS9WYrp7
ChIJF41Gxqyf4jARbUM2nainGDo,Grande Centre Point Sukhumvit 55,2026-09-29,2026-09-30,2,Etrip.net,否,84,,90,USD,免费取消截止日期：6月15日,https://www.google.com/travel/lodging/clk?pc=AA80OsyC0FS245EbR7fI7WEJaKALYvlwdi1U52yDW7-w7yZVjD6AFrkw5e6L05vF-YLD7rMMOt2Z6OZQlGeTauGTzC2RUXskB0Qd_xL3zfGV1l84hNG35dr19dC41GprrirMyK0z_9euNKZzTatnL4qcy3orgnKypMN2CvD4mXcVg-e4CSEvrfo&pcurl=https://deals.etrip.net/?sig%3De9cc68956712e1e5d60f579a67e54afadd83f5d631dc9782cc50d47864de2f2c2d32303330363031313335%26turl%3Dhttps%253A%252F%252Fsearch.etrip.net%252FHotel%252FSearch%253FcheckIn%253D2026-09-29%2526checkOut%253D2026-09-30%2526currency%253DUSD%2526forceCurrencyChange%253D1%2526lang%253Dzh%2526forceLanguageChange%253D1%2526rooms%253D2%253A%2526utm_source%253Dgha%2526utm_medium%253Dcpc%2526hotelId%253D3009246%2526userCountry%253DUS%2526profile%253Dr2d2m73kn8%2526preferredRate%253D90.44%2526label%253Dsrc%25253Dgha%252526cltype%25253Dhotel%252526datype%25253Ddefault%252526gsite%25253Dmapresults%252526vf%25253D0%252526ucountry%25253DUS%252526udevice%25253Ddesktop%252526hotel%25253D3009246%252526day%25253D29%252526month%25253D09%252526year%25253D2026%252526los%25253D1%252526price%25253D90.44%252526currency%25253DUSD%252526cid%25253D%252526listid%25253D%252526rateid%25253DUS_D%252526closerateid%25253D%252526promo%25253D0%252526isPrivateRate%25253D0%252526isAudienceUser%25253D0%252526isPaidClick%25253D0%252526%2526cp%253DK5MOUJiI_TRXyQpRChcIhDwQyAUYiAUiA1VTRCiAltzVBlIBMhIaFRbzZIIaC3BxQUs5MXc5WG4wKAIw4cHE1AY&s=AD1XQnnAEYGza-bdayXkrmNPE9Eb
ChIJF41Gxqyf4jARbUM2nainGDo,Grande Centre Point Sukhumvit 55,2026-09-29,2026-09-30,2,dealbase.com,否,85,,90,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OszZ-SQAeJfplAQhtP3wFkSpV35TWdYcTEHulzweMo99IV2l56vIfbZjNaKKEa0G27QFgPVWLXLnmlVeKbh8_7rzZx36SPZYISPQmUwa-l50lbWPVbF0eftsssntkhBmsdaA2Dn72MrbyDE6wx_eaybMEbYij8Gfp0J0AjBzlICZ0bYqWplRNQoYXKwX_D6-h0hXcA&pcurl=https://deals.dealbase.com/?sig%3Dd24b78db5ff27b2a7633c125e8c1eb65fcdd29bfbe8d2468da3702f8e475011131373338383435313339%26turl%3Dhttps%253A%252F%252Fwww.dealbase.com%252FHotel%252FSearch%253FcheckIn%253D2026-09-29%2526checkOut%253D2026-09-30%2526currency%253DUSD%2526forceCurrencyChange%253D1%2526lang%253Dzh%2526forceLanguageChange%253D1%2526rooms%253D2%253A%2526utm_source%253Dgha%2526utm_medium%253Dcpc%2526hotelId%253D3009246%2526userCountry%253DUS%2526profile%253Dr2d2m73kn8%2526preferredRate%253D90.10%2526deviceType%253Ddesktop%2526label%253Dsrc%25253Dgha%252526cltype%25253Dhotel%252526datype%25253Ddefault%252526gsite%25253Dmapresults%252526vf%25253D0%252526ucountry%25253DUS%252526udevice%25253Ddesktop%252526hotel%25253D3009246%252526day%25253D29%252526month%25253D09%252526year%25253D2026%252526los%25253D1%252526price%25253D90.10%252526currency%25253DUSD%252526cid%25253D%252526listid%25253D%252526rateid%25253DUS_D%252526closerateid%25253D%252526promo%25253D0%252526isPrivateRate%25253D0%252526isAudienceUser%25253D0%252526isPaidClick%25253D0%252526%2526cp%253DRUms4_XvBAZXyQpRChEI7DkQoggYpAQiA1VTRFIBMhIaFaGHz-saC09hNFdkSlYxUC1vKAIwsNzE1AY&s=AD1XQnnTLAhOxR1IglgYFCgbTUdN
ChIJF41Gxqyf4jARbUM2nainGDo,Grande Centre Point Sukhumvit 55,2026-09-29,2026-09-30,2,hutchgo (Hutchison Travel Limited),否,88,,96,USD,免费取消截止日期：6月15日,https://www.google.com/travel/lodging/clk?pc=AA80OswaysUK50TuHo2DwwmzpN0zXWqy--84YfTWm_jnh_JpuLyzyooJpUTgNDFEsiVMzEFDyqbhkoXwEZn9SliQba2QKREVYmPWRCis3CcozzH7mIra8qZdEGvf_LSglbmUlw1N1FBefpaScz9gUfx4kTCL5Um9M_Fly5rbNxj3F8mPrmxZLHee3PwOvdb2H6fgndyfL-8LsBZt&pcurl=https://www.hutchgo.com/affiliate/r.aspx?region%3DCA%26lang_id%3D1%26product%3DRH%26currency%3DUSD%26check_in%3D29/09/2026%26check_out%3D30/09/2026%26affiliate_id%3D210034%26banner_id%3D860018%26u_id%3D%26room%3D2_0_0%26searchtype%3DHOTEL-PROPERTY%26code%3D1181363%26tid%3D4a0f2263-edad-412b-8c5b-6a4c89371ead&s=AD1XQnmS1RRfPOnccb0zkE9hjUaP
ChIJF41Gxqyf4jARbUM2nainGDo,Grande Centre Point Sukhumvit 55,2026-09-29,2026-09-30,2,Kiwi.com,否,91,,107,USD,,https://www.google.com/travel/lodging/clk?pc=AA80Osz3SLLYRWioj9UqkiTWz0QzAfcB6XrQie5QcHtOALwIrhnXlKWoj9WrDwCEq4JkzwSJM4RmgKvqN03Fel9UB-v4OWQllUdCZuNYBXb7y17UPB8Ez-7W_R9edwNNmTNvivk6qrm2Yge9ZQVEpyNwGk72mvybYHJj251y73Cm__VeuvLHKpv0rDsmoDIYxjCyyqlWtF4X1uzI8g&pcurl=https://hotels-tracker.kiwi.com/?sig%3D863672d43279b952b5170ed2c3497011c1cf2b4bb2c02e0599107fa8b3d0ad44333737%26turl%3Dhttps%253A%252F%252Fhotels.kiwi.com%252FHotel%252FSearch%253FcheckIn%253D2026-09-29%2526checkOut%253D2026-09-30%2526currency%253DUSD%2526forceCurrencyChange%253D1%2526lang%253Dzh%2526forceLanguageChange%253D1%2526rooms%253D2%253A%2526utm_source%253Dkiwi%2526utm_medium%253Dcpc%2526utm_referrer%253Dgha%2526hotelId%253D3009246%2526userCountry%253DUS%2526profile%253DH9wkf23b1j%2526preferredRate%253D107.13%2526deviceType%253Ddesktop%2526label%253Dsrc%25253Dgha%252526cltype%25253Dhotel%252526datype%25253Ddefault%252526gsite%25253Dmapresults%252526vf%25253D0%252526ucountry%25253DUS%252526udevice%25253Ddesktop%252526hotel%25253D3009246%252526day%25253D29%252526month%25253D09%252526year%25253D2026%252526los%25253D1%252526price%25253D107.13%252526currency%25253DUSD%252526cid%25253D%252526listid%25253D%252526rateid%25253DUS_D%252526closerateid%25253D%252526promo%25253D0%252526isPrivateRate%25253D0%252526isAudienceUser%25253D0%252526isPaidClick%25253D0%252526%2526cp%253DF1pdzVcdmstXyQpRCg4IjkcYywwiA1VTRFIBMhIaFT8dRvAaC0F2SnRmamdfbUU0KAIwltrE1AY&s=AD1XQnl_Y0z5sfCEuspZN9u9m4q5
ChIJF41Gxqyf4jARbUM2nainGDo,Grande Centre Point Sukhumvit 55,2026-09-29,2026-09-30,2,Evendo,否,93,,100,USD,免费取消截止日期：9月21日,"https://www.google.com/travel/lodging/clk?pc=AA80OswIhvYIo04Gvcl5kfOXV_ncop0SquEes-Vm1iX0KQGZrqWAgfyFMP_ySey1k6Kl8rFrV8DljuABJJi73eWJcjMXR65RfKA7YGvj9UwzpgYNqMDY15efKjp1FfbHxbq80MZfuzL4f7Q7VTS9wtoYqZembS6xt65SdelT__kHzAiFBl1Tcf2YevMZo2I7NFlF_Q&pcurl=https://evendo.com/stays/grande-centre-point-sukhumvit-55/02752036?check_in%3D2026-09-29%26check_out%3D2026-09-30%26who%3D%255B%257B%2522adults%2522:2,%2522children%2522:%255B%255D%257D%255D%26currency%3DUSD%26language%3Dzh%26country%3DUS%26utm_source%3Dgoogle%26utm_medium%3Dgooglehotels%26utm_campaign%3Dmapresults%26pdtax%3D14.99%26pdtotal%3D99.68%26prid%3D&s=AD1XQnnA9ohYA2skMqf2Wb6wYeWz"
ChIJF41Gxqyf4jARbUM2nainGDo,Grande Centre Point Sukhumvit 55,2026-09-29,2026-09-30,2,Booking.com,否,164,,174,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OsyCYmNozTdzWV1h4OpTFTI9_zAAlfWFv34r7PbJs3C9VwHJj2RnVJuaNdaIIZhn1deWiTW79ln5ILDvbIa4Cxh_f3hocI3uaniE7Zo1fKAm8AjYlbJbHaLfKIoe0Re-gm1V1NtsX_yZKaV0PGOM4s_-MM03lC-mCWsqpk5J7tAi1Af_H5zGtgI8YF4VyewU0PdI8w&pcurl=https://www.booking.com/searchresults.zh.html?dest_id%3D1892716%26highlighted_hotels%3D1892716%26dest_type%3Dhotel%26checkin%3D2026-09-29%26checkout%3D2026-09-30%26group_adults%3D2%26req_adults%3D2%26show_room%3D%26lang%3Dzh%26selected_currency%3DUSD%26exrt%3D0.03033244%26ext_price_total%3D174.26%26ext_price_tax%3D26.21%26xfc%3DTHB%26hca%3Dm%26group_children%3D0%26req_children%3D0%26%26ts%3D1787898273%26no_rooms%3D1%26edgtid%3D7UHMQnRcTGucb_BXUfAcBg%26efpc%3DV0WwildFsIp2%26utm_source%3Dmetagha%26utm_medium%3Dmapresults%26utm_campaign%3DUS%26utm_term%3Dhotel-1892716%26utm_content%3Ddev-desktop_los-1_bw-32_dow-Tuesday_defdate-1_room-0_gstadt-2_rateid-us_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260929_ppt-GEd%26aid%3D2127489%26label%3Dmetagha-link-MRUS-hotel-1892716_dev-desktop_los-1_bw-32_dow-Tuesday_defdate-1_room-0_gstadt-2_rateid-us_aud-0_gacid-_mcid-10_ppa-0_clrid-0_ad-0_gstkid-0_checkin-20260929_ppt-GEd&s=AD1XQnk9u3w1Mk6pms9gg8fVu3Wi
ChIJF41Gxqyf4jARbUM2nainGDo,Grande Centre Point Sukhumvit 55,2026-09-29,2026-09-30,2,eDreams,否,91,,98,USD,免费取消截止日期：6月15日,https://www.google.com/travel/lodging/clk?pc=AA80Osyw88zkLDyrB8fgbO-BInU1Iam4458Qyr_05CuY1XoiB3IXATH5TdXwj2-Vf4I-N7LKsvi1uI458Bii7Vo1j9gW75GzaZwDvE3ugZpCeN-SRjGnrZp-asVv7XNUz6EUgwekksoK4zyP66-fgpEppKhYUSYOnv6-ZUUHUwrpXY9vK-r4XUSb&pcurl=https://accommodation.edreams.net/Hotel-Search?selected%3D15800656%26startDate%3D2026-09-29%26endDate%3D2026-09-30%26adults%3D2%26children%3D%26mpf%3D98.03%26cur%3DUSD%26mpj%3D16.11%26MDPCID%3DeDreams-US.DPS.Edreams.MetaSearch-GHA.HOTEL%26mpl%3DUSD%26numberOfRooms%3D1%26locale%3Den_US%26rffrid%3Dh4p.hcom.US.ghaodigeo.000.000.kwrd%3D%26pos%3DEDREAMS_US%26rateplanid%3D%26mctc%3D10%26utm_medium%3Dmetasearch%26utm_campaign%3D615706%26utm_term%3Dhotel%26utm_source%3DFREEBOOKING&s=AD1XQnmShnAQ8fYwmqNsf7Njry2G
ChIJF41Gxqyf4jARbUM2nainGDo,Grande Centre Point Sukhumvit 55,2026-09-29,2026-09-30,2,Qantas Hotels,否,104,,104,USD,,https://www.google.com/travel/lodging/clk?pc=AA80OsxIUAwg6EwFZqE7w7qBak6piQBhPmr-nUg9vg4YGBdLE_gU9KQURuGb1-VrsLk5DeHW46j5GOxPnXCY8geT1o1u5pnp9YYT7bYPs2l2ybrHhpY5NXG5MCYg1ltbQbWNQk5t0IynHOKXDrvcqIk-LUkUsqL2478qwvRzobSujSB8zfFhNSj4&pcurl=https://www.qantas.com/hotels/properties/245685?adults%3D2%26children%3D0%26infants%3D0%26checkIn%3D2026-09-29%26checkOut%3D2026-09-30%26utm_campaign%3DGoogleHotels%26adType%3D0%26utm_medium%3Dorganic-search%26utm_source%3DGoogle-Hotels%26utm_term%3D245685%26hotelID%3D245685%26hotel_campaign%3D&s=AD1XQnmbVh1xdi4z_iCDLuOn8Jka
ChIJF41Gxqyf4jARbUM2nainGDo,Grande Centre Point Sukhumvit 55,2026-09-29,2026-09-30,2,Closest Hotel,否,88,,104,USD,免费取消截止日期：6月15日,https://www.google.com/travel/lodging/clk?pc=AA80OsyjLB5OuqrFn1bN6NxsAJDFF9Q_DDApzJBuGh-aJpHbslFF8wS-XebRJA0bypvtyalkYz25PDaT4dKZwXZeSeZ2KVx8Thqld5BMotpDg6tAi6tjejgkpVCT-fvGCWLdofc0_flLOzGNIjKh4R8Q4X0JsRE21xYv0_FB_-ljzlZKiXpiii-s_5AiMB_g715LrTHBDGDt845Zx7baD-gX&pcurl=https://closesthotel.com/googleRedirMainSearch.php?checkInYear%3D2026%26checkInMonth%3D09%26checkInDay%3D29%26checkOutYear%3D2026%26checkOutMonth%3D09%26checkOutDay%3D30%26numberOfNights%3D1%26numberOfAdults%3D2%26numberOfChildren%3D0%26numberOfGuests%3D2%26hotelID%3D15800656%26roomID%3D%26currency%3DUSD%26deviceType%3Ddesktop&s=AD1XQnnjK8593sLvRqOwiMQ46ax5
ChIJF41Gxqyf4jARbUM2nainGDo,Grande Centre Point Sukhumvit 55,2026-09-29,2026-09-30,2,Wego,否,108,,108,USD,免费取消截止日期：6月15日,https://www.google.com/travel/lodging/clk?pc=AA80OsyWcPTu1-gdwgCiuJFOzUW5D5znaum6sNmFFp2V48pCCiOCGw9Wqvl2Wp3utNIOE2cbHcAtItdwoAh14LoUyS3wzdCojaUMR2rkw7w6d34WjGSP80bsS3gLM421S33Id3bU9vgzSROH-Gn3iSsaymytceUCpWO6-sltmP15G-74kUwvDw&pcurl=https://www.wego.com/hotels/searches/BKK/2026-09-29/2026-09-30?guests%3D2%26wego_hotel_id%3D3667005%26bow_only%3Dtrue%26ts_code%3D2f2fc%26wg_source%3Dmeta_distribution%26wg_medium%3Dgha%26wg_campaign%3Dfbl%26wego_currency%3DUSD%26ulang%3Dzh%26wego_price%3DVVNEOjEwNy45NjpmYmY5M2QwYzhhYzA1NTBkNGRjYWU5YzljZGMyZGI0ZTAzNDJjNTAwMjQwOGUzMmRmMTVlZDU0NzI0ZGQzMGY2OmR0cnRjeGs4Z3R2OjE3ODc4ODk5MTg6RDpVUzo2YzA3NTllMjkxZjYwMjc1OjI6MDp0cnVlOnRydWU6Ug%253D%253D%26provider%3DaG90ZWxzLndlZ28uY29t&s=AD1XQnmcZ6lfbLG5IAdiKMm1oW6v
ChIJF41Gxqyf4jARbUM2nainGDo,Grande Centre Point Sukhumvit 55,2026-09-29,2026-09-30,2,Tripening Hotels,否,134,,134,USD,,https://www.google.com/travel/lodging/clk?pc=AA80Oswhw_ZPwqmQXxEu8xvB0n4hBi7L4lqxVSj9EFJhrF8RflEHBusk4Y1vgHKPhH0e4L_IUBSDvDTF_t1VHLYaYi_xUF85107gXCo72mf79jrPY50TmajrpSDIZ4EB1QPIas8gkspdqVgEL3N7vIp8Z2TcpZS49-VadmC40HgdCOMIY0uJmpqw525fFthbNQ&pcurl=https://www.tripening.com/hotels/-/4729840-grande-centre-point-sukhumvit-55-thong-lo?checkin-date%3D2026-09-29%26checkout-date%3D2026-09-30%26adults%3D2%26currency%3DUSD%26lang%3Dzh%26google-package-id%3D%26rate-rule-id%3D%26google-displayed-price%3D134.02%26children%3D0%26google-displayed-tax%3D0.00%26google-displayed-currency%3DUSD%26utm_source%3Dgoogle_hotel_ads%26utm_medium%3Dfree%26utm_campaign%3Dgha_property&s=AD1XQnnZqPGnDatwlTj8XUNmH9i9
ChIJjdFDnpad4jARPNaNSCqAxY4,The Quarter Ari by UHG,2018-12-00,2026-08-31,2,Hotels.com,否,65,,70,USD,,https://www.google.com/aclk?sa=L&ai=DChsSEwi8_4rL5cKWAxVR0MIEHQeBIuAYACICCAEQARoCcHY&co=1&ase=2&gclid=EAIaIQobChMIvP-Ky-XClgMVUdDCBB0HgSLgEAoYASABEgJUFvD_BwE&cid=CAASygHkaPFgESmVFhHXbIegykn1nk7vIihT_1S86b9yeNiYcmDVFsgwGeaP0L382V_WZubXBxfxanHpoLhMaTLMVtsUdDjVo103OqVlJmQ_xndT5YHj4Br5acrlEOPX10QoySolXsjG1LtqTzv9DFpoOu4X-2pmPbvNBYGtk6uWY0CXyCcSYuezl8iPMRWDAz_mmTLdvM_Nen0f9nq8SW7GTaa6aMk6-rAktSWPYuss3VYYbiBKecGZ3SOOs4MwMthMWuHPw6g7qpicyZQc&cce=2&category=acrcp_v1_32&sig=AOD64_0FOq2HPE9hYTFIMU-tKettbZ7dMA&nis=4&adurl
